,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2018-03-16,4486.0,1692.0,2902.0,3265.0,3775.0,37.09,37.09,-6.58,24.041999999999998
2018-03-17,3907.0,1322.0,2700.0,2892.0,3561.0,6.91,6.91,-13.29,23.793000000000003
2018-03-18,2639.0,1601.0,2492.0,1160.0,990.0,37.49,37.49,24.2,23.1
2018-03-19,4092.0,2283.0,2884.0,1926.0,1988.0,42.32,42.32,36.83,23.261999999999997
2018-03-20,2677.0,2524.0,2818.0,510.0,736.0,47.12,47.12,34.66,24.568
2018-03-21,3939.0,2233.0,2972.0,2176.0,2064.0,42.66,42.66,36.5,25.337
2018-03-22,2593.0,2029.0,2927.0,104.0,359.0,57.92,98.95,57.92,25.609
2018-03-23,3727.0,2400.0,2762.0,1298.0,1622.0,43.43,43.43,39.41,25.538
2018-03-24,2707.0,2341.0,2553.0,317.0,574.0,45.1,45.1,45.1,25.6
2018-03-25,1795.0,1663.0,2465.0,80.0,472.0,36.86,36.86,32.0,25.25
2018-03-26,2970.0,2481.0,2721.0,545.0,689.0,45.09,45.09,37.65,25.69
2018-03-27,3510.0,2109.0,2846.0,1266.0,1519.0,41.22,41.22,37.8,24.9
2018-03-28,4263.0,1786.0,2861.0,3362.0,3533.0,39.28,39.28,34.6,23.697
2018-03-29,3966.0,2410.0,2470.0,1567.0,2015.0,42.27,42.27,36.3,23.565
2018-03-30,3049.0,2147.0,2229.0,1071.0,1016.0,40.46,40.46,34.1,24.678
2018-03-31,2931.0,1676.0,2321.0,1196.0,1740.0,34.88,34.88,34.07,24.983
2018-04-01,3244.0,1668.0,2146.0,1509.0,1406.0,38.59,38.59,15.43,24.298000000000002
2018-04-02,1806.0,1804.0,2275.0,41.0,165.0,39.53,39.53,35.11,24.568
2018-04-03,3560.0,1854.0,2867.0,1677.0,1405.0,44.54,44.54,39.24,24.831999999999997
2018-04-04,2532.0,1564.0,2685.0,604.0,767.0,41.49,46.66,41.49,23.875
2018-04-05,4770.0,1369.0,2842.0,3611.0,3513.0,29.87,29.87,-3.36,24.971
2018-04-06,1918.0,1565.0,2436.0,164.0,382.0,40.22,40.22,31.9,23.961
2018-04-07,2060.0,1319.0,2289.0,695.0,1015.0,38.93,40.5,38.93,23.658
2018-04-08,1897.0,1489.0,2191.0,210.0,267.0,39.07,39.07,39.07,23.7
2018-04-09,2376.0,1887.0,2636.0,417.0,433.0,43.92,45.5,43.92,23.546
2018-04-10,4125.0,1509.0,2757.0,3143.0,2973.0,37.73,37.73,32.31,23.0
2018-04-11,3983.0,1340.0,2684.0,2756.0,2577.0,36.13,36.13,32.3,23.4
2018-04-12,4460.0,891.0,2720.0,3287.0,3220.0,32.36,32.36,32.36,22.945999999999998
2018-04-13,3570.0,1522.0,2404.0,1825.0,2843.0,39.47,39.47,34.75,22.151
2018-04-14,1355.0,1123.0,2279.0,229.0,417.0,34.95,34.95,34.95,21.8
2018-04-15,1668.0,1352.0,2312.0,159.0,121.0,39.64,39.64,39.64,22.044
2018-04-16,1802.0,2002.0,2691.0,157.0,275.0,45.74,52.0,45.74,22.988000000000003
2018-04-17,2269.0,1948.0,2626.0,695.0,730.0,43.65,43.65,43.65,22.311
2018-04-18,2105.0,1405.0,2528.0,664.0,506.0,39.04,39.04,37.3,23.774
2018-04-19,2185.0,1702.0,2512.0,584.0,594.0,42.64,42.64,39.8,24.528000000000002
2018-04-20,2738.0,917.0,2276.0,1601.0,1225.0,36.98,36.98,36.98,24.915
2018-04-21,2096.0,848.0,2045.0,1233.0,1340.0,26.14,26.14,25.9,24.655
2018-04-22,1309.0,680.0,2105.0,455.0,902.0,36.62,40.0,36.62,24.435
2018-04-23,4382.0,903.0,2553.0,3224.0,2788.0,32.4,32.4,32.4,24.976
2018-04-24,3944.0,719.0,2455.0,3082.0,2985.0,36.37,38.45,36.37,24.2
2018-04-25,2514.0,808.0,2561.0,2060.0,1203.0,36.84,36.84,-40.27,23.506
2018-04-26,3021.0,712.0,2398.0,2610.0,2121.0,28.43,28.43,-13.29,23.475
2018-04-27,1606.0,981.0,2051.0,553.0,578.0,40.97,40.97,35.12,22.114
2018-04-28,1396.0,776.0,2174.0,639.0,585.0,32.91,32.91,32.91,24.178
2018-04-29,1045.0,738.0,2156.0,155.0,321.0,35.23,38.77,34.11,24.273000000000003
2018-04-30,2441.0,558.0,2674.0,1836.0,1661.0,30.99,38.0,30.99,24.189
2018-05-01,2053.0,695.0,2407.0,1061.0,1439.0,30.32,41.37,30.32,24.052
2018-05-02,2717.0,895.0,2872.0,2012.0,1548.0,37.99,37.99,37.99,24.013
2018-05-03,2606.0,763.0,2643.0,1531.0,1693.0,37.49,37.49,34.54,23.428
2018-05-04,1498.0,984.0,2363.0,303.0,431.0,39.2,39.2,33.7,22.622
2018-05-05,927.0,642.0,2057.0,275.0,321.0,30.73,30.73,20.72,22.09
2018-05-06,1003.0,632.0,2111.0,296.0,339.0,25.09,25.09,12.43,21.963
2018-05-07,1503.0,1044.0,2554.0,522.0,481.0,40.32,40.32,26.42,20.717
2018-05-08,2573.0,631.0,2666.0,1924.0,1587.0,27.13,30.1,27.13,22.35
2018-05-09,3004.0,494.0,2623.0,2476.0,1882.0,26.57,26.57,8.31,22.73
2018-05-10,1881.0,305.0,2297.0,1533.0,1321.0,22.0,31.15,22.0,22.08
2018-05-11,1182.0,1000.0,2137.0,123.0,366.0,49.0,49.0,49.0,21.323
2018-05-12,890.0,553.0,2039.0,315.0,367.0,30.05,30.05,30.05,21.55
2018-05-13,2324.0,509.0,2277.0,1850.0,1241.0,17.33,20.33,17.33,21.675
2018-05-14,1292.0,640.0,2655.0,659.0,633.0,36.74,42.0,36.74,21.996
2018-05-15,1339.0,835.0,2589.0,171.0,510.0,41.07,48.0,41.07,22.079
2018-05-16,2843.0,644.0,2954.0,2086.0,1310.0,37.14,37.14,22.97,22.576999999999998
2018-05-17,2633.0,783.0,2645.0,1669.0,1914.0,33.54,33.54,27.2,22.31
2018-05-18,1587.0,810.0,2426.0,580.0,802.0,41.58,53.44,41.58,21.642
2018-05-19,1107.0,798.0,2124.0,221.0,238.0,35.89,35.89,29.19,21.766
2018-05-20,1316.0,883.0,2180.0,409.0,362.0,25.9,37.0,25.9,21.3
2018-05-21,2010.0,783.0,2454.0,1110.0,1340.0,34.32,41.5,34.32,21.445999999999998
2018-05-22,1550.0,1253.0,2707.0,175.0,261.0,56.22,56.22,56.22,21.517
2018-05-23,1245.0,724.0,2671.0,274.0,409.0,40.44,44.24,40.44,21.484
2018-05-24,2202.0,651.0,3062.0,1419.0,1100.0,40.42,40.42,40.42,21.85
2018-05-25,1506.0,560.0,2449.0,819.0,963.0,41.87,41.87,41.87,22.86
2018-05-26,1298.0,536.0,2211.0,558.0,669.0,35.08,42.17,35.08,23.264
2018-05-27,2259.0,379.0,2333.0,1879.0,1362.0,32.0,42.0,32.0,23.006
2018-05-28,1321.0,626.0,2710.0,382.0,659.0,52.01,54.2,52.01,22.29
2018-05-29,1390.0,449.0,2785.0,839.0,1113.0,44.66,44.66,44.66,21.793000000000003
2018-05-30,1746.0,445.0,2727.0,1239.0,1504.0,48.73,52.3,48.73,21.365
2018-05-31,1543.0,448.0,2736.0,1039.0,1097.0,44.15,44.15,39.8,21.401
2018-06-01,739.0,493.0,2484.0,224.0,300.0,56.91,56.91,56.91,20.861
2018-06-02,659.0,484.0,2203.0,148.0,208.0,40.38,45.11,40.38,20.0
2018-06-03,1272.0,463.0,2265.0,857.0,699.0,42.58,42.58,39.45,20.141
2018-06-04,1880.0,420.0,2635.0,1289.0,1063.0,45.52,178.38,45.52,20.288
2018-06-05,972.0,497.0,2417.0,300.0,814.0,53.63,53.63,53.63,20.07
2018-06-06,888.0,448.0,2764.0,305.0,386.0,52.19,52.64,52.19,19.855999999999998
2018-06-07,1054.0,806.0,2716.0,192.0,298.0,57.94,57.94,57.94,20.05
2018-06-08,845.0,580.0,2529.0,179.0,302.0,50.47,50.47,44.19,19.23
2018-06-09,623.0,357.0,2252.0,156.0,170.0,47.22,47.22,47.22,18.317
2018-06-10,698.0,318.0,2373.0,393.0,418.0,46.9,46.9,46.9,18.377
2018-06-11,3769.0,426.0,2814.0,3333.0,2750.0,49.71,49.71,43.7,17.874000000000002
2018-06-12,1232.0,382.0,2778.0,772.0,775.0,51.62,53.0,51.62,18.163
2018-06-13,3055.0,646.0,2673.0,2428.0,1517.0,49.03,49.03,48.4,18.56
2018-06-14,3753.0,380.0,2806.0,3378.0,2758.0,43.95,43.95,40.28,18.583
2018-06-15,1129.0,452.0,2475.0,555.0,647.0,49.94,49.94,42.27,17.349
2018-06-16,1148.0,607.0,2239.0,549.0,515.0,45.53,45.53,42.0,17.320999999999998
2018-06-17,2841.0,742.0,2259.0,2142.0,1677.0,16.78,16.78,-17.45,17.15
2018-06-18,2270.0,424.0,2749.0,1801.0,1602.0,45.54,45.54,42.1,17.619
2018-06-19,3050.0,786.0,2639.0,2199.0,2032.0,43.33,43.33,40.1,17.725
2018-06-20,3370.0,397.0,2840.0,3070.0,2724.0,43.12,43.12,40.59,17.9
2018-06-21,3655.0,476.0,2687.0,3247.0,3065.0,19.54,19.54,-18.78,17.1
2018-06-22,3804.0,523.0,2565.0,3356.0,2727.0,17.86,17.86,17.86,16.75
2018-06-23,2797.0,470.0,2334.0,2450.0,2460.0,29.67,47.66,29.67,17.03
2018-06-24,1358.0,493.0,2224.0,783.0,914.0,44.06,44.06,40.1,17.166
2018-06-25,1468.0,533.0,2723.0,883.0,810.0,45.94,45.94,41.27,16.417
2018-06-26,746.0,474.0,2699.0,246.0,213.0,49.99,49.99,44.6,16.009
2018-06-27,1414.0,1198.0,2722.0,178.0,176.0,48.42,54.0,48.42,17.975
2018-06-28,1503.0,597.0,2688.0,561.0,830.0,47.95,51.62,47.95,17.5
2018-06-29,1850.0,524.0,2449.0,1266.0,1612.0,43.79,43.79,42.1,17.503
2018-06-30,1298.0,549.0,2207.0,806.0,702.0,46.37,46.37,42.09,18.0
2018-07-01,953.0,520.0,2234.0,419.0,641.0,46.25,46.25,41.92,17.095
2018-07-02,1865.0,907.0,2720.0,950.0,855.0,52.13,52.13,48.21,16.583
2018-07-03,1505.0,915.0,2718.0,546.0,505.0,52.99,52.99,47.34,16.707
2018-07-04,1308.0,880.0,2670.0,431.0,584.0,54.95,58.8,54.95,16.6
2018-07-05,2094.0,781.0,2671.0,1400.0,1613.0,52.97,55.06,52.97,16.497
2018-07-06,3518.0,486.0,2499.0,3065.0,2776.0,42.67,52.47,42.67,16.308
2018-07-07,2363.0,535.0,2169.0,1766.0,1826.0,48.29,50.32,48.29,17.389
2018-07-08,1937.0,505.0,2199.0,1415.0,1039.0,49.93,49.93,49.93,17.2
2018-07-09,3167.0,629.0,2678.0,2409.0,1930.0,49.6,49.6,46.6,16.755
2018-07-10,1450.0,858.0,2639.0,524.0,667.0,56.0,56.0,56.0,16.025
2018-07-11,1775.0,834.0,2648.0,908.0,587.0,55.23,57.0,55.23,16.815
2018-07-12,1238.0,872.0,2631.0,402.0,462.0,55.44,55.44,55.44,16.676
2018-07-13,2095.0,643.0,2403.0,1447.0,1265.0,52.63,52.63,51.24,16.351
2018-07-14,2272.0,761.0,2106.0,1477.0,1476.0,48.72,48.72,48.72,16.275
2018-07-15,1122.0,824.0,2124.0,279.0,350.0,52.47,52.47,52.47,16.179000000000002
2018-07-16,1297.0,870.0,2389.0,388.0,298.0,57.36,57.36,50.17,16.59
2018-07-17,1130.0,821.0,2454.0,289.0,181.0,53.76,53.76,49.05,16.136
2018-07-18,1953.0,892.0,2408.0,1072.0,978.0,53.68,53.68,48.1,15.5
2018-07-19,1981.0,816.0,2360.0,1093.0,1114.0,55.26,56.83,55.26,15.488
2018-07-20,1594.0,872.0,2216.0,719.0,885.0,57.91,57.97,57.91,15.267000000000001
2018-07-21,1473.0,799.0,2041.0,590.0,809.0,53.12,58.42,53.12,15.450999999999999
2018-07-22,1706.0,747.0,2055.0,872.0,1111.0,52.76,52.76,47.39,14.948
2018-07-23,1898.0,921.0,2387.0,999.0,1010.0,57.91,58.33,57.91,14.753
2018-07-24,1078.0,880.0,2401.0,211.0,274.0,61.86,61.86,61.86,15.023
2018-07-25,1360.0,792.0,2420.0,537.0,403.0,61.4,61.4,51.3,14.642000000000001
2018-07-26,965.0,807.0,2397.0,165.0,211.0,57.59,58.0,57.59,14.505999999999998
2018-07-27,2023.0,828.0,2333.0,1152.0,1049.0,58.02,58.68,58.02,13.8
2018-07-28,2169.0,571.0,2156.0,1604.0,1994.0,50.88,50.88,50.88,13.613
2018-07-29,1246.0,523.0,2068.0,390.0,478.0,50.18,56.0,50.18,13.594000000000001
2018-07-30,1070.0,772.0,2473.0,199.0,335.0,61.45,63.0,61.45,14.15
2018-07-31,2600.0,602.0,2491.0,1863.0,847.0,61.01,61.01,51.29,13.685
2018-08-01,961.0,582.0,2414.0,135.0,190.0,63.03,63.03,63.03,14.6
2018-08-02,998.0,819.0,2514.0,146.0,270.0,66.42,66.42,66.42,14.491
2018-08-03,1246.0,668.0,2414.0,510.0,541.0,69.72,69.72,69.72,13.027999999999999
2018-08-04,2134.0,391.0,2174.0,1464.0,1669.0,49.7,55.03,49.7,13.612
2018-08-05,3085.0,488.0,2227.0,2591.0,2432.0,49.0,49.0,41.94,13.525
2018-08-06,1936.0,776.0,2683.0,1079.0,872.0,71.71,71.71,50.7,14.645
2018-08-07,1117.0,729.0,2665.0,482.0,374.0,72.59,72.59,55.09,13.35
2018-08-08,2105.0,856.0,2831.0,1819.0,2039.0,54.33,56.82,54.33,13.959000000000001
2018-08-09,1129.0,764.0,2693.0,382.0,216.0,56.54,56.54,56.54,15.434000000000001
2018-08-10,2989.0,569.0,2459.0,2547.0,3027.0,51.69,51.69,47.3,15.737
2018-08-11,2739.0,581.0,2150.0,2224.0,2030.0,41.09,41.09,-20.12,14.655
2018-08-12,1108.0,512.0,2209.0,581.0,751.0,45.84,49.45,45.84,15.437000000000001
2018-08-13,897.0,617.0,2624.0,266.0,264.0,60.14,60.14,60.14,16.085
2018-08-14,1156.0,456.0,2672.0,558.0,1048.0,50.92,50.92,50.92,17.5
2018-08-15,1614.0,664.0,2610.0,796.0,647.0,53.0,53.0,53.0,17.0
2018-08-16,3092.0,595.0,2695.0,2534.0,2297.0,53.03,57.0,53.03,14.841
2018-08-17,1932.0,833.0,2375.0,1102.0,735.0,63.0,63.0,45.71,16.726
2018-08-18,3708.0,349.0,2218.0,3234.0,2730.0,48.0,49.63,48.0,15.774000000000001
2018-08-19,1716.0,431.0,2326.0,1189.0,419.0,47.09,52.15,42.25,15.355
2018-08-20,3246.0,877.0,2631.0,2437.0,2197.0,53.83,53.83,46.0,15.175
2018-08-21,1015.0,868.0,2574.0,120.0,170.0,73.53,73.53,58.0,13.6
2018-08-22,2983.0,505.0,2758.0,2258.0,1765.0,64.14,64.14,47.87,14.332
2018-08-23,2032.0,662.0,2682.0,1317.0,648.0,69.91,69.91,50.52,14.304
2018-08-24,2286.0,470.0,2485.0,1754.0,1906.0,50.98,50.98,50.98,13.5
2018-08-25,966.0,552.0,2074.0,581.0,604.0,50.04,56.79,50.04,13.845
2018-08-26,1431.0,520.0,2178.0,830.0,1127.0,49.07,49.07,46.59,13.845
2018-08-27,2799.0,383.0,2655.0,1998.0,2330.0,53.46,60.0,53.46,12.857000000000001
2018-08-28,1364.0,953.0,2616.0,446.0,263.0,71.95,71.95,71.95,14.515999999999998
2018-08-29,1299.0,812.0,2578.0,467.0,524.0,73.28,73.28,54.9,13.710999999999999
2018-08-30,2388.0,713.0,2624.0,1561.0,1815.0,56.72,56.72,56.72,14.03
2018-08-31,1603.0,857.0,2355.0,657.0,927.0,70.07,70.07,70.07,14.675
2018-09-01,828.0,748.0,2104.0,154.0,204.0,61.52,61.71,61.52,13.45
2018-09-02,869.0,490.0,2233.0,139.0,141.0,54.74,58.9,53.55,13.089
2018-09-03,1028.0,772.0,2605.0,338.0,276.0,70.81,72.0,70.81,14.0
2018-09-04,986.0,910.0,2597.0,77.0,121.0,72.94,72.94,72.94,13.0
2018-09-05,881.0,851.0,2576.0,26.0,75.0,75.36,75.63,75.36,13.487
2018-09-06,1913.0,704.0,2629.0,1178.0,1216.0,73.73,73.86,73.73,13.432
2018-09-07,1743.0,620.0,2565.0,1244.0,1030.0,60.52,60.52,53.28,13.542
2018-09-08,3305.0,591.0,2244.0,2794.0,2604.0,55.68,55.68,47.4,13.897
2018-09-09,1981.0,623.0,2304.0,1368.0,1114.0,55.75,55.75,49.9,13.897
2018-09-10,2752.0,1014.0,2646.0,1642.0,1494.0,57.44,134.1,52.07,14.92
2018-09-11,2899.0,391.0,2831.0,2642.0,2972.0,51.94,51.94,51.0,14.5
2018-09-12,3596.0,501.0,2667.0,2817.0,2621.0,54.6,54.6,47.97,14.602
2018-09-13,2875.0,1253.0,2672.0,1673.0,1236.0,75.7,75.7,75.7,15.017000000000001
2018-09-14,2703.0,543.0,2515.0,1933.0,1752.0,60.78,60.78,60.78,13.987
2018-09-15,2314.0,520.0,2141.0,1137.0,1077.0,50.1,52.36,50.1,13.584000000000001
2018-09-16,3676.0,450.0,2298.0,2864.0,2691.0,49.09,60.2,49.09,13.4
2018-09-17,1828.0,1175.0,2598.0,662.0,252.0,75.0,75.0,75.0,13.655
2018-09-18,3363.0,545.0,2720.0,2975.0,3142.0,44.02,44.02,44.02,13.258
2018-09-19,3096.0,333.0,2795.0,2807.0,2796.0,44.35,44.35,44.35,13.14
2018-09-20,1482.0,726.0,2641.0,572.0,917.0,66.95,298.41,66.95,13.062000000000001
2018-09-21,3637.0,431.0,2453.0,3234.0,2661.0,40.07,40.07,40.07,12.032
2018-09-22,3630.0,541.0,2213.0,3181.0,3484.0,31.54,31.54,25.0,12.383
2018-09-23,3320.0,467.0,2251.0,2558.0,2490.0,39.35,39.35,29.23,12.383
2018-09-24,3220.0,432.0,2703.0,2775.0,3138.0,48.14,48.14,48.14,12.402999999999999
2018-09-25,2789.0,914.0,2720.0,1482.0,1540.0,66.52,66.52,45.6,12.25
2018-09-26,3640.0,504.0,2820.0,3264.0,3686.0,37.47,37.47,37.47,11.775
2018-09-27,4093.0,584.0,2763.0,3528.0,3585.0,38.5,38.5,38.5,11.937000000000001
2018-09-28,3281.0,516.0,2487.0,2785.0,2975.0,39.15,39.15,34.8,11.728
2018-09-29,3339.0,515.0,2338.0,2677.0,2862.0,39.45,42.78,39.45,11.647
2018-09-30,2089.0,975.0,2341.0,958.0,906.0,55.8,55.8,32.69,11.25
2018-10-01,2906.0,1298.0,2732.0,1915.0,1618.0,60.42,60.42,42.18,12.401
2018-10-02,3496.0,636.0,2823.0,3127.0,3458.0,38.68,38.68,38.68,11.62
2018-10-03,2666.0,760.0,2792.0,2192.0,2729.0,43.2,43.2,-11.84,11.767000000000001
2018-10-04,3014.0,1231.0,2733.0,1717.0,1556.0,77.23,77.23,77.23,12.25
2018-10-05,2215.0,1231.0,2449.0,864.0,1068.0,74.99,99.77,74.99,11.573
2018-10-06,2017.0,1278.0,2348.0,762.0,740.0,59.93,59.93,59.93,9.13
2018-10-07,1361.0,1022.0,2285.0,114.0,122.0,55.48,55.48,55.48,9.25
2018-10-08,3025.0,958.0,2804.0,2200.0,2328.0,47.19,47.19,47.19,9.19
2018-10-09,3525.0,810.0,2762.0,2713.0,2265.0,44.69,44.69,38.89,9.156
2018-10-10,1638.0,1317.0,2652.0,135.0,257.0,69.3,69.3,51.0,12.154000000000002
2018-10-11,2461.0,618.0,2664.0,1406.0,1948.0,48.05,52.14,48.05,10.243
2018-10-12,2548.0,684.0,2480.0,1409.0,1218.0,47.41,47.41,47.41,10.45
2018-10-13,2335.0,490.0,2213.0,1728.0,1881.0,39.85,40.12,39.85,9.927
2018-10-14,1965.0,487.0,2179.0,1533.0,1924.0,36.15,36.15,23.26,10.147
2018-10-15,2028.0,1688.0,2617.0,448.0,386.0,80.28,80.28,46.0,9.912
2018-10-16,1859.0,1800.0,2617.0,43.0,169.0,80.95,80.95,80.95,10.308
2018-10-17,1425.0,1311.0,2608.0,135.0,207.0,82.94,82.94,49.0,10.3
2018-10-18,2305.0,1374.0,2583.0,904.0,880.0,71.69,71.69,45.1,9.589
2018-10-19,1731.0,1357.0,2433.0,184.0,333.0,80.71,233.22,68.59,10.304
2018-10-20,2126.0,1586.0,2258.0,759.0,943.0,59.19,80.29,59.19,9.463
2018-10-21,2925.0,458.0,2449.0,2496.0,2096.0,42.05,42.05,36.9,9.463
2018-10-22,2827.0,768.0,2757.0,2218.0,2546.0,43.12,43.12,36.32,9.562000000000001
2018-10-23,4146.0,665.0,2787.0,3529.0,3502.0,34.98,43.3,34.98,9.727
2018-10-24,2391.0,731.0,2833.0,1770.0,2166.0,45.44,47.5,45.44,11.033
2018-10-25,3086.0,916.0,2827.0,2527.0,3134.0,46.59,46.59,40.56,8.377
2018-10-26,2345.0,1635.0,2687.0,1223.0,808.0,61.25,61.25,61.25,6.1
2018-10-27,2355.0,1165.0,2409.0,1233.0,1545.0,46.78,52.0,46.78,8.437999999999999
2018-10-28,2899.0,1193.0,2750.0,1753.0,1739.0,48.37,48.5,48.37,8.07
2018-10-29,4145.0,1163.0,3111.0,2951.0,3062.0,46.96,49.0,46.96,9.2
2018-10-30,3051.0,891.0,3052.0,2016.0,2426.0,46.36,50.46,46.36,8.597999999999999
2018-10-31,2424.0,1866.0,3016.0,538.0,889.0,82.07,101.3,82.07,9.015
2018-11-01,2719.0,1178.0,3047.0,1285.0,1655.0,62.99,62.99,43.0,8.522
2018-11-02,3396.0,1203.0,2815.0,2088.0,2159.0,49.3,49.3,42.53,10.009
2018-11-03,3065.0,1504.0,2594.0,1563.0,1363.0,69.58,69.58,43.09,7.827999999999999
2018-11-04,2342.0,1452.0,2701.0,875.0,931.0,62.99,62.99,62.99,9.472999999999999
2018-11-05,2125.0,1399.0,3088.0,624.0,1034.0,68.81,68.81,68.81,7.875
2018-11-06,1833.0,1538.0,3079.0,209.0,389.0,74.68,74.68,49.1,9.4
2018-11-07,2226.0,1776.0,3112.0,536.0,544.0,70.99,70.99,70.99,10.0
2018-11-08,2069.0,1847.0,3043.0,300.0,196.0,92.18,92.18,92.18,8.713
2018-11-09,2630.0,1624.0,2902.0,1008.0,1124.0,69.72,69.72,69.72,8.799
2018-11-10,2836.0,924.0,2700.0,1643.0,1965.0,45.89,50.7,45.89,8.491
2018-11-11,2235.0,975.0,2690.0,1667.0,1662.0,46.08,46.08,39.24,8.491
2018-11-12,1899.0,1659.0,3034.0,313.0,487.0,66.76,66.76,66.76,10.036
2018-11-13,2248.0,1417.0,3122.0,1360.0,1442.0,52.06,52.06,52.06,9.9
2018-11-14,2826.0,1862.0,3111.0,1092.0,959.0,81.47,81.47,81.47,10.831
2018-11-15,2664.0,1849.0,3045.0,807.0,865.0,79.7,79.7,45.5,10.135
2018-11-16,2498.0,1469.0,2896.0,1034.0,789.0,67.76,67.76,67.76,10.933
2018-11-17,1953.0,1789.0,2633.0,314.0,212.0,58.2,71.03,58.2,12.452
2018-11-18,3264.0,1581.0,2726.0,1752.0,1341.0,52.39,52.39,46.1,12.537
2018-11-19,2884.0,1402.0,3263.0,2223.0,2099.0,56.43,56.43,56.43,10.834000000000001
2018-11-20,3409.0,1721.0,3275.0,2656.0,2687.0,52.28,52.28,46.71,12.495
2018-11-21,3302.0,1810.0,3193.0,2150.0,1973.0,61.62,61.62,61.62,10.464
2018-11-22,2642.0,2014.0,3116.0,646.0,801.0,128.26,128.26,128.26,9.902999999999999
2018-11-23,2113.0,2070.0,2934.0,133.0,188.0,109.2,109.2,109.2,9.718
2018-11-24,2540.0,1496.0,2761.0,1072.0,797.0,74.5,97.84,74.5,8.918
2018-11-25,2526.0,1371.0,2838.0,1163.0,1127.0,67.65,93.82,67.65,8.994
2018-11-26,1838.0,1564.0,3225.0,214.0,197.0,105.02,105.02,105.02,9.084
2018-11-27,2523.0,2165.0,3241.0,650.0,378.0,98.27,98.27,98.27,9.104
2018-11-28,3955.0,2158.0,3390.0,2992.0,3250.0,51.48,51.48,51.48,9.812000000000001
2018-11-29,4492.0,1709.0,3327.0,3415.0,3079.0,48.88,49.0,48.88,9.139
2018-11-30,3494.0,1626.0,2956.0,2484.0,2108.0,49.22,49.22,49.22,9.354
2018-12-01,2830.0,1890.0,2712.0,877.0,956.0,56.95,56.95,46.3,9.2
2018-12-02,2637.0,1541.0,2772.0,1105.0,1058.0,47.56,47.56,46.3,8.604
2018-12-03,3994.0,1884.0,3218.0,2524.0,2724.0,50.56,50.56,43.85,8.726
2018-12-04,4147.0,1695.0,3228.0,2835.0,2752.0,49.31,49.31,49.31,8.471
2018-12-05,3074.0,1957.0,3168.0,1020.0,824.0,59.01,59.01,59.01,7.55
2018-12-06,3368.0,2460.0,3255.0,1466.0,1284.0,57.15,57.15,47.67,10.460999999999999
2018-12-07,4393.0,1627.0,3002.0,2857.0,2666.0,49.0,49.0,49.0,10.466
2018-12-08,3910.0,640.0,2774.0,3294.0,3096.0,20.81,20.81,20.81,9.758
2018-12-09,3242.0,1032.0,2769.0,2042.0,2728.0,43.25,48.03,43.25,9.499
2018-12-10,3649.0,1645.0,3334.0,2814.0,2896.0,50.68,50.68,47.33,9.452
2018-12-11,3606.0,2468.0,3246.0,1196.0,1183.0,56.7,56.7,50.0,9.184
2018-12-12,2840.0,2614.0,3168.0,351.0,530.0,83.71,83.71,83.71,8.395
2018-12-13,3207.0,2513.0,3216.0,1073.0,1117.0,60.93,67.83,60.93,8.376
2018-12-14,3278.0,2495.0,2953.0,853.0,877.0,74.92,175.0,74.92,8.558
2018-12-15,3702.0,2418.0,2801.0,1409.0,1577.0,60.32,60.32,50.1,9.6
2018-12-16,3057.0,1849.0,2905.0,751.0,1523.0,54.76,64.76,54.76,9.2
2018-12-17,2657.0,2624.0,3226.0,342.0,582.0,80.9,80.9,51.79,9.513
2018-12-18,3415.0,2188.0,3188.0,997.0,1453.0,67.14,67.14,51.4,9.619
2018-12-19,3043.0,1974.0,3268.0,1404.0,1486.0,56.38,56.38,53.07,9.81
2018-12-20,3568.0,2184.0,3133.0,1479.0,1519.0,57.97,57.97,53.39,9.975
2018-12-21,3530.0,1593.0,2860.0,2108.0,1069.0,54.42,54.42,46.31,8.963
2018-12-22,2056.0,1949.0,2650.0,138.0,145.0,56.52,56.52,51.0,8.759
2018-12-23,2612.0,2543.0,2704.0,233.0,344.0,63.36,63.36,63.36,8.759
2018-12-24,3199.0,1613.0,2713.0,1485.0,1673.0,52.61,54.0,52.61,8.763
2018-12-25,3932.0,1002.0,2411.0,3036.0,2722.0,29.49,29.49,29.49,8.885
2018-12-26,2895.0,1755.0,2343.0,1908.0,1730.0,52.53,52.53,47.11,10.407
2018-12-27,3306.0,1509.0,2638.0,1642.0,1559.0,54.54,54.54,48.61,9.652999999999999
2018-12-28,2810.0,1821.0,2615.0,975.0,915.0,61.72,65.13,61.72,9.658
2018-12-29,2967.0,1427.0,2613.0,1518.0,1019.0,52.89,52.89,52.89,9.395
2018-12-30,2353.0,1874.0,2504.0,493.0,770.0,58.4,58.4,58.4,9.275
2018-12-31,4448.0,1471.0,2547.0,3120.0,2517.0,50.11,50.11,45.49,10.76
2019-01-01,3610.0,466.0,2576.0,3243.0,3199.0,9.06,54.28,9.06,10.198
2019-01-02,2796.0,2044.0,3004.0,680.0,1083.0,56.95,56.95,48.43,9.465
2019-01-03,2811.0,2239.0,3158.0,683.0,663.0,69.55,69.55,51.48,9.689
2019-01-04,3784.0,1782.0,3006.0,2870.0,3010.0,53.34,53.34,46.78,9.56
2019-01-05,1769.0,1997.0,2711.0,162.0,269.0,55.87,55.87,50.0,5.586
