,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2015-06-01,2773.0,1075.0,1663.0,2430.0,2282.0,9.82,9.82,1.17,12.921
2015-06-02,2244.0,1019.0,1661.0,1682.0,1979.0,8.51,17.0,8.51,12.044
2015-06-03,3205.0,1054.0,1733.0,2815.0,3131.0,4.89,16.1,4.89,13.276
2015-06-04,1791.0,914.0,1664.0,1295.0,1238.0,11.16,15.0,11.16,13.15
2015-06-05,617.0,545.0,1522.0,119.0,157.0,11.9,11.9,4.69,13.901
2015-06-06,1409.0,834.0,1389.0,1010.0,1261.0,6.38,13.5,5.09,13.901
2015-06-07,2626.0,1039.0,1433.0,2298.0,2330.0,3.88,3.88,0.0,13.731
2015-06-08,1651.0,859.0,1541.0,1254.0,1367.0,8.3,8.3,4.69,13.696
2015-06-09,687.0,486.0,1663.0,275.0,291.0,12.53,16.94,12.53,13.272
2015-06-10,801.0,516.0,1619.0,289.0,281.0,12.72,12.72,2.82,13.307
2015-06-11,1599.0,866.0,1603.0,1181.0,1074.0,8.38,8.38,3.0,13.454
2015-06-12,655.0,502.0,1622.0,190.0,211.0,9.45,9.45,4.0,12.957
2015-06-13,456.0,305.0,1439.0,62.0,101.0,5.27,8.6,5.27,12.619000000000002
2015-06-14,1110.0,579.0,1393.0,893.0,1010.0,5.45,5.45,3.8,11.25
2015-06-15,1810.0,888.0,1542.0,1584.0,1912.0,4.11,11.8,4.11,12.24
2015-06-16,1718.0,775.0,1653.0,1310.0,1321.0,7.68,7.68,3.8,12.45
2015-06-17,1072.0,622.0,1611.0,573.0,565.0,8.42,13.72,8.42,12.686
2015-06-18,1362.0,945.0,1642.0,1015.0,1308.0,5.21,16.27,5.21,12.175
2015-06-19,2313.0,976.0,1671.0,1961.0,1858.0,4.27,4.27,1.0,12.269
2015-06-20,1036.0,660.0,1455.0,649.0,755.0,7.19,10.22,7.19,11.96
2015-06-21,862.0,483.0,1397.0,503.0,468.0,8.76,8.76,8.76,12.058
2015-06-22,740.0,426.0,1581.0,346.0,326.0,10.54,10.54,3.99,12.529000000000002
2015-06-23,566.0,357.0,1655.0,143.0,158.0,11.93,17.08,11.93,12.565
2015-06-24,2035.0,987.0,1615.0,1874.0,2116.0,4.7,4.7,2.0,12.913
2015-06-25,1969.0,794.0,1693.0,1677.0,1586.0,4.86,4.86,3.9,12.707
2015-06-26,1025.0,651.0,1642.0,651.0,691.0,12.02,18.0,12.02,12.295
2015-06-27,508.0,395.0,1471.0,132.0,251.0,13.85,16.0,8.59,12.841
2015-06-28,1068.0,534.0,1435.0,737.0,639.0,12.71,12.71,2.4,12.038
2015-06-29,1169.0,693.0,1600.0,740.0,782.0,11.48,11.48,8.64,12.208
2015-06-30,1149.0,678.0,1655.0,789.0,696.0,11.38,11.38,7.4,12.4
2015-07-01,519.0,346.0,1665.0,113.0,103.0,11.92,11.92,7.96,12.163
2015-07-02,1672.0,817.0,1684.0,1428.0,1441.0,6.62,6.62,0.5700000000000001,12.87
2015-07-03,1247.0,803.0,1749.0,964.0,1374.0,4.19,14.82,4.19,12.579
2015-07-04,842.0,593.0,1568.0,44.0,65.0,32.09,35.37,32.09,12.05
2015-07-05,604.0,353.0,1506.0,206.0,236.0,9.14,17.43,9.14,11.934000000000001
2015-07-06,2050.0,530.0,1582.0,1933.0,1147.0,7.14,7.14,-3.37,12.588
2015-07-07,1308.0,697.0,1682.0,1026.0,1208.0,5.03,11.76,5.03,12.77
2015-07-08,1618.0,889.0,1712.0,1390.0,1508.0,5.37,12.23,5.37,12.28
2015-07-09,2988.0,934.0,1681.0,2807.0,2996.0,3.27,3.27,0.53,12.603
2015-07-10,3060.0,928.0,1600.0,2772.0,3151.0,3.01,3.01,0.0,12.338
2015-07-11,728.0,471.0,1444.0,410.0,511.0,6.43,6.43,6.43,11.589
2015-07-12,511.0,230.0,1388.0,259.0,236.0,6.08,6.08,6.08,12.088
2015-07-13,459.0,301.0,1453.0,155.0,292.0,7.05,11.4,7.05,12.325
2015-07-14,712.0,298.0,1504.0,432.0,471.0,7.29,7.29,7.29,12.384
2015-07-15,1961.0,741.0,1540.0,1630.0,1528.0,5.59,5.59,1.8,12.495999999999999
2015-07-16,1301.0,633.0,1526.0,989.0,878.0,7.76,10.61,7.76,12.413
2015-07-17,524.0,261.0,1522.0,296.0,201.0,7.23,7.23,1.5,12.45
2015-07-18,1265.0,690.0,1514.0,1014.0,1334.0,6.2,8.46,6.2,12.844000000000001
2015-07-19,1629.0,786.0,1414.0,1397.0,1409.0,5.58,9.6,3.95,12.815
2015-07-20,513.0,407.0,1451.0,380.0,496.0,7.56,7.56,7.56,12.254000000000001
2015-07-21,1084.0,507.0,1453.0,899.0,856.0,7.34,9.9,7.34,12.013
2015-07-22,986.0,597.0,1458.0,819.0,756.0,7.58,11.0,7.58,11.75
2015-07-23,1766.0,823.0,1471.0,1672.0,1533.0,7.19,7.19,7.19,12.093
2015-07-24,740.0,374.0,1434.0,492.0,509.0,8.08,8.08,8.08,11.959000000000001
2015-07-25,838.0,545.0,1426.0,785.0,925.0,5.63,5.63,5.63,12.433
2015-07-26,2754.0,981.0,1411.0,2580.0,2711.0,0.01,0.01,0.01,12.235
2015-07-27,536.0,360.0,1375.0,339.0,498.0,6.66,10.63,6.66,12.140999999999998
2015-07-28,577.0,304.0,1475.0,409.0,452.0,7.25,7.25,7.25,11.755
2015-07-29,1160.0,590.0,1490.0,1072.0,738.0,4.9,4.9,4.9,11.895
2015-07-30,439.0,528.0,1488.0,449.0,726.0,4.81,4.8100000000000005,4.8100000000000005,11.644
2015-07-31,2631.0,934.0,1519.0,2492.0,2383.0,2.98,2.98,0.0,11.65
2015-08-01,705.0,495.0,1380.0,389.0,509.0,5.72,5.72,5.72,11.082
2015-08-02,736.0,432.0,1327.0,452.0,560.0,5.58,8.91,5.58,10.15
2015-08-03,262.0,225.0,1461.0,144.0,96.0,5.25,5.25,1.11,11.59
2015-08-04,1335.0,609.0,1650.0,1176.0,1128.0,3.63,5.8,3.63,12.513
2015-08-05,801.0,547.0,1623.0,538.0,466.0,3.57,3.57,2.11,12.353
2015-08-06,308.0,338.0,1655.0,175.0,265.0,4.64,4.64,1.8,11.8
2015-08-07,660.0,529.0,1645.0,473.0,476.0,4.92,4.92,2.1,11.95
2015-08-08,337.0,232.0,1495.0,154.0,186.0,6.21,6.21,6.21,11.95
2015-08-09,547.0,306.0,1407.0,422.0,348.0,10.06,10.06,0.0,10.944
2015-08-10,540.0,268.0,1564.0,292.0,312.0,7.99,7.99,4.16,10.975
2015-08-11,796.0,355.0,1679.0,416.0,322.0,8.34,8.34,8.34,10.875
2015-08-12,951.0,497.0,1699.0,235.0,305.0,26.94,39.93,26.94,11.218
2015-08-13,754.0,400.0,1686.0,315.0,298.0,9.07,9.07,2.6,10.944
2015-08-14,1594.0,753.0,1697.0,1518.0,1414.0,7.67,7.67,2.2,10.668
2015-08-15,1472.0,660.0,1488.0,1278.0,1229.0,8.42,10.0,8.42,11.449000000000002
2015-08-16,665.0,396.0,1436.0,522.0,418.0,10.28,10.28,3.28,10.419
2015-08-17,1648.0,655.0,1586.0,1482.0,1326.0,7.92,7.92,2.1,10.8
2015-08-18,2170.0,901.0,1694.0,1997.0,2291.0,8.4,8.4,2.18,10.915999999999999
2015-08-19,1403.0,730.0,1712.0,1128.0,1280.0,12.34,14.0,12.34,11.25
2015-08-20,928.0,438.0,1720.0,509.0,461.0,19.28,19.28,16.93,11.238
2015-08-21,1293.0,429.0,1808.0,803.0,627.0,15.82,15.82,15.82,10.963
2015-08-22,994.0,374.0,1544.0,664.0,584.0,16.83,20.0,16.83,10.9
2015-08-23,920.0,445.0,1514.0,671.0,623.0,15.35,15.35,15.35,11.0
2015-08-24,2082.0,924.0,1653.0,1795.0,1697.0,13.45,13.45,10.0,11.065999999999999
2015-08-25,1663.0,886.0,1784.0,1272.0,1327.0,11.56,11.56,6.0,11.513
2015-08-26,1533.0,880.0,1758.0,1123.0,1377.0,11.85,11.85,8.0,11.474
2015-08-27,1514.0,935.0,1767.0,1053.0,2072.0,9.31,12.62,9.31,11.722000000000001
2015-08-28,1174.0,713.0,1722.0,901.0,1063.0,12.59,13.32,12.59,12.505999999999998
2015-08-29,1349.0,740.0,1524.0,978.0,1029.0,11.33,11.33,4.28,13.335999999999999
2015-08-30,601.0,306.0,1493.0,137.0,298.0,23.92,29.53,23.92,13.75
2015-08-31,595.0,343.0,1632.0,73.0,150.0,18.27,22.0,18.27,13.472999999999999
2015-09-01,1504.0,572.0,1774.0,1145.0,1367.0,10.81,18.0,10.81,14.931
2015-09-02,2261.0,826.0,1800.0,2067.0,2294.0,6.6,6.6,1.6,14.25
2015-09-03,1783.0,820.0,1717.0,1591.0,1942.0,9.6,16.07,9.6,13.814
2015-09-04,1100.0,569.0,1721.0,848.0,1001.0,10.0,10.0,10.0,13.644
2015-09-05,1019.0,560.0,1538.0,761.0,584.0,12.18,12.18,4.4,13.405999999999999
2015-09-06,2252.0,498.0,1486.0,2160.0,2414.0,-0.09,-0.09,-0.09,13.216
2015-09-07,889.0,536.0,1579.0,605.0,717.0,15.69,15.69,15.69,12.600999999999999
2015-09-08,845.0,624.0,1671.0,393.0,774.0,17.98,17.98,8.2,11.825
2015-09-09,570.0,347.0,1707.0,148.0,160.0,20.56,20.56,20.56,12.1
2015-09-10,531.0,299.0,1696.0,164.0,99.0,20.9,22.0,20.9,12.1
2015-09-11,1202.0,594.0,1715.0,843.0,675.0,12.55,12.55,12.55,12.4
2015-09-12,1456.0,762.0,1521.0,1184.0,1213.0,12.58,15.64,12.58,12.329
2015-09-13,1765.0,759.0,1496.0,1579.0,1640.0,11.98,14.6,11.98,12.98
2015-09-14,1802.0,826.0,1628.0,1587.0,1516.0,12.04,12.04,12.04,12.841
2015-09-15,1310.0,889.0,1774.0,1099.0,1334.0,10.03,10.03,10.03,12.431
2015-09-16,1721.0,1857.0,1713.0,1531.0,1638.0,8.96,8.96,8.96,12.600999999999999
2015-09-17,2239.0,2554.0,1743.0,2005.0,2403.0,8.48,8.48,8.48,12.763
2015-09-18,2927.0,2933.0,1755.0,2793.0,2905.0,3.49,3.49,-5.0,12.655
2015-09-19,872.0,780.0,1528.0,633.0,691.0,5.87,5.87,5.87,12.619000000000002
2015-09-20,1937.0,1654.0,1460.0,1657.0,1388.0,9.37,9.37,2.17,12.963
2015-09-21,649.0,546.0,1583.0,295.0,294.0,18.88,18.88,12.0,12.75
2015-09-22,1346.0,1356.0,1684.0,981.0,1065.0,11.74,11.74,6.5,12.880999999999998
2015-09-23,462.0,401.0,1692.0,146.0,99.0,12.79,12.79,8.0,12.626
2015-09-24,705.0,667.0,1672.0,447.0,438.0,11.74,11.74,8.68,12.75
2015-09-25,1541.0,1244.0,1665.0,1266.0,1132.0,11.17,13.18,11.17,12.9
2015-09-26,1077.0,944.0,1469.0,816.0,704.0,12.24,12.24,12.24,12.4
2015-09-27,872.0,696.0,1417.0,571.0,546.0,12.2,12.2,12.2,12.925
2015-09-28,516.0,410.0,1534.0,118.0,129.0,13.02,13.02,13.02,13.062999999999999
2015-09-29,462.0,418.0,1627.0,18.0,91.0,14.3,30.58,14.3,13.0
2015-09-30,634.0,537.0,1632.0,253.0,247.0,10.69,12.59,6.29,13.4
2015-10-01,1434.0,1369.0,1627.0,1114.0,1017.0,10.06,10.06,4.21,13.288
2015-10-02,1533.0,1433.0,1605.0,1317.0,1119.0,6.89,12.17,6.89,13.263
2015-10-03,569.0,354.0,1458.0,371.0,208.0,11.1,13.89,11.1,14.059000000000001
2015-10-04,177.0,219.0,1450.0,5.0,35.0,12.36,23.92,12.36,13.325
2015-10-05,467.0,490.0,1594.0,7.0,68.0,12.84,12.84,12.84,13.034
2015-10-06,1965.0,2120.0,1623.0,1772.0,1918.0,11.18,11.18,11.18,13.248
2015-10-07,2714.0,3374.0,1639.0,2482.0,3005.0,11.67,11.67,9.0,13.525
2015-10-08,2183.0,2312.0,1620.0,1786.0,2030.0,15.39,17.27,15.39,13.75
2015-10-09,1217.0,1110.0,1637.0,843.0,842.0,18.63,21.6,18.63,14.474
2015-10-10,905.0,799.0,1560.0,583.0,487.0,19.72,19.72,19.72,13.5
2015-10-11,1027.0,983.0,1476.0,604.0,604.0,19.21,19.21,14.69,13.5
2015-10-12,1016.0,1033.0,1559.0,574.0,708.0,19.47,19.47,16.32,13.957
2015-10-13,901.0,1081.0,1721.0,648.0,826.0,20.34,20.34,20.34,14.485
2015-10-14,1601.0,1676.0,1731.0,1245.0,1314.0,20.49,20.49,20.49,14.447000000000001
2015-10-15,1908.0,1646.0,1724.0,1397.0,1243.0,20.94,24.81,20.94,14.357000000000001
2015-10-16,1564.0,1850.0,1686.0,1094.0,1257.0,21.67,22.76,21.67,13.2
2015-10-17,1386.0,1420.0,1516.0,816.0,926.0,22.37,22.37,22.37,11.855
2015-10-18,902.0,1030.0,1473.0,369.0,466.0,22.73,22.73,22.73,12.069
2015-10-19,783.0,700.0,1710.0,149.0,157.0,23.38,23.38,23.38,13.175999999999998
2015-10-20,816.0,804.0,1743.0,19.0,65.0,24.28,24.28,20.68,13.2
2015-10-21,1000.0,906.0,1717.0,254.0,228.0,23.56,25.45,23.56,13.6
2015-10-22,1533.0,1696.0,1770.0,1121.0,1013.0,21.37,21.37,16.21,12.915
2015-10-23,2863.0,3223.0,1661.0,2507.0,2887.0,16.56,16.56,15.63,14.238
2015-10-24,1501.0,1503.0,1515.0,787.0,672.0,23.18,23.18,19.0,14.629000000000001
2015-10-25,1744.0,1681.0,1486.0,1223.0,1224.0,20.11,20.11,8.65,14.027000000000001
2015-10-26,802.0,765.0,1640.0,210.0,268.0,24.4,25.5,24.4,14.812999999999999
2015-10-27,1077.0,1072.0,1714.0,536.0,472.0,23.7,25.63,23.7,14.3
2015-10-28,1837.0,1953.0,1695.0,1340.0,1284.0,24.14,26.0,24.14,14.75
2015-10-29,1560.0,1543.0,1723.0,927.0,800.0,25.14,26.72,25.14,15.11
2015-10-30,859.0,903.0,1748.0,108.0,193.0,25.61,25.61,25.61,15.001
2015-10-31,972.0,984.0,1541.0,534.0,666.0,24.05,24.05,21.24,13.2
2015-11-01,812.0,798.0,1506.0,199.0,271.0,23.22,23.22,23.22,14.213
2015-11-02,1033.0,976.0,1613.0,325.0,500.0,22.24,25.0,22.24,13.538
2015-11-03,790.0,851.0,1697.0,87.0,242.0,23.26,23.26,20.4,14.179
2015-11-04,938.0,894.0,1724.0,56.0,121.0,23.2,23.2,18.74,13.763
2015-11-05,1007.0,1058.0,1672.0,279.0,387.0,23.66,23.66,23.66,15.220999999999998
2015-11-06,976.0,1053.0,1712.0,352.0,483.0,23.08,23.08,23.08,14.890999999999998
2015-11-07,1692.0,1627.0,1520.0,998.0,1262.0,20.43,20.43,14.0,13.625
2015-11-08,2232.0,2970.0,1375.0,1952.0,2595.0,-10.07,-10.07,-10.07,14.341
2015-11-09,2578.0,2413.0,1568.0,2047.0,2268.0,12.81,12.81,8.59,14.562000000000001
2015-11-10,1897.0,2032.0,1673.0,1462.0,1822.0,15.09,23.0,15.09,13.75
2015-11-11,1935.0,2365.0,1504.0,1402.0,2170.0,20.84,20.84,15.02,13.6
2015-11-12,2757.0,2710.0,1616.0,2082.0,2460.0,21.02,23.6,21.02,13.65
2015-11-13,2609.0,2722.0,1645.0,1826.0,2411.0,21.88,23.66,21.88,13.686
2015-11-14,2332.0,2483.0,1592.0,1816.0,2399.0,15.75,15.75,15.75,14.049000000000001
2015-11-15,969.0,1058.0,1495.0,275.0,696.0,20.03,23.53,20.03,13.6
2015-11-16,1635.0,1570.0,1595.0,991.0,818.0,20.9,20.9,20.9,13.515
2015-11-17,1505.0,1558.0,1701.0,845.0,1228.0,21.37,21.37,21.37,14.931
2015-11-18,2112.0,1484.0,1707.0,1316.0,914.0,21.45,21.45,16.0,13.82
2015-11-19,2648.0,2219.0,1661.0,2051.0,2422.0,5.76,5.76,5.76,14.0
2015-11-20,1402.0,1447.0,1748.0,443.0,538.0,23.25,23.25,23.25,13.5
2015-11-21,1728.0,1806.0,1614.0,772.0,929.0,22.38,22.38,22.38,13.392999999999999
2015-11-22,2079.0,2196.0,1496.0,978.0,1459.0,22.7,22.7,22.7,13.575
2015-11-23,1820.0,1858.0,1818.0,173.0,287.0,25.02,27.67,25.02,13.555
2015-11-24,2899.0,2972.0,1812.0,1856.0,2029.0,23.26,25.83,23.26,15.280999999999999
2015-11-25,2039.0,2197.0,1803.0,706.0,814.0,23.53,23.53,17.4,14.97
2015-11-26,2158.0,2290.0,1848.0,841.0,1029.0,23.18,27.0,23.18,14.93
2015-11-27,3036.0,2750.0,1913.0,1964.0,1915.0,20.38,20.38,16.36,14.38
2015-11-28,3374.0,3351.0,1605.0,2707.0,2777.0,16.93,16.93,16.93,15.034
2015-11-29,2637.0,3139.0,1574.0,2039.0,2789.0,-0.77,22.62,-0.77,14.2
2015-11-30,2706.0,3126.0,1639.0,2089.0,2967.0,-0.99,24.0,-0.99,14.168
2015-12-01,2970.0,1173.0,1740.0,2277.0,2785.0,17.48,20.64,17.48,14.3
2015-12-02,1647.0,1604.0,1814.0,825.0,892.0,21.79,21.79,16.84,13.525
2015-12-03,1620.0,1575.0,1860.0,993.0,915.0,20.58,20.58,16.0,13.475
2015-12-04,3418.0,3663.0,1675.0,2782.0,3087.0,16.83,16.83,16.83,13.193
2015-12-05,3451.0,3953.0,1645.0,2877.0,3451.0,13.13,13.13,13.13,13.193
2015-12-06,2906.0,3580.0,1538.0,2737.0,3290.0,3.64,3.64,3.0,12.75
2015-12-07,2702.0,3133.0,1665.0,1986.0,2476.0,13.47,18.0,13.47,10.487
2015-12-08,1949.0,2021.0,1732.0,1102.0,1216.0,19.05,21.92,19.05,12.9
2015-12-09,2316.0,2293.0,1754.0,1623.0,1480.0,14.87,14.87,14.87,11.200999999999999
2015-12-10,3602.0,3830.0,1838.0,3031.0,3302.0,10.59,10.59,4.2,12.364
2015-12-11,2199.0,2055.0,1740.0,1518.0,1589.0,15.85,20.0,15.85,12.625
2015-12-12,2045.0,1836.0,1684.0,1345.0,1461.0,15.98,15.98,15.98,12.2
2015-12-13,1213.0,968.0,1643.0,394.0,237.0,18.98,18.98,15.71,12.175
2015-12-14,1170.0,1110.0,1812.0,100.0,141.0,21.07,23.0,21.07,12.0
2015-12-15,1664.0,1570.0,1861.0,568.0,513.0,20.16,22.6,20.16,12.6
2015-12-16,1546.0,1754.0,1951.0,753.0,900.0,19.86,19.86,16.84,12.425
2015-12-17,1616.0,2037.0,1947.0,839.0,1195.0,18.92,22.0,18.92,13.264000000000001
2015-12-18,2465.0,2668.0,1816.0,1830.0,2070.0,16.36,16.36,16.36,12.780999999999999
2015-12-19,2975.0,3073.0,1656.0,2254.0,2378.0,13.2,13.2,2.63,11.575
2015-12-20,2878.0,3138.0,1546.0,2353.0,2661.0,9.26,9.26,3.0,11.362
2015-12-21,2818.0,3202.0,1696.0,2341.0,2686.0,6.02,6.02,2.1,10.993
2015-12-22,3296.0,3515.0,1665.0,2944.0,3338.0,0.07,10.99,0.07,12.164000000000001
2015-12-23,1903.0,2144.0,1670.0,1355.0,1588.0,0.83,15.19,0.83,10.812000000000001
2015-12-24,2233.0,2052.0,1552.0,1655.0,1652.0,8.57,8.57,0.0,11.0
2015-12-25,3048.0,3621.0,1434.0,2776.0,3358.0,0.09,0.09,-2.1,10.5
2015-12-26,1037.0,1043.0,1547.0,414.0,440.0,5.77,12.0,5.77,10.5
2015-12-27,3024.0,3133.0,1520.0,2610.0,2789.0,6.29,16.0,6.29,10.15
2015-12-28,1566.0,1450.0,1536.0,714.0,720.0,15.63,15.63,10.9,10.0
2015-12-29,3561.0,3819.0,1577.0,2939.0,3066.0,13.9,13.9,11.97,11.345999999999998
2015-12-30,2955.0,3150.0,1536.0,2202.0,2427.0,14.02,16.81,14.02,10.863
2015-12-31,3317.0,3552.0,1517.0,2686.0,2980.0,4.17,4.17,4.17,10.35
2016-01-01,2000.0,1782.0,1597.0,1160.0,907.0,15.57,15.57,15.57,10.275
2016-01-02,2712.0,2805.0,1486.0,1995.0,1839.0,12.77,12.77,12.77,10.4
2016-01-03,4077.0,4140.0,1627.0,3128.0,3457.0,4.51,4.51,-13.4,11.838
2016-01-04,3912.0,3889.0,1803.0,2887.0,3103.0,3.87,3.87,-13.4,11.4
2016-01-05,3443.0,3636.0,1929.0,2296.0,2527.0,17.32,19.08,17.32,12.198
2016-01-06,2706.0,2624.0,1968.0,1189.0,1384.0,19.35,23.91,19.35,11.5
2016-01-07,2467.0,2827.0,2066.0,1500.0,1614.0,21.52,21.52,21.52,11.539000000000001
2016-01-08,3652.0,3895.0,2012.0,2815.0,3138.0,12.11,12.11,12.11,11.565
2016-01-09,2236.0,2109.0,1787.0,565.0,709.0,22.49,27.3,22.49,11.25
2016-01-10,2656.0,2322.0,1674.0,1803.0,1866.0,19.43,19.43,19.43,10.368
2016-01-11,1534.0,1713.0,1809.0,521.0,532.0,19.36,19.36,13.5,10.707
2016-01-12,1886.0,1784.0,1865.0,979.0,617.0,18.41,18.41,11.32,10.758
2016-01-13,2253.0,2515.0,1892.0,1225.0,1531.0,18.66,18.66,13.0,10.85
2016-01-14,1770.0,1890.0,1996.0,406.0,418.0,22.03,22.03,22.03,9.942
2016-01-15,2844.0,2973.0,1992.0,1089.0,1318.0,22.87,22.87,22.87,9.942
2016-01-16,1934.0,2006.0,1897.0,32.0,113.0,24.34,24.34,19.8,9.826
2016-01-17,1982.0,2000.0,1808.0,438.0,437.0,20.97,21.77,20.97,9.538
2016-01-18,2130.0,2067.0,2003.0,532.0,543.0,23.46,26.44,23.46,10.0
2016-01-19,3478.0,3256.0,2065.0,2289.0,1828.0,23.78,23.78,18.65,10.125
2016-01-20,2417.0,2334.0,2113.0,293.0,166.0,24.79,30.0,24.79,10.25
2016-01-21,2471.0,2327.0,2174.0,195.0,121.0,26.96,26.96,22.5,10.2
2016-01-22,2550.0,2537.0,2144.0,663.0,669.0,23.82,24.9,23.82,10.575
2016-01-23,1949.0,2029.0,1874.0,732.0,909.0,21.78,21.78,17.44,11.325
2016-01-24,2135.0,1962.0,1731.0,1276.0,938.0,20.58,20.58,15.89,11.5
2016-01-25,1609.0,1636.0,1816.0,908.0,777.0,19.98,19.98,12.18,11.731
2016-01-26,3321.0,3369.0,1827.0,2823.0,2522.0,15.91,19.0,15.91,12.504000000000001
2016-01-27,3454.0,3954.0,1838.0,2965.0,3415.0,0.13,0.13,-31.5,12.65
2016-01-28,3203.0,3391.0,1645.0,2758.0,3058.0,12.14,12.14,10.03,13.48
2016-01-29,3468.0,3617.0,1879.0,2954.0,2928.0,15.5,15.5,10.76,13.25
2016-01-30,2838.0,3443.0,1659.0,2371.0,3030.0,0.0,0.0,0.0,12.710999999999999
2016-01-31,3558.0,4089.0,1664.0,3011.0,3358.0,0.85,0.85,0.85,13.600999999999999
2016-02-01,1622.0,1499.0,1821.0,868.0,668.0,15.74,15.74,8.51,13.89
2016-02-02,3163.0,3859.0,1800.0,2685.0,3260.0,-1.92,14.9,-1.92,13.65
2016-02-03,3807.0,4445.0,1768.0,3157.0,3660.0,6.93,6.93,6.93,12.765999999999998
2016-02-04,3257.0,3482.0,1861.0,2454.0,2730.0,15.29,17.9,15.29,14.046
2016-02-05,1712.0,1662.0,1883.0,723.0,731.0,17.84,17.84,17.84,13.445
2016-02-06,3327.0,3312.0,1646.0,2566.0,2592.0,14.33,14.33,11.51,12.375
2016-02-07,2968.0,3083.0,1593.0,2378.0,2522.0,3.05,3.05,3.05,12.35
2016-02-08,3460.0,4036.0,1696.0,3027.0,3410.0,1.16,1.16,-20.1,13.349
2016-02-09,2238.0,2412.0,1867.0,1650.0,1629.0,-0.02,-0.02,-0.02,12.705
2016-02-10,1038.0,1086.0,1930.0,287.0,231.0,16.02,16.02,13.5,13.290999999999999
2016-02-11,855.0,746.0,1902.0,42.0,62.0,16.97,16.97,16.97,14.0
2016-02-12,1180.0,1039.0,1914.0,383.0,241.0,17.76,17.76,17.76,15.092
2016-02-13,1005.0,941.0,1860.0,217.0,137.0,17.84,17.84,14.48,15.263
2016-02-14,2025.0,1707.0,1726.0,1257.0,922.0,16.49,16.49,12.17,14.472999999999999
2016-02-15,2088.0,2037.0,1869.0,1219.0,989.0,16.23,18.9,16.23,15.409
2016-02-16,1325.0,1187.0,2040.0,47.0,75.0,18.26,21.6,18.26,14.892999999999999
2016-02-17,2608.0,2561.0,1889.0,1817.0,1655.0,17.15,17.15,10.02,16.17
2016-02-18,1350.0,1371.0,1982.0,215.0,251.0,18.37,20.1,18.37,14.8
2016-02-19,1553.0,1518.0,1911.0,430.0,523.0,18.56,22.08,18.56,15.0
2016-02-20,3553.0,3791.0,1559.0,2971.0,3251.0,9.69,9.69,9.69,15.763
2016-02-21,2788.0,3254.0,1506.0,2125.0,2446.0,3.14,17.02,3.14,14.875
2016-02-22,2061.0,2726.0,1717.0,1529.0,2027.0,-0.06,17.8,-0.06,12.354000000000001
2016-02-23,3008.0,3170.0,1723.0,2223.0,2159.0,17.47,17.47,13.13,15.65
2016-02-24,3115.0,3021.0,1858.0,2137.0,2035.0,17.09,17.09,14.81,15.857999999999999
2016-02-25,2544.0,2236.0,1865.0,1159.0,1052.0,19.03,22.3,19.03,15.966
2016-02-26,2147.0,2093.0,1866.0,911.0,787.0,18.6,18.6,15.99,16.0
2016-02-27,1508.0,1337.0,1714.0,437.0,475.0,19.13,22.5,19.13,15.775
2016-02-28,1115.0,1123.0,1748.0,166.0,184.0,17.96,17.96,17.96,15.9
2016-02-29,1037.0,1036.0,1875.0,23.0,44.0,18.01,20.0,18.01,17.704
2016-03-01,1465.0,1364.0,1929.0,597.0,428.0,19.03,20.03,19.03,17.06
2016-03-02,2641.0,2616.0,1847.0,1686.0,1782.0,17.04,17.04,12.22,17.227999999999998
2016-03-03,1495.0,1433.0,1934.0,448.0,238.0,17.98,17.98,15.7,16.788
2016-03-04,1199.0,1169.0,1915.0,231.0,165.0,19.19,19.19,19.19,16.738
2016-03-05,2655.0,2391.0,1666.0,1835.0,1285.0,18.96,18.96,18.96,15.75
2016-03-06,1641.0,1772.0,1650.0,485.0,815.0,18.69,20.0,18.69,15.85
2016-03-07,1217.0,1185.0,1857.0,44.0,180.0,19.51,21.43,19.51,16.412
2016-03-08,1369.0,1399.0,1955.0,58.0,103.0,20.66,20.66,20.66,17.249000000000002
2016-03-09,1886.0,1906.0,1943.0,777.0,563.0,20.08,20.08,16.2,18.454
2016-03-10,1774.0,1629.0,1903.0,605.0,381.0,20.16,20.16,17.05,19.53
2016-03-11,1306.0,1228.0,1937.0,47.0,63.0,21.06,21.06,21.06,18.5
2016-03-12,1579.0,1443.0,1766.0,119.0,144.0,22.28,23.5,22.28,18.0
2016-03-13,987.0,1033.0,1721.0,59.0,85.0,21.05,21.05,21.05,17.713
2016-03-14,1336.0,1425.0,1746.0,483.0,456.0,20.25,20.25,17.59,18.375
2016-03-15,1657.0,1585.0,1807.0,571.0,423.0,20.24,20.24,14.9,17.86
2016-03-16,925.0,924.0,1808.0,151.0,133.0,20.06,20.06,15.26,17.797
2016-03-17,1415.0,1414.0,1793.0,691.0,635.0,20.56,20.56,16.5,18.379
2016-03-18,1572.0,1612.0,1819.0,664.0,695.0,19.67,19.67,14.74,17.996
2016-03-19,1024.0,942.0,1717.0,87.0,92.0,21.26,21.26,18.11,18.725
2016-03-20,2832.0,2687.0,1594.0,1846.0,2011.0,19.25,19.25,16.94,18.35
2016-03-21,2770.0,2884.0,1634.0,1812.0,1796.0,19.9,19.9,19.06,17.25
2016-03-22,2165.0,1907.0,1732.0,1157.0,981.0,20.47,22.69,20.47,16.996
