,All Prod,Prod Forecast,Cons Forecast,Wind Prod,Wind Forecast,DA price,Imb up price,Imb down price,Gas Price
2018-09-22,1168.0,269.0,978.0,882.0,838.0,2.33,4.17,2.33,12.383
2018-09-23,961.0,196.0,923.0,668.0,691.0,17.0,17.0,3.0,12.383
2018-09-24,1153.0,311.0,950.0,816.0,800.0,4.4,4.4,4.4,12.402999999999999
2018-09-25,931.0,323.0,1035.0,502.0,444.0,38.64,42.87,38.64,12.25
2018-09-26,1294.0,353.0,975.0,854.0,769.0,6.28,6.28,6.28,11.775
2018-09-27,970.0,270.0,1035.0,638.0,622.0,22.54,22.54,22.54,11.937000000000001
2018-09-28,1130.0,274.0,1105.0,787.0,763.0,28.54,44.14,28.54,11.728
2018-09-29,651.0,365.0,966.0,218.0,296.0,42.46,46.0,42.46,11.647
2018-09-30,1038.0,221.0,1000.0,705.0,653.0,21.71,26.89,21.71,11.25
2018-10-01,368.0,277.0,969.0,47.0,68.0,45.86,45.86,45.86,12.401
2018-10-02,858.0,398.0,1198.0,459.0,476.0,43.77,46.56,43.77,11.62
2018-10-03,1356.0,346.0,1047.0,944.0,914.0,0.07,0.07,0.07,11.767000000000001
2018-10-04,707.0,453.0,1087.0,189.0,274.0,46.88,52.94,46.88,12.25
2018-10-05,752.0,345.0,1078.0,376.0,547.0,41.06,41.06,22.21,11.573
2018-10-06,486.0,356.0,1020.0,130.0,64.0,48.99,48.99,36.78,9.13
2018-10-07,1145.0,439.0,1007.0,697.0,594.0,43.02,43.02,43.02,9.25
2018-10-08,771.0,453.0,995.0,311.0,194.0,41.82,41.82,41.82,9.19
2018-10-09,783.0,359.0,1096.0,302.0,261.0,38.55,38.55,29.95,9.156
2018-10-10,583.0,366.0,1095.0,85.0,75.0,42.33,42.33,32.15,12.154000000000002
2018-10-11,1061.0,531.0,1068.0,580.0,553.0,30.91,30.91,30.91,10.243
2018-10-12,872.0,446.0,1044.0,476.0,344.0,40.19,40.19,33.0,10.45
2018-10-13,840.0,381.0,1032.0,450.0,402.0,25.42,25.42,1.06,9.927
2018-10-14,750.0,360.0,991.0,361.0,498.0,3.23,3.23,1.59,10.147
2018-10-15,673.0,394.0,1012.0,231.0,212.0,7.33,7.33,0.0,9.912
2018-10-16,565.0,503.0,1030.0,61.0,28.0,51.0,51.13,51.0,10.308
2018-10-17,538.0,542.0,1060.0,12.0,14.0,50.0,54.95,50.0,10.3
2018-10-18,695.0,586.0,1053.0,100.0,105.0,42.33,52.02,42.33,9.589
2018-10-19,687.0,588.0,1082.0,52.0,55.0,49.96,50.69,49.96,10.304
2018-10-20,631.0,500.0,1052.0,109.0,147.0,40.92,46.4,40.92,9.463
2018-10-21,566.0,502.0,1060.0,28.0,33.0,39.43,39.43,23.16,9.463
2018-10-22,1042.0,469.0,1019.0,517.0,576.0,21.11,21.11,0.0,9.562000000000001
2018-10-23,1413.0,505.0,1099.0,899.0,1038.0,12.96,12.96,12.96,9.727
2018-10-24,1335.0,354.0,1110.0,839.0,952.0,0.97,0.97,0.97,11.033
2018-10-25,1450.0,370.0,1086.0,928.0,995.0,26.49,26.49,26.49,8.377
2018-10-26,904.0,509.0,1091.0,362.0,441.0,45.06,47.92,45.06,6.1
2018-10-27,1387.0,499.0,1112.0,836.0,828.0,27.86,43.6,27.86,8.437999999999999
2018-10-28,632.0,576.0,1137.0,158.0,217.0,40.12,46.0,40.12,8.07
2018-10-29,1329.0,572.0,1129.0,720.0,809.0,24.27,24.27,24.27,9.2
2018-10-30,1439.0,535.0,1228.0,930.0,947.0,19.13,48.04,19.13,8.597999999999999
2018-10-31,1370.0,500.0,1129.0,808.0,885.0,35.21,45.0,35.21,9.015
2018-11-01,799.0,536.0,1156.0,285.0,439.0,40.09,40.09,40.09,8.522
2018-11-02,748.0,506.0,1099.0,217.0,298.0,40.55,40.55,27.31,10.009
2018-11-03,709.0,493.0,1130.0,179.0,169.0,41.64,44.67,41.64,7.827999999999999
2018-11-04,701.0,417.0,1150.0,241.0,242.0,41.19,41.19,31.53,9.472999999999999
2018-11-05,620.0,478.0,1101.0,111.0,156.0,41.72,41.72,41.72,7.875
2018-11-06,764.0,393.0,1125.0,238.0,275.0,42.14,42.14,42.14,9.4
2018-11-07,692.0,495.0,1147.0,185.0,215.0,40.64,40.64,33.0,10.0
2018-11-08,592.0,523.0,1123.0,31.0,43.0,42.92,42.92,37.23,8.713
2018-11-09,615.0,595.0,1113.0,3.0,8.0,43.7,43.7,38.89,8.799
2018-11-10,832.0,499.0,1087.0,276.0,403.0,38.92,38.92,33.47,8.491
2018-11-11,1129.0,497.0,1097.0,637.0,492.0,35.84,35.84,35.84,8.491
2018-11-12,839.0,551.0,1150.0,230.0,282.0,39.2,39.2,39.2,10.036
2018-11-13,754.0,487.0,1238.0,119.0,159.0,42.48,42.48,34.62,9.9
2018-11-14,1048.0,592.0,1074.0,445.0,532.0,44.2,45.3,40.26,10.831
2018-11-15,628.0,455.0,1185.0,78.0,115.0,43.52,48.92,43.52,10.135
2018-11-16,1020.0,508.0,1140.0,495.0,369.0,44.19,44.19,32.4,10.933
2018-11-17,681.0,529.0,1106.0,160.0,218.0,42.03,42.03,30.16,12.452
2018-11-18,649.0,599.0,1204.0,24.0,30.0,43.93,43.93,38.85,12.537
2018-11-19,1347.0,602.0,1197.0,731.0,738.0,39.91,39.91,39.3,10.834000000000001
2018-11-20,1302.0,692.0,1251.0,719.0,713.0,30.8,30.8,0.0,12.495
2018-11-21,1460.0,590.0,1211.0,844.0,822.0,42.17,46.5,42.17,10.464
2018-11-22,979.0,564.0,1237.0,360.0,373.0,46.53,46.53,46.53,9.902999999999999
2018-11-23,691.0,617.0,1310.0,67.0,115.0,48.67,50.9,48.67,9.718
2018-11-24,610.0,432.0,1149.0,6.0,9.0,52.83,60.62,52.83,8.918
2018-11-25,833.0,548.0,1237.0,106.0,88.0,46.91,50.6,46.91,8.994
2018-11-26,1000.0,738.0,1361.0,167.0,276.0,45.07,45.07,45.07,9.084
2018-11-27,923.0,772.0,1334.0,120.0,76.0,48.45,52.2,48.45,9.104
2018-11-28,1063.0,767.0,1315.0,244.0,212.0,46.28,48.02,46.28,9.812000000000001
2018-11-29,1802.0,748.0,1313.0,1002.0,1023.0,35.01,44.78,35.01,9.139
2018-11-30,1617.0,730.0,1280.0,787.0,805.0,36.96,44.0,36.96,9.354
2018-12-01,1119.0,727.0,1217.0,371.0,349.0,42.05,42.05,39.0,9.2
2018-12-02,992.0,511.0,1181.0,466.0,658.0,21.22,21.22,21.22,8.604
2018-12-03,1107.0,596.0,1176.0,515.0,488.0,40.86,40.86,38.24,8.726
2018-12-04,1305.0,512.0,1199.0,827.0,736.0,27.97,27.97,27.97,8.471
2018-12-05,1050.0,632.0,1270.0,345.0,349.0,45.81,47.69,45.81,7.55
2018-12-06,1067.0,449.0,1199.0,503.0,489.0,45.45,45.45,41.46,10.460999999999999
2018-12-07,1203.0,553.0,1227.0,685.0,730.0,43.56,46.3,43.56,10.466
2018-12-08,1307.0,388.0,1078.0,860.0,844.0,-0.08,-0.08,-0.08,9.758
2018-12-09,926.0,419.0,1176.0,443.0,646.0,0.01,45.78,0.01,9.499
2018-12-10,1447.0,374.0,1270.0,876.0,941.0,0.91,0.91,0.91,9.452
2018-12-11,1576.0,569.0,1279.0,815.0,829.0,35.03,35.03,35.03,9.184
2018-12-12,1008.0,764.0,1291.0,196.0,261.0,47.82,47.82,44.82,8.395
2018-12-13,871.0,773.0,1257.0,122.0,241.0,47.86,47.86,45.22,8.376
2018-12-14,728.0,559.0,1323.0,146.0,175.0,48.69,55.5,48.69,8.558
2018-12-15,697.0,583.0,1180.0,99.0,94.0,51.06,51.06,51.06,9.6
2018-12-16,1132.0,594.0,1213.0,522.0,589.0,38.58,38.58,38.58,9.2
2018-12-17,656.0,594.0,1286.0,60.0,48.0,49.05,54.63,49.05,9.513
2018-12-18,997.0,808.0,1307.0,127.0,114.0,48.93,48.93,48.93,9.619
2018-12-19,1547.0,873.0,1230.0,736.0,674.0,35.14,49.6,35.14,9.81
2018-12-20,1025.0,839.0,1172.0,126.0,132.0,47.5,51.38,47.5,9.975
2018-12-21,1134.0,839.0,1268.0,236.0,250.0,46.15,46.15,45.98,8.963
2018-12-22,1166.0,776.0,1224.0,337.0,398.0,45.3,52.85,45.3,8.759
2018-12-23,977.0,873.0,1261.0,122.0,73.0,50.14,50.14,43.01,8.759
2018-12-24,1054.0,927.0,1271.0,123.0,185.0,48.76,50.77,48.76,8.763
2018-12-25,1474.0,709.0,1287.0,759.0,769.0,7.94,7.94,7.94,8.885
2018-12-26,1222.0,629.0,1258.0,526.0,697.0,23.68,23.68,23.68,10.407
2018-12-27,1390.0,552.0,1185.0,746.0,642.0,45.03,45.03,42.6,9.652999999999999
2018-12-28,1130.0,626.0,1201.0,539.0,553.0,48.51,48.51,48.51,9.658
2018-12-29,1292.0,655.0,1132.0,523.0,478.0,47.15,51.01,47.15,9.395
2018-12-30,1394.0,445.0,1176.0,951.0,900.0,2.09,2.09,2.09,9.275
2018-12-31,755.0,772.0,1197.0,61.0,44.0,45.92,51.33,43.0,10.76
2019-01-01,1239.0,401.0,1242.0,781.0,991.0,-9.91,-9.91,-9.91,10.198
2019-01-02,1129.0,333.0,1238.0,671.0,936.0,-33.6,-33.6,-33.6,9.465
2019-01-03,1313.0,741.0,1299.0,494.0,432.0,48.4,48.4,48.4,9.689
2019-01-04,1511.0,753.0,1279.0,694.0,580.0,46.94,48.29,46.94,9.56
2019-01-05,1081.0,609.0,1202.0,555.0,515.0,22.04,22.04,22.04,5.586
2019-01-06,704.0,675.0,1202.0,4.0,6.0,48.66,48.66,41.0,6.406000000000001
2019-01-07,744.0,622.0,1267.0,121.0,101.0,46.96,46.96,44.0,6.175
2019-01-08,1337.0,380.0,1283.0,915.0,915.0,14.33,14.33,14.33,7.3
2019-01-09,1418.0,418.0,1388.0,970.0,981.0,10.04,10.04,10.04,6.731
2019-01-10,866.0,639.0,1375.0,102.0,231.0,49.98,51.48,49.98,8.1
2019-01-11,1219.0,656.0,1330.0,560.0,499.0,43.81,43.81,42.52,7.9670000000000005
2019-01-12,1137.0,572.0,1282.0,416.0,349.0,42.9,49.22,42.9,8.53
2019-01-13,1271.0,810.0,1204.0,595.0,638.0,26.54,26.54,26.54,8.225
2019-01-14,1342.0,391.0,1341.0,820.0,1013.0,-11.09,-11.09,-11.09,8.345
2019-01-15,1568.0,788.0,1334.0,775.0,690.0,40.64,50.0,40.64,9.592
2019-01-16,1445.0,733.0,1302.0,714.0,654.0,49.06,49.06,46.09,9.67
2019-01-17,1494.0,682.0,1297.0,803.0,775.0,38.83,53.41,38.83,9.45
2019-01-18,998.0,788.0,1325.0,241.0,395.0,50.15,50.15,50.15,10.0
2019-01-19,911.0,728.0,1236.0,151.0,161.0,52.46,52.46,48.81,10.005
2019-01-20,936.0,900.0,1335.0,39.0,60.0,50.11,50.11,45.67,10.129
2019-01-21,1213.0,910.0,1405.0,274.0,217.0,51.83,51.83,47.21,10.355
2019-01-22,938.0,930.0,1313.0,81.0,95.0,52.48,52.48,52.48,10.15
2019-01-23,1290.0,908.0,1359.0,378.0,460.0,51.19,51.19,51.19,9.8
2019-01-24,1144.0,986.0,1381.0,137.0,119.0,55.33,55.33,55.33,9.75
2019-01-25,1032.0,982.0,1427.0,17.0,18.0,55.44,55.52,55.44,10.719000000000001
2019-01-26,1115.0,955.0,1382.0,137.0,155.0,50.85,50.85,50.85,9.799
2019-01-27,1321.0,887.0,1327.0,487.0,468.0,20.06,20.06,20.06,10.544
2019-01-28,1126.0,907.0,1292.0,228.0,187.0,50.39,50.39,50.39,9.981
2019-01-29,1351.0,908.0,1303.0,383.0,395.0,51.0,52.8,51.0,12.262
2019-01-30,1103.0,969.0,1369.0,85.0,96.0,50.82,54.58,50.82,11.661
2019-01-31,1534.0,893.0,1351.0,647.0,848.0,46.82,46.82,46.82,11.474
2019-02-01,1048.0,893.0,1372.0,163.0,305.0,50.1,50.1,48.66,11.277999999999999
2019-02-02,1024.0,933.0,1247.0,71.0,157.0,48.05,52.3,48.05,10.547
2019-02-03,1205.0,916.0,1287.0,248.0,277.0,46.74,51.63,46.74,10.547
2019-02-04,1076.0,914.0,1376.0,131.0,144.0,50.0,50.0,45.95,10.5
2019-02-05,1897.0,905.0,1305.0,955.0,898.0,39.39,39.39,39.39,9.955
2019-02-06,1048.0,909.0,1288.0,170.0,269.0,49.03,49.03,47.3,9.658999999999999
2019-02-07,1022.0,875.0,1266.0,178.0,149.0,45.96,48.47,45.96,10.605
2019-02-08,1777.0,844.0,1271.0,941.0,954.0,31.16,31.16,31.16,13.998
2019-02-09,1296.0,450.0,1268.0,834.0,994.0,-4.0,-4.0,-4.0,13.35
2019-02-10,1374.0,524.0,1227.0,788.0,788.0,12.45,12.45,12.45,12.774000000000001
2019-02-11,1241.0,699.0,1235.0,598.0,681.0,-2.01,-2.01,-2.01,12.374
2019-02-12,1478.0,814.0,1313.0,664.0,702.0,38.02,38.02,38.02,11.1
2019-02-13,1629.0,803.0,1278.0,870.0,850.0,33.31,33.31,33.31,9.807
2019-02-14,1097.0,592.0,1212.0,515.0,396.0,40.6,40.6,39.5,10.192
2019-02-15,669.0,584.0,1252.0,96.0,174.0,39.59,39.59,38.59,9.132
2019-02-16,865.0,473.0,1196.0,389.0,418.0,36.29,36.29,33.78,9.8
2019-02-17,717.0,575.0,1113.0,140.0,277.0,36.27,43.8,36.27,9.3
2019-02-18,817.0,512.0,1148.0,312.0,241.0,38.2,38.2,29.67,9.471
2019-02-19,810.0,613.0,1221.0,238.0,263.0,36.0,36.0,33.2,10.905
2019-02-20,1257.0,466.0,1257.0,784.0,749.0,35.06,35.06,35.06,12.002
2019-02-21,1005.0,458.0,1253.0,542.0,574.0,35.36,35.36,35.36,11.468
2019-02-22,1302.0,697.0,1295.0,543.0,490.0,40.56,40.56,40.56,11.242
2019-02-23,1024.0,758.0,1258.0,183.0,210.0,36.01,39.4,36.01,10.515
2019-02-24,888.0,595.0,1210.0,133.0,146.0,36.21,36.21,34.0,10.7
2019-02-25,701.0,551.0,1165.0,69.0,103.0,36.37,42.1,36.37,11.037
2019-02-26,804.0,616.0,1176.0,208.0,217.0,35.88,42.0,35.88,10.988
2019-02-27,714.0,510.0,1219.0,163.0,159.0,37.99,37.99,34.74,11.094000000000001
2019-02-28,1126.0,434.0,1115.0,647.0,670.0,27.61,27.61,27.61,11.3
2019-03-01,807.0,567.0,1223.0,83.0,45.0,41.02,41.02,38.03,10.470999999999998
2019-03-02,820.0,679.0,1218.0,62.0,33.0,39.49,42.3,39.49,10.232000000000001
2019-03-03,1267.0,494.0,1197.0,743.0,704.0,0.09,0.09,-18.76,12.052
2019-03-04,1192.0,468.0,1206.0,690.0,850.0,-7.0,-7.0,-7.0,12.525
2019-03-05,1372.0,495.0,1156.0,926.0,988.0,-1.92,-1.92,-1.92,13.605
2019-03-06,1060.0,787.0,1248.0,173.0,160.0,42.58,44.89,42.58,11.5
2019-03-07,1269.0,611.0,1189.0,659.0,658.0,38.05,38.05,38.05,10.969000000000001
2019-03-08,1590.0,636.0,1183.0,978.0,961.0,24.5,43.86,24.5,12.136
2019-03-09,1232.0,534.0,1183.0,662.0,716.0,0.07,41.0,0.07,10.741
2019-03-10,1202.0,353.0,1272.0,819.0,951.0,-2.89,43.0,-2.89,11.613
2019-03-11,771.0,676.0,1259.0,64.0,67.0,40.32,40.32,40.05,14.915999999999999
2019-03-12,875.0,663.0,1240.0,188.0,281.0,41.99,44.5,41.99,15.824000000000002
2019-03-13,1610.0,766.0,1247.0,868.0,829.0,34.03,34.03,22.57,15.456
2019-03-14,1464.0,604.0,1239.0,796.0,803.0,35.03,42.5,35.03,15.397
2019-03-15,1177.0,560.0,1251.0,615.0,726.0,40.89,42.0,40.89,15.7
2019-03-16,1230.0,345.0,1304.0,887.0,926.0,-1.96,-1.96,-1.96,14.472999999999999
2019-03-17,1105.0,342.0,1229.0,731.0,913.0,-13.53,-13.53,-13.53,13.982999999999999
2019-03-18,1580.0,472.0,1202.0,971.0,977.0,14.45,14.45,14.45,16.463
2019-03-19,861.0,666.0,1260.0,193.0,288.0,36.47,36.47,35.47,15.965
2019-03-20,968.0,649.0,1234.0,290.0,313.0,34.33,34.33,30.97,16.524
2019-03-21,982.0,667.0,1185.0,381.0,365.0,33.04,33.04,25.81,16.424
2019-03-22,758.0,654.0,1171.0,114.0,100.0,36.39,41.56,36.39,15.419
2019-03-23,927.0,623.0,1151.0,276.0,331.0,33.1,33.1,32.16,15.561
2019-03-24,866.0,550.0,1110.0,189.0,186.0,33.61,33.61,25.33,14.62
2019-03-25,1171.0,457.0,1149.0,695.0,606.0,20.89,20.89,20.89,16.250999999999998
2019-03-26,1340.0,738.0,1236.0,784.0,692.0,30.01,30.01,24.0,16.09
2019-03-27,871.0,530.0,1182.0,322.0,416.0,33.37,33.37,18.0,16.438
2019-03-28,971.0,608.0,1170.0,407.0,361.0,33.29,37.14,33.29,16.815
2019-03-29,908.0,624.0,1127.0,271.0,340.0,34.47,34.47,20.55,16.182000000000002
2019-03-30,772.0,601.0,1125.0,148.0,160.0,34.61,39.5,34.61,16.85
2019-03-31,871.0,495.0,1071.0,405.0,487.0,25.07,25.07,25.07,17.425
2019-04-01,452.0,579.0,1067.0,10.0,29.0,31.84,31.84,31.84,17.335
2019-04-02,1102.0,406.0,1094.0,684.0,649.0,25.16,25.16,25.16,16.3
2019-04-03,909.0,464.0,1068.0,535.0,595.0,31.19,31.19,29.4,15.46
2019-04-04,1012.0,543.0,1066.0,481.0,456.0,32.59,40.0,32.59,16.984
2019-04-05,819.0,463.0,1074.0,232.0,388.0,33.76,33.76,31.4,16.78
2019-04-06,560.0,443.0,1057.0,55.0,199.0,36.1,36.1,36.1,17.1
2019-04-07,623.0,480.0,1052.0,134.0,202.0,38.03,38.03,34.0,17.5
2019-04-08,598.0,496.0,1070.0,110.0,107.0,36.3,41.0,36.3,16.863
2019-04-09,610.0,586.0,1147.0,58.0,51.0,34.86,34.86,34.86,16.535999999999998
2019-04-10,673.0,622.0,1003.0,56.0,108.0,35.78,35.78,34.4,16.205
2019-04-11,652.0,628.0,1158.0,43.0,63.0,41.96,47.0,41.96,15.627
2019-04-12,741.0,639.0,1201.0,93.0,84.0,43.7,47.2,43.7,13.597999999999999
2019-04-13,1130.0,696.0,1171.0,431.0,241.0,43.09,45.0,43.09,13.475999999999999
2019-04-14,1259.0,671.0,1170.0,617.0,483.0,38.06,42.5,38.06,14.47
2019-04-15,956.0,483.0,1172.0,408.0,451.0,38.9,45.78,38.9,15.0
2019-04-16,947.0,482.0,1103.0,432.0,433.0,43.18,43.18,36.59,14.347000000000001
2019-04-17,886.0,382.0,1032.0,488.0,590.0,35.02,44.5,35.02,14.514000000000001
2019-04-18,678.0,330.0,1090.0,313.0,315.0,42.71,42.71,35.47,14.155
2019-04-19,602.0,362.0,1032.0,341.0,231.0,38.03,38.03,32.5,14.0
2019-04-20,325.0,292.0,1046.0,40.0,50.0,40.75,40.75,40.75,13.94
2019-04-21,249.0,230.0,1043.0,16.0,10.0,32.09,32.09,30.0,14.113
2019-04-22,332.0,242.0,1005.0,91.0,93.0,30.06,30.06,16.5,13.67
2019-04-23,688.0,129.0,1106.0,540.0,774.0,-11.03,-11.03,-12.0,13.119000000000002
2019-04-24,821.0,170.0,1075.0,627.0,882.0,3.55,3.55,3.55,13.173
2019-04-25,685.0,189.0,1016.0,453.0,502.0,28.65,28.65,5.0,13.3
2019-04-26,721.0,199.0,1031.0,521.0,610.0,34.88,34.88,25.33,12.669
2019-04-27,595.0,159.0,976.0,447.0,361.0,28.04,28.04,11.5,12.669
2019-04-28,400.0,317.0,1000.0,72.0,178.0,29.0,29.0,0.0,12.741
2019-04-29,452.0,216.0,1024.0,152.0,205.0,35.01,42.0,35.01,12.450999999999999
2019-04-30,280.0,250.0,1052.0,33.0,12.0,35.24,35.24,26.0,10.565999999999999
2019-05-01,691.0,246.0,1014.0,434.0,321.0,31.16,31.16,11.37,11.017999999999999
2019-05-02,1209.0,230.0,1129.0,937.0,977.0,0.47,0.47,0.47,13.074000000000002
2019-05-03,1009.0,408.0,1152.0,628.0,620.0,32.48,45.0,32.48,13.614
2019-05-04,1224.0,436.0,1132.0,788.0,682.0,34.9,34.9,18.0,12.975
2019-05-05,597.0,445.0,1102.0,145.0,85.0,28.9,42.0,28.9,12.485
2019-05-06,953.0,422.0,1071.0,522.0,601.0,33.34,33.34,33.34,13.498
2019-05-07,1113.0,433.0,1146.0,680.0,647.0,40.03,43.0,40.03,
2019-05-08,544.0,426.0,1119.0,115.0,90.0,40.7,42.06,40.7,
2019-05-09,579.0,273.0,1060.0,290.0,453.0,30.69,45.1,30.69,
2019-05-10,471.0,263.0,1074.0,157.0,114.0,37.25,45.0,37.25,
2019-05-11,417.0,292.0,1086.0,111.0,148.0,36.52,44.0,36.52,
2019-05-12,915.0,313.0,1031.0,502.0,467.0,22.66,42.5,22.66,
2019-05-13,624.0,297.0,1035.0,213.0,269.0,29.41,45.0,29.41,
2019-05-14,368.0,290.0,1086.0,51.0,97.0,40.87,40.87,36.0,
2019-05-15,421.0,285.0,1086.0,38.0,24.0,40.08,41.0,40.08,
2019-05-16,491.0,300.0,1052.0,198.0,307.0,32.07,32.07,32.07,
2019-05-17,1014.0,286.0,1058.0,731.0,634.0,33.79,33.79,22.0,
2019-05-18,337.0,281.0,1042.0,79.0,139.0,34.11,34.11,22.48,
2019-05-19,547.0,174.0,992.0,332.0,256.0,34.03,34.03,6.0,
2019-05-20,222.0,143.0,1019.0,103.0,117.0,34.13,34.13,23.0,
2019-05-21,433.0,83.0,1015.0,322.0,227.0,31.49,31.49,17.0,
2019-05-22,353.0,93.0,1063.0,230.0,87.0,29.0,29.0,12.25,
2019-05-23,263.0,218.0,1073.0,135.0,248.0,31.08,31.08,15.37,
2019-05-24,383.0,149.0,1035.0,244.0,142.0,34.1,34.1,34.1,
2019-05-25,438.0,120.0,1003.0,287.0,332.0,34.03,34.03,26.0,
2019-05-26,632.0,117.0,994.0,533.0,506.0,28.59,37.71,28.59,
2019-05-27,939.0,175.0,1020.0,731.0,591.0,14.09,34.14,14.09,
2019-05-28,537.0,256.0,1007.0,300.0,277.0,33.72,40.0,33.72,
2019-05-29,671.0,281.0,1040.0,381.0,474.0,30.97,30.97,30.97,
2019-05-30,586.0,218.0,1039.0,368.0,368.0,11.44,11.44,2.5,
2019-05-31,597.0,170.0,1002.0,419.0,262.0,27.19,36.1,27.19,
2019-06-01,445.0,174.0,1000.0,282.0,165.0,27.62,27.62,16.32,
2019-06-02,233.0,181.0,974.0,38.0,46.0,28.03,28.03,10.2,
2019-06-03,766.0,158.0,1008.0,595.0,429.0,19.97,19.97,0.0,
2019-06-04,200.0,165.0,1038.0,20.0,31.0,31.21,31.21,31.21,
2019-06-05,572.0,120.0,943.0,465.0,607.0,16.13,16.13,10.21,
2019-06-06,529.0,123.0,1014.0,414.0,602.0,24.03,24.03,-5.0,
2019-06-07,384.0,116.0,1073.0,272.0,317.0,29.43,29.43,21.0,
2019-06-08,290.0,93.0,1001.0,154.0,440.0,5.99,5.99,4.99,
2019-06-09,939.0,108.0,993.0,798.0,764.0,0.83,0.83,-4.2,
2019-06-10,450.0,134.0,973.0,290.0,165.0,27.0,27.0,-2.0,
2019-06-11,678.0,115.0,1060.0,540.0,440.0,26.27,30.0,26.27,
2019-06-12,277.0,107.0,1060.0,147.0,276.0,30.95,30.95,22.0,
2019-06-13,314.0,114.0,1054.0,181.0,416.0,24.02,24.02,24.02,
2019-06-14,334.0,111.0,1031.0,206.0,203.0,27.08,27.08,18.93,
2019-06-15,396.0,125.0,998.0,274.0,573.0,27.36,29.5,27.36,
2019-06-16,603.0,106.0,1001.0,465.0,526.0,25.39,25.39,25.39,
2019-06-17,224.0,118.0,1033.0,82.0,58.0,29.48,29.48,14.73,
2019-06-18,526.0,129.0,1003.0,388.0,367.0,29.77,29.77,23.49,
2019-06-19,242.0,115.0,1022.0,97.0,158.0,30.86,30.86,25.0,
2019-06-20,209.0,104.0,1042.0,74.0,98.0,28.71,133.92,28.71,
2019-06-21,208.0,102.0,1026.0,45.0,43.0,33.0,33.0,23.0,
2019-06-22,285.0,115.0,1024.0,119.0,152.0,29.92,29.92,1.7000000000000002,
2019-06-23,280.0,95.0,976.0,81.0,77.0,25.33,25.33,25.33,
2019-06-24,253.0,92.0,1029.0,107.0,122.0,24.6,24.6,18.0,
2019-06-25,414.0,98.0,1012.0,273.0,358.0,23.65,23.65,20.0,
2019-06-26,273.0,96.0,1068.0,142.0,206.0,31.3,35.62,31.3,
2019-06-27,791.0,94.0,1071.0,646.0,679.0,21.32,21.32,21.32,
2019-06-28,328.0,92.0,1060.0,185.0,214.0,29.86,29.86,22.71,
2019-06-29,207.0,93.0,1035.0,63.0,110.0,28.72,28.72,21.0,
2019-06-30,232.0,93.0,1011.0,110.0,58.0,17.13,26.0,17.13,
2019-07-01,554.0,93.0,1040.0,412.0,466.0,24.07,28.5,24.07,
2019-07-02,992.0,99.0,1029.0,848.0,771.0,21.53,21.53,20.0,
2019-07-03,661.0,98.0,1040.0,514.0,576.0,25.15,25.15,20.5,
2019-07-04,600.0,123.0,1004.0,470.0,597.0,26.98,29.5,26.98,
2019-07-05,881.0,120.0,1026.0,761.0,721.0,25.52,30.0,25.52,
2019-07-06,287.0,116.0,966.0,167.0,229.0,28.66,32.0,28.66,
2019-07-07,936.0,115.0,971.0,819.0,751.0,24.27,28.0,24.27,
2019-07-08,561.0,119.0,961.0,439.0,430.0,29.31,32.0,29.31,
2019-07-09,469.0,105.0,1000.0,364.0,359.0,29.22,29.22,26.34,
2019-07-10,285.0,124.0,1020.0,168.0,222.0,32.16,34.8,32.16,
2019-07-11,156.0,102.0,1001.0,55.0,80.0,35.0,35.0,30.5,
2019-07-12,123.0,110.0,1007.0,16.0,31.0,37.33,37.33,37.33,
2019-07-13,117.0,96.0,949.0,15.0,21.0,36.12,36.12,27.0,
2019-07-14,290.0,150.0,931.0,127.0,153.0,33.77,33.77,33.77,
2019-07-15,260.0,147.0,973.0,118.0,148.0,35.16,35.16,27.0,
2019-07-16,416.0,139.0,969.0,273.0,216.0,33.89,33.89,28.0,
2019-07-17,274.0,140.0,972.0,129.0,62.0,37.28,37.28,33.6,
2019-07-18,171.0,156.0,975.0,12.0,6.0,37.8,37.8,35.0,
2019-07-19,472.0,152.0,977.0,316.0,183.0,36.66,36.66,35.0,
2019-07-20,170.0,152.0,940.0,12.0,6.0,35.61,35.61,31.0,
2019-07-21,458.0,150.0,938.0,207.0,202.0,31.27,37.5,31.27,
2019-07-22,337.0,153.0,925.0,170.0,166.0,34.22,34.22,30.0,
2019-07-23,277.0,138.0,956.0,134.0,248.0,36.52,39.5,36.52,
2019-07-24,168.0,140.0,1003.0,20.0,10.0,38.14,38.14,38.14,
2019-07-25,301.0,92.0,1033.0,215.0,258.0,39.09,39.09,36.8,
2019-07-26,167.0,89.0,995.0,81.0,126.0,36.57,36.57,36.57,
2019-07-27,596.0,86.0,984.0,510.0,394.0,36.04,36.04,36.04,
2019-07-28,563.0,81.0,966.0,479.0,469.0,26.27,26.27,26.27,
2019-07-29,203.0,73.0,987.0,133.0,172.0,34.37,34.37,29.9,
2019-07-30,109.0,92.0,1004.0,31.0,15.0,38.0,38.0,32.0,
2019-07-31,339.0,85.0,1002.0,251.0,339.0,35.78,35.78,32.0,
2019-08-01,224.0,88.0,987.0,57.0,72.0,37.26,41.5,37.26,
2019-08-02,143.0,91.0,961.0,40.0,21.0,37.93,37.93,36.0,
2019-08-03,180.0,100.0,951.0,17.0,25.0,37.74,42.0,37.74,
