"Date","SP","CCGT","OIL","COAL","NUCLEAR","WIND","PS","NPSHYD","OCGT","OTHER","INTFR","INTIRL","INTNED","INTEW","BIOMASS","INTNEM","INTIFA2","INTELEC"
"2019-12-14","29","7930","0","1057","5744","11509","-10","611","1","167","1998","-92","952","0","2432","1000","",""
"2019-12-14","30","8373","0","1068","5863","11605","-10","624","1","163","1998","-114","950","0","2440","1000","",""
"2019-12-14","31","8958","0","1175","5956","11657","-10","653","1","154","1998","-22","936","0","2442","1000","",""
"2019-12-14","32","10188","0","1254","5957","11597","-6","655","1","159","1998","-112","936","0","2442","1000","",""
"2019-12-14","33","11624","0","1346","5954","11621","682","781","1","160","1998","-246","800","0","2458","1000","",""
"2019-12-14","34","12789","0","1352","5960","11488","872","916","2","161","2000","-372","798","0","2458","1000","",""
"2019-12-14","35","13021","0","1356","5957","11446","1416","918","1","163","1998","-448","998","-70","2459","1000","",""
"2019-12-14","36","13168","0","1366","5957","11273","1356","917","2","173","1998","-390","1000","-224","2458","1000","",""
"2019-12-14","37","13062","0","1403","5965","11330","1184","917","2","159","1998","-444","940","-266","2312","1000","",""
"2019-12-14","38","13016","0","1404","5962","11060","1238","917","2","169","1998","-454","940","-300","1991","1000","",""
"2019-12-14","39","12687","0","1356","5965","10691","942","917","1","156","1998","-456","1056","-186","1813","1000","",""
"2019-12-14","40","11916","0","1233","5959","10503","918","918","2","180","1998","-456","1058","-140","1815","1000","",""
"2019-12-14","41","11377","0","1020","5965","10407","708","742","1","155","1998","-442","1060","-72","1821","1000","",""
"2019-12-14","42","10674","0","1039","5965","9884","578","658","1","157","1998","-318","1060","-76","1829","1000","",""
"2019-12-14","43","10540","0","1042","5966","9302","54","575","1","169","1998","-180","1054","12","1830","1000","",""
"2019-12-14","44","9130","0","972","5960","9065","-20","577","1","160","1998","-18","1054","0","1833","1000","",""
"2019-12-14","45","8414","0","988","5958","8795","-14","539","0","155","1802","80","904","0","1832","902","",""
"2019-12-14","46","7620","0","895","5953","8371","36","540","0","179","1800","82","904","2","1812","902","",""
"2019-12-14","47","7035","0","859","5954","7891","8","506","0","153","1704","6","854","0","1820","854","",""
"2019-12-14","48","5919","0","654","5958","8104","270","473","0","151","1702","-126","854","0","1807","854","",""
"2019-12-15","1","5809","0","570","5955","8125","156","458","0","151","1604","-142","804","0","1833","806","",""
"2019-12-15","2","6017","0","671","5891","8044","284","454","0","150","1604","-112","804","0","1836","806","",""
"2019-12-15","3","6260","0","713","5755","7504","40","438","0","187","1602","-26","804","0","1835","806","",""
"2019-12-15","4","6015","0","708","5731","7414","-196","437","0","151","1604","-82","804","0","1789","804","",""
"2019-12-15","5","5989","0","821","5739","7518","-862","436","0","190","1602","-30","804","-60","1734","804","",""
"2019-12-15","6","5358","0","781","5742","7984","-1048","440","0","153","1604","-70","804","-210","1834","804","",""
"2019-12-15","7","5102","0","692","5741","8544","-1504","413","0","156","1604","-96","804","-376","1841","804","",""
"2019-12-15","8","4582","0","589","5741","9052","-1510","406","0","154","1604","-96","804","-508","1726","804","",""
"2019-12-15","9","4496","0","554","5739","9221","-1502","409","0","150","1602","-96","474","-536","1618","804","",""
"2019-12-15","10","4491","0","654","5737","9190","-1748","409","0","144","1604","-96","466","-510","1628","804","",""
"2019-12-15","11","4745","0","791","5744","9338","-1750","437","0","143","1602","-166","-142","-366","1700","802","",""
"2019-12-15","12","4731","0","838","5801","9333","-1742","446","0","150","1602","-300","-146","-370","1728","802","",""
"2019-12-15","13","4938","0","833","5931","9367","-1384","444","1","152","1602","-414","150","-292","1837","804","",""
"2019-12-15","14","5341","0","1005","5952","9369","-1252","492","1","150","1602","-372","156","-296","1836","804","",""
"2019-12-15","15","5443","0","1116","5959","9512","-602","510","1","149","1798","-214","-192","-132","1989","900","",""
"2019-12-15","16","5796","0","1061","5952","9646","-342","530","0","151","1800","-192","-204","-90","2167","900","",""
"2019-12-15","17","5785","0","1011","5956","9628","-156","579","0","151","1936","-56","520","-6","2429","968","",""
"2019-12-15","18","6754","0","1136","5955","9831","-18","582","0","155","1938","14","600","0","2472","968","",""
"2019-12-15","19","7561","0","1228","5949","9916","-18","624","2","157","1958","82","972","70","2473","980","",""
"2019-12-15","20","8272","0","1291","5944","9967","6","631","2","157","1958","80","980","168","2470","978","",""
"2019-12-15","21","9160","0","1778","5946","9738","-14","626","1","157","1998","-18","714","40","2474","1000","",""
"2019-12-15","22","9268","0","2100","5944","9439","-14","626","1","198","1998","-32","706","0","2479","1000","",""
"2019-12-15","23","9404","0","2214","5953","9194","-14","683","0","192","2000","-160","888","-42","2483","900","",""
"2019-12-15","24","9606","0","2287","5953","9065","-14","682","0","169","2000","-236","890","6","2483","900","",""
"2019-12-15","25","9822","0","2233","5951","9216","-14","671","0","162","1998","-384","998","0","2479","1000","",""
"2019-12-15","26","10103","0","2225","5943","8940","8","670","0","161","1998","-386","1000","0","2472","1000","",""
"2019-12-15","27","10617","0","2164","5948","8755","-14","672","0","158","1998","-264","1000","0","2471","1000","",""
"2019-12-15","28","10410","0","2119","5950","8964","-14","671","0","152","1998","-182","1000","0","2471","1000","",""
"2019-12-15","29","10953","0","2013","5949","9083","-8","687","0","153","1998","-132","958","0","2474","1000","",""
"2019-12-15","30","11582","0","1915","5944","9151","-6","688","2","146","2000","-104","958","0","2475","998","",""
"2019-12-15","31","12448","0","1827","5835","9492","-6","704","3","154","1998","-146","1000","0","2475","1000","",""
"2019-12-15","32","14038","0","1834","5737","9143","-12","722","3","159","2000","-114","1000","0","2476","1000","",""
"2019-12-15","33","15089","0","1996","5731","9380","532","984","3","163","2000","-20","1000","0","2488","1000","",""
"2019-12-15","34","15587","0","2018","5729","9353","1028","986","2","199","2000","-84","1000","0","2487","1000","",""
"2019-12-15","35","15615","0","2139","5730","9297","1230","985","2","199","1998","-228","1002","-54","2488","1000","",""
"2019-12-15","36","15566","0","2129","5722","9211","1406","1006","4","204","1998","-358","1000","-10","2483","1000","",""
"2019-12-15","37","15618","0","2121","5733","9217","1042","1026","3","162","1998","-252","1000","0","2483","1000","",""
"2019-12-15","38","15092","0","2040","5736","9552","614","963","1","150","1998","-194","1000","0","2484","1000","",""
"2019-12-15","39","14583","0","2044","5768","9417","360","806","1","150","1998","-92","1058","0","2486","1000","",""
"2019-12-15","40","13478","0","2018","5838","9328","296","795","0","150","1996","-174","1058","0","2488","1000","",""
"2019-12-15","41","12862","0","1850","5841","9496","0","756","0","150","1800","-62","1058","10","2485","1000","",""
"2019-12-15","42","11740","0","1563","5838","9462","8","752","0","154","1796","22","1058","0","2484","1000","",""
"2019-12-15","43","10972","0","1510","5841","9062","194","589","0","153","1600","16","1060","0","2482","998","",""
"2019-12-15","44","10288","0","1261","5851","8836","18","618","0","154","1598","-62","1058","0","2482","998","",""
"2019-12-15","45","8533","0","1260","5846","8771","56","519","0","153","1702","-144","856","0","2482","854","",""
"2019-12-15","46","7316","0","1086","5845","8705","-12","508","0","146","1704","-118","854","0","2482","854","",""
"2019-12-15","47","5584","0","902","5828","8615","46","458","0","159","1604","-32","802","58","2384","804","",""
"2019-12-15","48","5039","0","806","5748","8599","-24","437","1","158","1602","138","806","210","1774","804","",""
"2019-12-16","1","4637","0","787","5744","8886","-22","431","0","143","1504","130","760","362","1707","756","",""
"2019-12-16","2","4777","0","839","5743","9093","-468","449","0","144","1504","178","758","412","2040","754","",""
"2019-12-16","3","5485","0","988","5748","8793","-1050","420","0","148","1504","180","326","498","2355","472","",""
"2019-12-16","4","5385","0","1042","5732","8651","-1458","419","0","150","1504","180","316","504","2383","468","",""
"2019-12-16","5","5073","0","983","5601","8684","-1200","386","0","150","1504","144","358","504","2557","234","",""
"2019-12-16","6","5513","0","1064","5521","8181","-1298","386","0","153","1506","104","360","468","2627","232","",""
"2019-12-16","7","5329","0","1101","5522","8041","-1512","385","0","151","1506","160","568","322","2766","240","",""
"2019-12-16","8","5499","0","1020","5522","8182","-2082","383","0","153","1504","144","572","288","2835","240","",""
"2019-12-16","9","5152","0","1029","5517","7887","-2148","382","0","182","1504","164","746","244","2835","610","",""
"2019-12-16","10","5585","0","1050","5524","7507","-2124","383","1","154","1504","178","748","228","2830","614","",""
"2019-12-16","11","5841","0","1047","5625","7268","-1126","381","1","154","1208","102","806","356","2835","654","",""
"2019-12-16","12","6714","0","1073","5733","7390","-628","380","1","155","1208","176","806","360","2830","654","",""
"2019-12-16","13","8630","0","1103","5741","7371","-2","397","2","153","1556","180","850","478","2830","690","",""
"2019-12-16","14","11336","0","1571","5740","7501","90","419","2","149","1562","106","852","422","2830","690","",""
"2019-12-16","15","15394","0","2198","5734","7508","328","708","9","181","438","-76","654","272","2823","636","",""
"2019-12-16","16","16690","0","2625","5742","7847","258","787","302","188","362","-158","650","176","2824","636","",""
"2019-12-16","17","17476","0","2613","5738","8078","610","793","302","165","706","-306","374","34","2825","994","",""
"2019-12-16","18","18364","0","2356","5740","8019","632","850","336","172","714","-344","368","0","2820","1000","",""
"2019-12-16","19","18944","0","2358","5739","7931","154","882","225","157","1768","-430","320","-60","2807","950","",""
"2019-12-16","20","19761","0","2316","5745","7688","-16","861","90","195","1836","-406","320","-174","2799","950","",""
"2019-12-16","21","19927","0","2331","5652","7740","-16","701","80","153","1544","-388","252","-156","2792","1000","",""
"2019-12-16","22","19910","0","2308","5534","7779","-14","673","1","154","1538","-446","250","-134","2774","1000","",""
"2019-12-16","23","20369","0","2228","5525","7721","-10","645","3","153","696","-322","678","-160","2761","904","",""
"2019-12-16","24","20468","0","2319","5462","7284","-12","641","3","130","656","-170","690","-68","2769","904","",""
"2019-12-16","25","20736","0","2345","5351","6874","12","661","4","168","1092","-36","674","-206","2770","560","",""
"2019-12-16","26","21038","0","2219","5220","6683","-10","660","3","150","1104","70","674","-336","2764","554","",""
"2019-12-16","27","20968","0","2068","5164","6489","-6","684","4","161","1634","26","708","-240","2767","390","",""
"2019-12-16","28","21198","0","2143","5318","6181","-6","677","3","149","1650","44","708","-238","2782","388","",""
"2019-12-16","29","21240","0","2124","5496","5810","-6","681","142","149","1650","24","668","-286","2787","926","",""
"2019-12-16","30","21826","0","2048","5570","5592","22","685","76","148","1650","-18","668","-264","2777","940","",""
"2019-12-16","31","22674","0","2139","5578","5289","228","781","74","143","1798","-82","528","-414","2761","706","",""
"2019-12-16","32","23256","0","2232","5584","5200","338","850","38","147","1800","-158","526","-418","2763","704","",""
"2019-12-16","33","23310","0","2251","5664","5264","674","959","176","188","1998","-304","662","-524","2773","898","",""
"2019-12-16","34","23184","0","2157","5784","5081","1422","986","377","209","2000","-298","664","-486","2798","900","",""
"2019-12-16","35","23136","0","2248","5796","4897","1622","990","376","279","2000","-424","750","-534","2821","1000","",""
"2019-12-16","36","23142","0","2382","5791","4742","1466","966","378","238","2000","-456","752","-536","2819","1000","",""
"2019-12-16","37","23062","0","2429","5791","4471","1394","929","378","218","2000","-456","736","-536","2825","1000","",""
"2019-12-16","38","23113","0","2454","5792","4238","1308","882","255","223","2000","-422","736","-520","2826","1000","",""
"2019-12-16","39","23131","0","2366","5792","3816","1286","756","84","192","2000","-288","862","-418","2823","1000","",""
"2019-12-16","40","22826","0","2394","5792","3593","1220","748","4","164","2000","-270","864","-476","2817","1000","",""
"2019-12-16","41","22268","0","2473","5796","3387","488","747","4","159","2000","-138","1010","-494","2957","1000","",""
"2019-12-16","42","21431","0","2390","5716","3264","504","719","4","158","2000","-186","1010","-488","3080","1000","",""
"2019-12-16","43","20720","0","2277","5603","3162","12","527","4","156","2000","-298","1054","-536","3121","1000","",""
"2019-12-16","44","19105","0","1912","5602","3176","-10","496","4","169","1998","-332","1058","-488","3120","1000","",""
"2019-12-16","45","17320","0","1573","5598","3228","-246","445","3","163","2000","-254","1000","-338","3120","1000","",""
"2019-12-16","46","15421","0","1641","5605","3026","-470","439","3","155","2000","-208","1000","-270","3120","1000","",""
"2019-12-16","47","14140","0","1665","5701","2935","-1050","441","3","180","1998","-208","902","-204","3123","950","",""
"2019-12-16","48","12972","0","1770","5643","2913","-1504","427","3","153","2000","-208","900","-44","3119","950","",""
"2019-12-17","1","12554","0","1815","5596","2990","-1682","401","3","169","1998","-208","998","0","3120","1000","",""
"2019-12-17","2","12774","0","1816","5592","3111","-1584","403","4","170","1998","-208","1000","0","3123","1000","",""
"2019-12-17","3","12696","0","1818","5595","3329","-1940","404","4","158","2000","-208","1000","0","3115","950","",""
"2019-12-17","4","11969","0","1772","5594","3593","-2020","404","4","152","1998","-208","996","0","3122","950","",""
"2019-12-17","5","11761","0","1724","5593","3672","-2116","386","4","152","1998","-208","712","0","3125","950","",""
"2019-12-17","6","11703","0","1665","5701","3621","-2246","383","5","134","2000","-242","706","0","3122","950","",""
"2019-12-17","7","11236","0","1482","5757","3652","-2240","381","4","112","2000","-234","920","0","3124","902","",""
"2019-12-17","8","10986","0","1442","5611","3649","-2212","380","5","113","2000","-274","924","0","3123","900","",""
"2019-12-17","9","11379","0","1571","5493","3522","-2196","380","4","113","2000","-278","518","0","3127","854","",""
"2019-12-17","10","11423","0","1570","5388","3367","-1824","381","4","118","1998","-300","512","0","3125","844","",""
"2019-12-17","11","11844","0","1604","5403","3294","-938","403","4","115","1802","-434","816","0","3125","410","",""
"2019-12-17","12","12864","0","1708","5462","3133","-630","414","4","114","1800","-456","822","0","3124","400","",""
"2019-12-17","13","14718","0","2009","5540","3082","-66","476","3","114","1700","-438","738","0","3122","982","",""
"2019-12-17","14","17541","0","2366","5553","2997","-8","478","2","115","1698","-456","736","-46","3121","1000","",""
"2019-12-17","15","20503","0","2687","5684","2967","52","531","0","120","1994","-430","994","-194","3126","1000","",""
"2019-12-17","16","22175","0","3197","5735","2839","0","670","0","127","2000","-456","1000","-304","3120","1000","",""
"2019-12-17","17","22806","0","3673","5742","2893","-8","864","1","128","2000","-456","760","-454","3115","1000","",""
"2019-12-17","18","23060","0","3752","5738","2819","286","687","2","124","1998","-456","756","-536","3112","1000","",""
"2019-12-17","19","23420","0","4010","5734","2689","358","694","1","122","1998","-456","1050","-536","3112","1000","",""
"2019-12-17","20","23693","0","4110","5681","2373","236","735","0","132","2000","-456","1056","-536","3115","1000","",""
"2019-12-17","21","23888","0","4108","5605","2266","18","737","1","119","1984","-456","1056","-536","3118","1000","",""
"2019-12-17","22","23884","0","4118","5592","2268","116","732","1","121","1904","-456","1058","-536","3117","1000","",""
"2019-12-17","23","24181","0","4109","5449","2633","210","896","2","131","998","-456","1000","-536","3123","1000","",""
"2019-12-17","24","24266","0","4095","5445","2683","54","708","1","123","998","-456","1000","-536","3121","1000","",""
"2019-12-17","25","24217","0","4084","5571","2578","222","600","0","133","1016","-456","1000","-536","3124","1000","",""
"2019-12-17","26","24094","0","4031","5588","2386","24","601","1","137","1492","-456","1000","-536","3123","1000","",""
"2019-12-17","27","24207","0","4099","5588","2145","34","625","1","125","1492","-456","1000","-536","3118","1000","",""
"2019-12-17","28","24105","0","4001","5589","2138","-12","633","1","118","1492","-456","1000","-536","3121","1000","",""
"2019-12-17","29","24179","0","4046","5594","2111","-12","642","5","109","1492","-456","1000","-536","3118","1000","",""
"2019-12-17","30","23977","0","3940","5693","1991","68","644","1","108","1490","-456","1000","-536","3122","1000","",""
"2019-12-17","31","23876","0","3988","5797","2165","440","785","1","114","1248","-456","1000","-536","3123","1000","",""
"2019-12-17","32","23535","0","4314","5804","2215","1498","906","3","136","998","-456","1000","-536","3115","1000","",""
"2019-12-17","33","23681","0","4565","5602","2181","1514","925","143","190","1222","-456","1000","-536","3108","1000","",""
"2019-12-17","34","23616","0","4417","5463","2201","1670","1025","190","205","2000","-456","1000","-536","3113","1000","",""
"2019-12-17","35","23715","0","4270","5408","2175","1638","1025","195","272","2000","-456","1000","-536","3119","1000","",""
"2019-12-17","36","23879","0","4356","5402","2195","1634","893","195","235","2000","-456","1000","-536","3126","998","",""
"2019-12-17","37","24182","0","4316","5405","2226","1504","871","196","211","2000","-456","1000","-536","3123","852","",""
"2019-12-17","38","24281","0","4318","5405","2420","1080","850","194","207","2000","-456","1000","-536","3122","852","",""
"2019-12-17","39","23986","0","4185","5407","2565","752","762","179","149","2000","-456","1056","-536","3118","998","",""
"2019-12-17","40","23415","0","3831","5429","2910","768","936","1","135","2000","-456","1056","-536","3119","1000","",""
"2019-12-17","41","23220","0","3547","5501","2923","284","917","1","139","2000","-456","1058","-536","3124","1000","",""
"2019-12-17","42","22358","0","3401","5667","3031","98","677","0","111","2000","-456","1058","-536","3124","1000","",""
"2019-12-17","43","20784","0","2872","5811","3135","-12","606","0","111","1998","-456","1058","-536","3120","1000","",""
"2019-12-17","44","19591","0","2063","5753","3110","-12","490","0","111","1998","-456","1058","-536","3126","1000","",""
"2019-12-17","45","18126","0","1375","5703","3215","-14","440","0","110","1998","-456","1000","-514","3114","1000","",""
"2019-12-17","46","15973","0","1252","5742","3199","200","473","0","111","1998","-456","1000","-438","3122","1000","",""
"2019-12-17","47","13727","0","1143","5775","3258","52","422","1","133","2000","-394","1000","-332","3119","1000","",""
"2019-12-17","48","12354","0","1135","5832","3229","-10","423","1","112","2000","-332","1000","-212","3124","1000","",""
"2019-12-18","1","11490","0","954","5975","3402","-10","409","1","112","2000","-186","1000","-64","3121","1000","",""
"2019-12-18","2","11493","0","1011","6001","3371","-14","404","4","113","2000","-44","1000","0","3125","1000","",""
"2019-12-18","3","11343","0","1006","6001","3276","-248","399","4","114","2000","24","1000","58","3120","1000","",""
"2019-12-18","4","11566","0","947","6003","2970","-862","399","1","129","2000","66","1000","172","3117","1000","",""
"2019-12-18","5","11671","0","950","5995","2782","-1134","360","1","116","2000","80","852","336","3117","1000","",""
"2019-12-18","6","11569","0","1041","6001","2677","-1328","358","1","109","2000","82","850","400","3119","1000","",""
"2019-12-18","7","11297","0","1054","5996","2538","-1450","358","2","108","2000","82","996","458","3119","1000","",""
"2019-12-18","8","11202","0","946","5993","2445","-1452","355","1","109","2000","82","1000","474","3118","1000","",""
"2019-12-18","9","11173","0","952","5858","2430","-1284","356","1","110","2000","82","1000","352","3120","1000","",""
"2019-12-18","10","11037","0","1086","5799","2546","-1412","365","1","111","2000","82","1000","386","3115","1000","",""
"2019-12-18","11","11123","0","1270","5799","2559","-476","463","3","114","1414","82","1000","500","3110","1000","",""
"2019-12-18","12","11833","0","1425","5798","2840","-272","500","3","110","1394","82","1000","504","3097","1000","",""
"2019-12-18","13","13901","0","1614","5796","3104","190","519","3","112","1980","82","580","504","3098","902","",""
"2019-12-18","14","16814","0","1760","5866","3474","-12","556","1","111","2000","82","566","504","3091","902","",""
"2019-12-18","15","19044","0","2006","5864","3530","556","890","0","149","1998","82","460","504","3087","998","",""
"2019-12-18","16","19984","0","2100","5872","3899","614","937","0","155","2000","82","460","504","3078","1000","",""
"2019-12-18","17","19899","0","2039","5869","4581","1142","944","1","149","1998","82","466","504","3071","1000","",""
"2019-12-18","18","19880","0","2083","5862","4851","1220","943","0","120","2000","82","466","504","3066","1000","",""
"2019-12-18","19","20054","0","2080","5850","5221","864","957","6","119","2000","82","760","504","3066","1000","",""
"2019-12-18","20","19997","0","2070","5845","5567","470","956","90","179","2000","82","764","504","3067","1000","",""
"2019-12-18","21","19727","0","2029","5846","6353","414","809","92","137","1424","82","614","504","3065","1000","",""
"2019-12-18","22","19595","0","1926","5777","6857","446","675","6","124","1406","82","612","504","3062","1000","",""
"2019-12-18","23","19460","0","1956","5775","6936","502","603","0","111","1194","82","684","504","3052","952","",""
"2019-12-18","24","19277","0","2009","5775","6979","114","585","1","111","1192","82","680","504","3053","952","",""
"2019-12-18","25","19780","0","2105","5773","7114","66","521","0","121","1004","82","0","504","3057","1000","",""
"2019-12-18","26","19544","0","2101","5797","7269","166","500","1","124","1002","82","0","504","3063","1000","",""
"2019-12-18","27","19310","0","2025","5928","7500","-16","500","2","110","1002","82","0","504","3078","926","",""
"2019-12-18","28","18917","0","1969","5960","7873","38","545","0","128","1002","82","0","504","3077","926","",""
"2019-12-18","29","18794","0","2071","5973","8545","92","637","1","108","1004","82","0","504","3084","374","",""
"2019-12-18","30","18154","0","1984","5970","9280","290","538","1","110","1004","82","0","504","3092","358","",""
"2019-12-18","31","16737","0","1663","5973","9885","290","631","2","109","1002","82","786","504","3106","978","",""
"2019-12-18","32","16369","0","1655","5968","10564","562","654","2","111","1002","82","1000","504","3107","998","",""
"2019-12-18","33","16536","0","1645","5965","11298","372","967","38","147","1944","82","414","504","3103","1020","",""
"2019-12-18","34","15961","0","1634","5974","12093","832","924","81","146","1998","82","390","504","3102","1020","",""
"2019-12-18","35","15343","0","1678","5973","12634","886","711","93","166","1998","82","252","460","3109","1020","",""
"2019-12-18","36","14736","0","1602","5942","13120","846","610","92","186","1998","34","252","458","3111","1018","",""
"2019-12-18","37","14078","0","1476","5809","13245","682","747","92","188","1998","78","440","504","3111","874","",""
"2019-12-18","38","13308","0","1464","5779","13275","852","742","87","191","1998","82","444","504","3113","872","",""
"2019-12-18","39","11245","0","1559","5777","13276","1002","684","0","164","1998","82","1034","504","3107","1018","",""
"2019-12-18","40","10364","0","1611","5771","13271","1044","528","0","157","1998","82","1056","504","3107","1020","",""
"2019-12-18","41","9712","0","1530","5772","13314","624","454","0","157","1998","82","1058","504","3100","1020","",""
"2019-12-18","42","8111","0","1258","5768","13311","516","453","0","152","1998","82","1058","504","3104","1020","",""
"2019-12-18","43","6864","0","1202","5769","13242","282","401","0","151","1998","82","860","504","3102","1000","",""
"2019-12-18","44","5408","0","851","5787","13234","-20","401","0","138","1998","82","856","504","3080","1000","",""
"2019-12-18","45","4806","0","704","5917","12956","-142","375","0","121","1116","82","800","504","3069","852","",""
"2019-12-18","46","3825","0","577","5973","12766","-146","362","0","116","1072","82","702","504","2552","842","",""
"2019-12-18","47","3363","0","702","5974","12467","-710","346","0","127","1360","82","-482","496","2929","390","",""
"2019-12-18","48","3253","0","646","5978","12133","-1140","360","0","100","1366","82","-534","504","2840","380","",""
"2019-12-19","1","3825","0","742","5979","11869","-1764","360","0","112","1366","82","-534","504","3097","-144","",""
"2019-12-19","2","4229","0","741","5893","11787","-1570","359","0","138","1366","82","-536","504","3102","-156","",""
"2019-12-19","3","4308","0","740","5806","11480","-1866","356","0","110","1366","82","-536","504","3098","140","",""
"2019-12-19","4","4094","0","741","5697","11388","-1894","360","0","107","1366","82","-536","504","3097","144","",""
"2019-12-19","5","3930","0","740","5576","11677","-1888","342","0","102","1366","82","-536","504","2947","122","",""
"2019-12-19","6","3998","0","741","5572","11620","-1982","343","0","103","1366","82","-536","504","2773","122","",""
"2019-12-19","7","3717","0","742","5573","11634","-1972","341","0","100","1368","82","-162","424","2766","-274","",""
"2019-12-19","8","3351","0","722","5671","11606","-1968","350","0","99","1368","48","-152","360","2757","-282","",""
"2019-12-19","9","3184","0","513","5806","11684","-1806","342","0","106","1368","14","-190","216","2647","-88","",""
"2019-12-19","10","3337","0","488","5879","11574","-1744","347","1","110","1364","-52","-194","264","2571","-86","",""
"2019-12-19","11","3895","0","613","5976","11198","-856","433","1","119","202","-58","0","414","2586","78","",""
"2019-12-19","12","4499","0","925","5983","11158","-514","496","2","112","122","-20","0","504","2910","104","",""
"2019-12-19","13","5525","0","944","5981","10853","-88","519","2","114","408","62","522","504","2999","824","",""
"2019-12-19","14","8098","0","1217","5982","10289","24","532","2","114","514","82","598","504","3070","856","",""
"2019-12-19","15","9935","0","1315","5984","9820","80","577","0","114","1866","82","698","444","3073","998","",""
"2019-12-19","16","11400","0","1714","5977","9475","654","624","0","116","2000","74","700","292","3058","1000","",""
"2019-12-19","17","13346","0","1984","5980","9167","494","700","1","130","2000","-70","800","128","3050","1000","",""
"2019-12-19","18","13698","0","2101","5983","9270","52","707","1","172","2000","-126","802","64","3054","1000","",""
"2019-12-19","19","14200","0","2162","5915","9431","58","726","0","147","1998","-290","1054","0","3053","1000","",""
"2019-12-19","20","14469","0","2155","5758","9600","118","719","0","111","1998","-390","1058","0","3054","1000","",""
"2019-12-19","21","14483","0","2158","5696","9602","2","703","1","115","1998","-456","1056","-60","3041","1000","",""
"2019-12-19","22","14480","0","2171","5704","9719","-6","701","1","112","2000","-456","1058","-132","3052","1000","",""
"2019-12-19","23","14592","0","2159","5735","9628","30","548","1","116","1998","-394","1002","-280","3051","1000","",""
"2019-12-19","24","14816","0","2172","5867","9484","-6","543","0","119","1998","-406","1000","-332","2980","1000","",""
"2019-12-19","25","15107","0","2163","5904","9414","78","537","0","134","1998","-390","1000","-474","2979","1000","",""
"2019-12-19","26","15397","0","2177","5917","9275","192","568","0","134","1998","-456","1000","-536","3037","1000","",""
"2019-12-19","27","15263","0","2177","5905","8856","226","739","1","153","1998","-456","1000","-536","3047","1000","",""
"2019-12-19","28","15130","0","2177","5909","8983","42","953","1","149","1998","-456","1000","-536","2999","1000","",""
"2019-12-19","29","15199","0","2181","5910","9282","4","950","24","152","2000","-456","1000","-536","2985","1000","",""
"2019-12-19","30","15196","0","2183","5908","9466","-10","755","10","148","2000","-456","1000","-536","2989","1000","",""
"2019-12-19","31","15426","0","2182","5908","9363","494","737","1","120","2000","-456","1000","-536","2958","1000","",""
"2019-12-19","32","15795","0","2180","5902","9354","686","836","0","123","1998","-456","1000","-536","2943","1000","",""
"2019-12-19","33","16068","0","2178","5901","9436","1018","953","1","147","1998","-456","848","-536","2944","1020","",""
"2019-12-19","34","16354","0","2142","5896","9586","1362","967","0","148","1998","-456","844","-536","2988","1020","",""
"2019-12-19","35","16486","0","2112","5897","9569","1300","967","0","201","1998","-456","998","-536","2994","1020","",""
"2019-12-19","36","16304","0","2111","5896","9636","1190","966","1","198","1998","-456","1000","-536","2996","1020","",""
"2019-12-19","37","15901","0","2111","5767","9845","1202","821","1","175","1998","-456","1000","-536","2978","1020","",""
"2019-12-19","38","15210","0","2120","5711","10247","1186","804","1","164","1998","-456","1000","-536","2998","1020","",""
"2019-12-19","39","14425","0","2117","5699","10404","956","727","2","135","1998","-456","1056","-536","2983","1020","",""
"2019-12-19","40","13606","0","2113","5708","10540","700","658","0","115","1998","-456","1056","-536","2951","1020","",""
"2019-12-19","41","12309","0","1966","5707","10892","528","552","0","116","1998","-456","1056","-536","2927","1020","",""
"2019-12-19","42","10743","0","1754","5707","11135","582","533","0","115","1998","-456","1058","-536","2937","1020","",""
"2019-12-19","43","9736","0","1431","5766","11267","150","539","0","125","1998","-456","1058","-536","2924","1000","",""
"2019-12-19","44","8038","0","986","5785","11475","260","560","0","114","1998","-456","1056","-536","2928","1000","",""
"2019-12-19","45","6907","0","682","5875","11559","-18","543","0","113","1802","-456","906","-536","2932","902","",""
"2019-12-19","46","5175","0","679","5884","11609","-26","532","0","112","1800","-456","902","-536","2912","902","",""
"2019-12-19","47","4074","0","571","5901","11933","-760","506","0","111","1950","-456","778","-536","2622","806","",""
"2019-12-19","48","3911","0","544","5902","11841","-1558","495","0","99","1994","-456","778","-536","2653","804","",""
"2019-12-20","1","4380","0","682","5917","11195","-1712","445","0","126","1602","-456","710","-536","2902","804","",""
"2019-12-20","2","5288","0","680","5955","10878","-2074","434","0","127","1604","-456","708","-536","2918","804","",""
"2019-12-20","3","5796","0","681","5967","10270","-1974","420","0","127","1604","-456","346","-536","2924","804","",""
"2019-12-20","4","5641","0","681","5974","10215","-2058","412","0","119","1604","-456","338","-536","2925","804","",""
"2019-12-20","5","5092","0","681","5981","10060","-2040","413","0","112","1602","-436","652","-536","2926","804","",""
"2019-12-20","6","4976","0","681","5991","10101","-2036","430","0","103","1602","-404","660","-536","2862","804","",""
"2019-12-20","7","4373","0","681","5996","10438","-2030","436","0","102","1602","-404","618","-536","2815","804","",""
"2019-12-20","8","3841","0","682","5990","10459","-2004","420","0","111","1602","-404","616","-536","2755","804","",""
