,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity ,Resolution
18375,Solar generation,Solar,2018-06-17,14,566.0,PT30M
18376,Wind generation,Wind Offshore,2018-06-17,14,1660.487,PT30M
18377,Wind generation,Wind Onshore,2018-06-17,14,1544.5929999999998,PT30M
18378,Solar generation,Solar,2018-06-17,15,927.0,PT30M
18379,Wind generation,Wind Offshore,2018-06-17,15,1553.233,PT30M
18380,Wind generation,Wind Onshore,2018-06-17,15,1636.761,PT30M
18381,Solar generation,Solar,2018-06-17,16,1320.0,PT30M
18382,Wind generation,Wind Offshore,2018-06-17,16,1425.3,PT30M
18383,Wind generation,Wind Onshore,2018-06-17,16,1594.15,PT30M
18384,Solar generation,Solar,2018-06-17,17,1720.0,PT30M
18385,Wind generation,Wind Offshore,2018-06-17,17,1477.8270000000002,PT30M
18386,Wind generation,Wind Onshore,2018-06-17,17,1586.244,PT30M
18387,Solar generation,Solar,2018-06-17,18,2290.0,PT30M
18388,Wind generation,Wind Offshore,2018-06-17,18,1454.681,PT30M
18389,Wind generation,Wind Onshore,2018-06-17,18,1681.8220000000001,PT30M
18390,Solar generation,Solar,2018-06-17,19,2830.0,PT30M
18391,Wind generation,Wind Offshore,2018-06-17,19,1424.681,PT30M
18392,Wind generation,Wind Onshore,2018-06-17,19,1673.986,PT30M
18393,Solar generation,Solar,2018-06-17,20,3110.0,PT30M
18394,Wind generation,Wind Offshore,2018-06-17,20,1366.015,PT30M
18395,Wind generation,Wind Onshore,2018-06-17,20,1637.05,PT30M
18396,Solar generation,Solar,2018-06-17,21,3560.0,PT30M
18397,Wind generation,Wind Offshore,2018-06-17,21,1242.941,PT30M
18398,Wind generation,Wind Onshore,2018-06-17,21,1687.509,PT30M
18399,Solar generation,Solar,2018-06-17,22,3840.0,PT30M
18400,Wind generation,Wind Offshore,2018-06-17,22,1253.537,PT30M
18401,Wind generation,Wind Onshore,2018-06-17,22,1839.365,PT30M
18402,Solar generation,Solar,2018-06-17,23,3900.0,PT30M
18403,Wind generation,Wind Offshore,2018-06-17,23,1006.3660000000001,PT30M
18404,Wind generation,Wind Onshore,2018-06-17,23,1967.631,PT30M
18405,Solar generation,Solar,2018-06-17,24,3880.0,PT30M
18406,Wind generation,Wind Offshore,2018-06-17,24,952.648,PT30M
18407,Wind generation,Wind Onshore,2018-06-17,24,2078.729,PT30M
18408,Solar generation,Solar,2018-06-17,25,3740.0,PT30M
18409,Wind generation,Wind Offshore,2018-06-17,25,981.058,PT30M
18410,Wind generation,Wind Onshore,2018-06-17,25,2265.321,PT30M
18411,Solar generation,Solar,2018-06-17,26,3590.0,PT30M
18412,Wind generation,Wind Offshore,2018-06-17,26,948.507,PT30M
18413,Wind generation,Wind Onshore,2018-06-17,26,2506.909,PT30M
18414,Solar generation,Solar,2018-06-17,45,5.0,PT30M
18415,Wind generation,Wind Offshore,2018-06-17,45,2048.228,PT30M
18416,Wind generation,Wind Onshore,2018-06-17,45,3708.563,PT30M
18417,Solar generation,Solar,2018-06-17,46,0.0,PT30M
18418,Wind generation,Wind Offshore,2018-06-17,46,2194.143,PT30M
18419,Wind generation,Wind Onshore,2018-06-17,46,3581.7059999999997,PT30M
18420,Solar generation,Solar,2018-06-18,6,0.0,PT30M
18421,Wind generation,Wind Offshore,2018-06-18,6,2209.931,PT30M
18422,Wind generation,Wind Onshore,2018-06-18,6,2926.0759999999996,PT30M
18423,Solar generation,Solar,2018-06-18,7,0.0,PT30M
18424,Wind generation,Wind Offshore,2018-06-18,7,2120.673,PT30M
18425,Wind generation,Wind Onshore,2018-06-18,7,2843.6679999999997,PT30M
18426,Solar generation,Solar,2018-06-18,8,1.0,PT30M
18427,Wind generation,Wind Offshore,2018-06-18,8,2164.482,PT30M
18428,Wind generation,Wind Onshore,2018-06-18,8,2738.737,PT30M
18429,Solar generation,Solar,2018-06-18,11,32.0,PT30M
18430,Wind generation,Wind Offshore,2018-06-18,11,2015.507,PT30M
18431,Wind generation,Wind Onshore,2018-06-18,11,2889.7090000000003,PT30M
18432,Solar generation,Solar,2018-06-18,12,144.0,PT30M
18433,Wind generation,Wind Offshore,2018-06-18,12,1949.842,PT30M
18434,Wind generation,Wind Onshore,2018-06-18,12,2978.5029999999997,PT30M
18435,Solar generation,Solar,2018-06-18,22,5520.0,PT30M
18436,Wind generation,Wind Offshore,2018-06-18,22,2117.049,PT30M
18437,Wind generation,Wind Onshore,2018-06-18,22,4484.799,PT30M
18438,Solar generation,Solar,2018-06-18,40,411.0,PT30M
18439,Wind generation,Wind Offshore,2018-06-18,40,2684.633,PT30M
18440,Wind generation,Wind Onshore,2018-06-18,40,4943.597,PT30M
18441,Solar generation,Solar,2018-06-18,41,213.0,PT30M
18442,Wind generation,Wind Offshore,2018-06-18,41,2692.383,PT30M
18443,Wind generation,Wind Onshore,2018-06-18,41,4890.485,PT30M
18444,Solar generation,Solar,2018-06-19,12,181.0,PT30M
18445,Wind generation,Wind Offshore,2018-06-19,12,896.4830000000001,PT30M
18446,Wind generation,Wind Onshore,2018-06-19,12,3566.595,PT30M
18447,Solar generation,Solar,2018-06-19,32,3480.0,PT30M
18448,Wind generation,Wind Offshore,2018-06-19,32,781.959,PT30M
18449,Wind generation,Wind Onshore,2018-06-19,32,2254.129,PT30M
18450,Solar generation,Solar,2018-06-20,1,0.0,PT30M
18451,Wind generation,Wind Offshore,2018-06-20,1,2846.51,PT30M
18452,Wind generation,Wind Onshore,2018-06-20,1,3081.0359999999996,PT30M
18453,Solar generation,Solar,2018-06-20,2,0.0,PT30M
18454,Wind generation,Wind Offshore,2018-06-20,2,2880.1420000000003,PT30M
18455,Wind generation,Wind Onshore,2018-06-20,2,3108.992,PT30M
18456,Solar generation,Solar,2018-06-20,14,500.0,PT30M
18457,Wind generation,Wind Offshore,2018-06-20,14,2977.4359999999997,PT30M
18458,Wind generation,Wind Onshore,2018-06-20,14,3746.66,PT30M
18459,Solar generation,Solar,2018-06-20,15,773.0,PT30M
18460,Wind generation,Wind Offshore,2018-06-20,15,3046.204,PT30M
18461,Wind generation,Wind Onshore,2018-06-20,15,3694.9840000000004,PT30M
18462,Solar generation,Solar,2018-06-20,22,3530.0,PT30M
18463,Wind generation,Wind Offshore,2018-06-20,22,2698.764,PT30M
18464,Wind generation,Wind Onshore,2018-06-20,22,4309.784000000001,PT30M
18465,Solar generation,Solar,2018-06-20,23,4060.0,PT30M
18466,Wind generation,Wind Offshore,2018-06-20,23,2970.7740000000003,PT30M
18467,Wind generation,Wind Onshore,2018-06-20,23,4275.04,PT30M
18468,Solar generation,Solar,2018-06-20,33,4010.0,PT30M
18469,Wind generation,Wind Offshore,2018-06-20,33,2691.216,PT30M
18470,Wind generation,Wind Onshore,2018-06-20,33,3236.4759999999997,PT30M
18471,Solar generation,Solar,2018-06-21,1,0.0,PT30M
18472,Wind generation,Wind Offshore,2018-06-21,1,1578.2920000000001,PT30M
18473,Wind generation,Wind Onshore,2018-06-21,1,2675.031,PT30M
18474,Solar generation,Solar,2018-06-21,22,6920.0,PT30M
18475,Wind generation,Wind Offshore,2018-06-21,22,3188.908,PT30M
18476,Wind generation,Wind Onshore,2018-06-21,22,4916.542,PT30M
18477,Solar generation,Solar,2018-06-21,23,7550.0,PT30M
18478,Wind generation,Wind Offshore,2018-06-21,23,3057.9759999999997,PT30M
18479,Wind generation,Wind Onshore,2018-06-21,23,4849.391,PT30M
18480,Solar generation,Solar,2018-06-21,34,5570.0,PT30M
18481,Wind generation,Wind Offshore,2018-06-21,34,2156.195,PT30M
18482,Wind generation,Wind Onshore,2018-06-21,34,4824.872,PT30M
18483,Solar generation,Solar,2018-06-21,35,4860.0,PT30M
18484,Wind generation,Wind Offshore,2018-06-21,35,1995.2679999999998,PT30M
18485,Wind generation,Wind Onshore,2018-06-21,35,4741.229,PT30M
18486,Solar generation,Solar,2018-06-21,47,0.0,PT30M
18487,Wind generation,Wind Offshore,2018-06-21,47,1449.33,PT30M
18488,Wind generation,Wind Onshore,2018-06-21,47,3673.2940000000003,PT30M
18489,Solar generation,Solar,2018-06-21,48,0.0,PT30M
18490,Wind generation,Wind Offshore,2018-06-21,48,1410.0520000000001,PT30M
18491,Wind generation,Wind Onshore,2018-06-21,48,3458.9559999999997,PT30M
18492,Solar generation,Solar,2018-06-22,10,8.0,PT30M
18493,Wind generation,Wind Offshore,2018-06-22,10,2295.391,PT30M
18494,Wind generation,Wind Onshore,2018-06-22,10,2843.7329999999997,PT30M
18495,Solar generation,Solar,2018-06-22,11,93.0,PT30M
18496,Wind generation,Wind Offshore,2018-06-22,11,2222.939,PT30M
18497,Wind generation,Wind Onshore,2018-06-22,11,2818.052,PT30M
18498,Solar generation,Solar,2018-06-22,23,7870.0,PT30M
18499,Wind generation,Wind Offshore,2018-06-22,23,1445.068,PT30M
18500,Wind generation,Wind Onshore,2018-06-22,23,2307.532,PT30M
18501,Solar generation,Solar,2018-06-22,43,652.0,PT30M
18502,Wind generation,Wind Offshore,2018-06-22,43,395.097,PT30M
18503,Wind generation,Wind Onshore,2018-06-22,43,2066.371,PT30M
18504,Solar generation,Solar,2018-06-22,44,6.0,PT30M
18505,Wind generation,Wind Offshore,2018-06-22,44,328.543,PT30M
18506,Wind generation,Wind Onshore,2018-06-22,44,2085.054,PT30M
18507,Solar generation,Solar,2018-06-23,3,0.0,PT30M
18508,Wind generation,Wind Offshore,2018-06-23,3,469.084,PT30M
18509,Wind generation,Wind Onshore,2018-06-23,3,2081.376,PT30M
18510,Solar generation,Solar,2018-06-23,4,0.0,PT30M
18511,Wind generation,Wind Offshore,2018-06-23,4,490.62300000000005,PT30M
18512,Wind generation,Wind Onshore,2018-06-23,4,1915.7720000000002,PT30M
18513,Solar generation,Solar,2018-06-23,15,1710.0,PT30M
18514,Wind generation,Wind Offshore,2018-06-23,15,510.546,PT30M
18515,Wind generation,Wind Onshore,2018-06-23,15,1727.5520000000001,PT30M
18516,Solar generation,Solar,2018-06-23,35,3920.0,PT30M
18517,Wind generation,Wind Offshore,2018-06-23,35,433.67,PT30M
18518,Wind generation,Wind Onshore,2018-06-23,35,2117.703,PT30M
18519,Solar generation,Solar,2018-06-24,7,0.0,PT30M
18520,Wind generation,Wind Offshore,2018-06-24,7,131.749,PT30M
18521,Wind generation,Wind Onshore,2018-06-24,7,738.6210000000001,PT30M
18522,Solar generation,Solar,2018-06-24,8,4.0,PT30M
18523,Wind generation,Wind Offshore,2018-06-24,8,21.628,PT30M
18524,Wind generation,Wind Onshore,2018-06-24,8,348.584,PT30M
18525,Solar generation,Solar,2018-06-24,19,4700.0,PT30M
18526,Wind generation,Wind Offshore,2018-06-24,19,231.078,PT30M
18527,Wind generation,Wind Onshore,2018-06-24,19,719.1160000000001,PT30M
18528,Solar generation,Solar,2018-06-24,39,1800.0,PT30M
18529,Wind generation,Wind Offshore,2018-06-24,39,188.407,PT30M
18530,Wind generation,Wind Onshore,2018-06-24,39,892.79,PT30M
18531,Solar generation,Solar,2018-06-25,9,1.0,PT30M
18532,Wind generation,Wind Offshore,2018-06-25,9,276.747,PT30M
18533,Wind generation,Wind Onshore,2018-06-25,9,799.89,PT30M
18534,Solar generation,Solar,2018-06-25,28,8810.0,PT30M
18535,Wind generation,Wind Offshore,2018-06-25,28,274.39799999999997,PT30M
18536,Wind generation,Wind Onshore,2018-06-25,28,629.491,PT30M
18537,Solar generation,Solar,2018-06-25,45,9.0,PT30M
18538,Wind generation,Wind Offshore,2018-06-25,45,328.25800000000004,PT30M
18539,Wind generation,Wind Onshore,2018-06-25,45,410.159,PT30M
18540,Solar generation,Solar,2018-06-25,46,0.0,PT30M
18541,Wind generation,Wind Offshore,2018-06-25,46,263.134,PT30M
18542,Wind generation,Wind Onshore,2018-06-25,46,405.395,PT30M
18543,Solar generation,Solar,2018-06-26,6,3.0,PT30M
18544,Wind generation,Wind Offshore,2018-06-26,6,158.96200000000002,PT30M
18545,Wind generation,Wind Onshore,2018-06-26,6,331.202,PT30M
18546,Solar generation,Solar,2018-06-26,28,8720.0,PT30M
18547,Wind generation,Wind Offshore,2018-06-26,28,207.80700000000002,PT30M
18548,Wind generation,Wind Onshore,2018-06-26,28,332.301,PT30M
18549,Solar generation,Solar,2018-06-26,48,0.0,PT30M
18550,Wind generation,Wind Offshore,2018-06-26,48,781.9580000000001,PT30M
18551,Wind generation,Wind Onshore,2018-06-26,48,560.464,PT30M
18552,Solar generation,Solar,2018-06-27,14,912.0,PT30M
18553,Wind generation,Wind Offshore,2018-06-27,14,631.555,PT30M
18554,Wind generation,Wind Onshore,2018-06-27,14,531.759,PT30M
18555,Solar generation,Solar,2018-06-27,15,1390.0,PT30M
18556,Wind generation,Wind Offshore,2018-06-27,15,624.143,PT30M
18557,Wind generation,Wind Onshore,2018-06-27,15,568.135,PT30M
18558,Solar generation,Solar,2018-06-27,27,9050.0,PT30M
18559,Wind generation,Wind Offshore,2018-06-27,27,495.467,PT30M
18560,Wind generation,Wind Onshore,2018-06-27,27,713.427,PT30M
18561,Solar generation,Solar,2018-06-28,14,838.0,PT30M
18562,Wind generation,Wind Offshore,2018-06-28,14,614.5269999999999,PT30M
18563,Wind generation,Wind Onshore,2018-06-28,14,691.623,PT30M
18564,Solar generation,Solar,2018-06-28,15,1300.0,PT30M
18565,Wind generation,Wind Offshore,2018-06-28,15,616.036,PT30M
18566,Wind generation,Wind Onshore,2018-06-28,15,683.487,PT30M
18567,Solar generation,Solar,2018-06-28,26,8780.0,PT30M
18568,Wind generation,Wind Offshore,2018-06-28,26,661.028,PT30M
18569,Wind generation,Wind Onshore,2018-06-28,26,749.2739999999999,PT30M
18570,Solar generation,Solar,2018-06-28,27,8800.0,PT30M
18571,Wind generation,Wind Offshore,2018-06-28,27,574.322,PT30M
18572,Wind generation,Wind Onshore,2018-06-28,27,816.5210000000001,PT30M
18573,Solar generation,Solar,2018-06-28,39,1640.0,PT30M
18574,Wind generation,Wind Offshore,2018-06-28,39,1025.042,PT30M
18575,Wind generation,Wind Onshore,2018-06-28,39,1149.756,PT30M
18576,Solar generation,Solar,2018-06-29,6,4.0,PT30M
18577,Wind generation,Wind Offshore,2018-06-29,6,1120.767,PT30M
18578,Wind generation,Wind Onshore,2018-06-29,6,916.567,PT30M
18579,Solar generation,Solar,2018-06-29,11,54.0,PT30M
18580,Wind generation,Wind Offshore,2018-06-29,11,1013.816,PT30M
18581,Wind generation,Wind Onshore,2018-06-29,11,921.0039999999999,PT30M
18582,Solar generation,Solar,2018-06-29,24,8270.0,PT30M
18583,Wind generation,Wind Offshore,2018-06-29,24,761.938,PT30M
18584,Wind generation,Wind Onshore,2018-06-29,24,1049.029,PT30M
18585,Solar generation,Solar,2018-06-29,25,8610.0,PT30M
18586,Wind generation,Wind Offshore,2018-06-29,25,612.884,PT30M
18587,Wind generation,Wind Onshore,2018-06-29,25,1088.375,PT30M
18588,Solar generation,Solar,2018-06-29,36,3950.0,PT30M
18589,Wind generation,Wind Offshore,2018-06-29,36,1474.539,PT30M
18590,Wind generation,Wind Onshore,2018-06-29,36,1669.086,PT30M
18591,Solar generation,Solar,2018-06-29,37,3200.0,PT30M
18592,Wind generation,Wind Offshore,2018-06-29,37,1565.5970000000002,PT30M
18593,Wind generation,Wind Onshore,2018-06-29,37,1716.6229999999998,PT30M
18594,Solar generation,Solar,2018-06-29,47,0.0,PT30M
18595,Wind generation,Wind Offshore,2018-06-29,47,1827.43,PT30M
18596,Wind generation,Wind Onshore,2018-06-29,47,1788.5810000000001,PT30M
18597,Solar generation,Solar,2018-06-30,19,4630.0,PT30M
18598,Wind generation,Wind Offshore,2018-06-30,19,865.7589999999999,PT30M
18599,Wind generation,Wind Onshore,2018-06-30,19,1145.228,PT30M
18600,Solar generation,Solar,2018-06-30,20,5620.0,PT30M
18601,Wind generation,Wind Offshore,2018-06-30,20,822.809,PT30M
18602,Wind generation,Wind Onshore,2018-06-30,20,1178.133,PT30M
18603,Solar generation,Solar,2018-06-30,26,8990.0,PT30M
18604,Wind generation,Wind Offshore,2018-06-30,26,750.73,PT30M
18605,Wind generation,Wind Onshore,2018-06-30,26,1545.145,PT30M
18606,Solar generation,Solar,2018-06-30,27,9040.0,PT30M
18607,Wind generation,Wind Offshore,2018-06-30,27,853.602,PT30M
18608,Wind generation,Wind Onshore,2018-06-30,27,1724.241,PT30M
18609,Solar generation,Solar,2018-06-30,38,2480.0,PT30M
18610,Wind generation,Wind Offshore,2018-06-30,38,1503.2720000000002,PT30M
18611,Wind generation,Wind Onshore,2018-06-30,38,1999.007,PT30M
18612,Solar generation,Solar,2018-06-30,39,1770.0,PT30M
18613,Wind generation,Wind Offshore,2018-06-30,39,1569.6870000000001,PT30M
18614,Wind generation,Wind Onshore,2018-06-30,39,2107.383,PT30M
18615,Solar generation,Solar,2018-07-01,1,0.0,PT30M
18616,Wind generation,Wind Offshore,2018-07-01,1,1898.2420000000002,PT30M
18617,Wind generation,Wind Onshore,2018-07-01,1,2125.738,PT30M
18618,Solar generation,Solar,2018-07-01,13,630.0,PT30M
18619,Wind generation,Wind Offshore,2018-07-01,13,1716.7720000000002,PT30M
18620,Wind generation,Wind Onshore,2018-07-01,13,1864.619,PT30M
18621,Solar generation,Solar,2018-07-01,14,1060.0,PT30M
18622,Wind generation,Wind Offshore,2018-07-01,14,1745.057,PT30M
18623,Wind generation,Wind Onshore,2018-07-01,14,1905.855,PT30M
18624,Solar generation,Solar,2018-07-01,26,7050.0,PT30M
18625,Wind generation,Wind Offshore,2018-07-01,26,1660.6689999999999,PT30M
18626,Wind generation,Wind Onshore,2018-07-01,26,2015.381,PT30M
18627,Solar generation,Solar,2018-07-01,47,0.0,PT30M
18628,Wind generation,Wind Offshore,2018-07-01,47,2131.681,PT30M
18629,Wind generation,Wind Onshore,2018-07-01,47,2007.257,PT30M
18630,Solar generation,Solar,2018-07-01,48,0.0,PT30M
18631,Wind generation,Wind Offshore,2018-07-01,48,2172.341,PT30M
18632,Wind generation,Wind Onshore,2018-07-01,48,1984.5770000000002,PT30M
18633,Solar generation,Solar,2018-07-02,9,1.0,PT30M
18634,Wind generation,Wind Offshore,2018-07-02,9,1085.496,PT30M
18635,Wind generation,Wind Onshore,2018-07-02,9,1811.016,PT30M
18636,Solar generation,Solar,2018-07-02,10,3.0,PT30M
18637,Wind generation,Wind Offshore,2018-07-02,10,997.7310000000001,PT30M
18638,Wind generation,Wind Onshore,2018-07-02,10,1906.469,PT30M
18639,Solar generation,Solar,2018-07-02,18,3810.0,PT30M
18640,Wind generation,Wind Offshore,2018-07-02,18,1077.656,PT30M
18641,Wind generation,Wind Onshore,2018-07-02,18,1893.4160000000002,PT30M
18642,Solar generation,Solar,2018-07-02,38,2500.0,PT30M
18643,Wind generation,Wind Offshore,2018-07-02,38,2315.365,PT30M
18644,Wind generation,Wind Onshore,2018-07-02,38,1940.727,PT30M
18645,Solar generation,Solar,2018-07-02,39,1770.0,PT30M
18646,Wind generation,Wind Offshore,2018-07-02,39,2438.937,PT30M
18647,Wind generation,Wind Onshore,2018-07-02,39,1840.683,PT30M
18648,Solar generation,Solar,2018-07-02,45,17.0,PT30M
18649,Wind generation,Wind Offshore,2018-07-02,45,2577.498,PT30M
18650,Wind generation,Wind Onshore,2018-07-02,45,1969.451,PT30M
18651,Solar generation,Solar,2018-07-02,46,0.0,PT30M
18652,Wind generation,Wind Offshore,2018-07-02,46,2549.725,PT30M
18653,Wind generation,Wind Onshore,2018-07-02,46,2023.4779999999998,PT30M
18654,Solar generation,Solar,2018-07-03,4,0.0,PT30M
18655,Wind generation,Wind Offshore,2018-07-03,4,2242.21,PT30M
18656,Wind generation,Wind Onshore,2018-07-03,4,1700.253,PT30M
18657,Solar generation,Solar,2018-07-03,5,0.0,PT30M
18658,Wind generation,Wind Offshore,2018-07-03,5,2245.769,PT30M
18659,Wind generation,Wind Onshore,2018-07-03,5,1633.568,PT30M
18660,Solar generation,Solar,2018-07-03,13,619.0,PT30M
18661,Wind generation,Wind Offshore,2018-07-03,13,1805.963,PT30M
18662,Wind generation,Wind Onshore,2018-07-03,13,1442.6860000000001,PT30M
18663,Solar generation,Solar,2018-07-03,14,1050.0,PT30M
18664,Wind generation,Wind Offshore,2018-07-03,14,1754.4470000000001,PT30M
18665,Wind generation,Wind Onshore,2018-07-03,14,1435.505,PT30M
18666,Solar generation,Solar,2018-07-03,23,7520.0,PT30M
18667,Wind generation,Wind Offshore,2018-07-03,23,1230.153,PT30M
18668,Wind generation,Wind Onshore,2018-07-03,23,1477.286,PT30M
18669,Solar generation,Solar,2018-07-03,43,554.0,PT30M
18670,Wind generation,Wind Offshore,2018-07-03,43,1210.308,PT30M
18671,Wind generation,Wind Onshore,2018-07-03,43,1338.5539999999999,PT30M
18672,Solar generation,Solar,2018-07-03,44,6.0,PT30M
18673,Wind generation,Wind Offshore,2018-07-03,44,1251.9080000000001,PT30M
18674,Wind generation,Wind Onshore,2018-07-03,44,1322.36,PT30M
18675,Solar generation,Solar,2018-07-04,10,3.0,PT30M
18676,Wind generation,Wind Offshore,2018-07-04,10,695.8389999999999,PT30M
18677,Wind generation,Wind Onshore,2018-07-04,10,899.414,PT30M
18678,Solar generation,Solar,2018-07-04,11,44.0,PT30M
18679,Wind generation,Wind Offshore,2018-07-04,11,674.2669999999999,PT30M
18680,Wind generation,Wind Onshore,2018-07-04,11,869.0219999999999,PT30M
18681,Solar generation,Solar,2018-07-04,22,5670.0,PT30M
18682,Wind generation,Wind Offshore,2018-07-04,22,243.024,PT30M
18683,Wind generation,Wind Onshore,2018-07-04,22,602.064,PT30M
18684,Solar generation,Solar,2018-07-04,23,6200.0,PT30M
18685,Wind generation,Wind Offshore,2018-07-04,23,224.81,PT30M
18686,Wind generation,Wind Onshore,2018-07-04,23,549.351,PT30M
18687,Solar generation,Solar,2018-07-04,33,4430.0,PT30M
18688,Wind generation,Wind Offshore,2018-07-04,33,216.05900000000003,PT30M
18689,Wind generation,Wind Onshore,2018-07-04,33,715.174,PT30M
18690,Solar generation,Solar,2018-07-04,34,3980.0,PT30M
18691,Wind generation,Wind Offshore,2018-07-04,34,242.104,PT30M
18692,Wind generation,Wind Onshore,2018-07-04,34,702.934,PT30M
18693,Solar generation,Solar,2018-07-04,45,9.0,PT30M
18694,Wind generation,Wind Offshore,2018-07-04,45,151.692,PT30M
18695,Wind generation,Wind Onshore,2018-07-04,45,569.259,PT30M
