,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity,Resolution
35248,Wind generation,Wind Offshore,2019-01-16,20,4844.279,PT30M
35249,Wind generation,Wind Onshore,2019-01-16,20,6579.437,PT30M
35250,Solar generation,Solar,2019-01-16,20,411.0,PT30M
35251,Wind generation,Wind Offshore,2019-01-16,20,4756.681,PT30M
35252,Wind generation,Wind Onshore,2019-01-16,20,6731.7080000000005,PT30M
35253,Solar generation,Solar,2019-01-16,21,521.0,PT30M
35254,Wind generation,Wind Offshore,2019-01-16,21,4874.626,PT30M
35255,Wind generation,Wind Onshore,2019-01-16,21,6666.115,PT30M
35256,Solar generation,Solar,2019-01-16,21,583.0,PT30M
35257,Wind generation,Wind Offshore,2019-01-16,21,4676.269,PT30M
35258,Wind generation,Wind Onshore,2019-01-16,21,6640.061,PT30M
35259,Solar generation,Solar,2019-01-16,33,0.0,PT30M
35260,Wind generation,Wind Offshore,2019-01-16,33,4598.396,PT30M
35261,Wind generation,Wind Onshore,2019-01-16,33,6439.655,PT30M
35262,Solar generation,Solar,2019-01-16,33,0.0,PT30M
35263,Wind generation,Wind Offshore,2019-01-16,33,4364.471,PT30M
35264,Wind generation,Wind Onshore,2019-01-16,33,6302.508000000001,PT30M
35265,Solar generation,Solar,2019-01-16,33,18.0,PT30M
35266,Wind generation,Wind Offshore,2019-01-16,33,4378.178,PT30M
35267,Wind generation,Wind Onshore,2019-01-16,33,6315.021,PT30M
35268,Solar generation,Solar,2019-01-16,34,0.0,PT30M
35269,Wind generation,Wind Offshore,2019-01-16,34,4598.396,PT30M
35270,Wind generation,Wind Onshore,2019-01-16,34,6439.655,PT30M
35271,Solar generation,Solar,2019-01-16,34,0.0,PT30M
35272,Wind generation,Wind Offshore,2019-01-16,34,4364.471,PT30M
35273,Wind generation,Wind Onshore,2019-01-16,34,6302.508000000001,PT30M
35274,Solar generation,Solar,2019-01-16,34,0.0,PT30M
35275,Wind generation,Wind Offshore,2019-01-16,34,4378.178,PT30M
35276,Wind generation,Wind Onshore,2019-01-16,34,6315.021,PT30M
35277,Solar generation,Solar,2019-01-16,42,0.0,PT30M
35278,Wind generation,Wind Offshore,2019-01-16,42,3921.264,PT30M
35279,Wind generation,Wind Onshore,2019-01-16,42,6265.576999999999,PT30M
35280,Solar generation,Solar,2019-01-16,42,0.0,PT30M
35281,Wind generation,Wind Offshore,2019-01-16,42,3453.947,PT30M
35282,Wind generation,Wind Onshore,2019-01-16,42,6257.459,PT30M
35283,Solar generation,Solar,2019-01-16,42,0.0,PT30M
35284,Wind generation,Wind Offshore,2019-01-16,42,3477.915,PT30M
35285,Wind generation,Wind Onshore,2019-01-16,42,6188.264,PT30M
35286,Solar generation,Solar,2019-01-17,13,0.0,PT30M
35287,Wind generation,Wind Offshore,2019-01-17,13,4805.3009999999995,PT30M
35288,Wind generation,Wind Onshore,2019-01-17,13,8090.745,PT30M
35289,Solar generation,Solar,2019-01-17,14,0.0,PT30M
35290,Wind generation,Wind Offshore,2019-01-17,14,4805.3009999999995,PT30M
35291,Wind generation,Wind Onshore,2019-01-17,14,8090.745,PT30M
35292,Solar generation,Solar,2019-01-17,27,3840.0,PT30M
35293,Wind generation,Wind Offshore,2019-01-17,27,4847.854,PT30M
35294,Wind generation,Wind Onshore,2019-01-17,27,5312.246999999999,PT30M
35295,Solar generation,Solar,2019-01-17,27,3811.0,PT30M
35296,Wind generation,Wind Offshore,2019-01-17,27,4633.398,PT30M
35297,Wind generation,Wind Onshore,2019-01-17,27,4718.04,PT30M
35298,Solar generation,Solar,2019-01-17,27,4077.0,PT30M
35299,Wind generation,Wind Offshore,2019-01-17,27,4687.517,PT30M
35300,Wind generation,Wind Onshore,2019-01-17,27,4790.35,PT30M
35301,Solar generation,Solar,2019-01-17,28,3318.0,PT30M
35302,Wind generation,Wind Offshore,2019-01-17,28,4847.854,PT30M
35303,Wind generation,Wind Onshore,2019-01-17,28,5312.246999999999,PT30M
35304,Solar generation,Solar,2019-01-17,28,3290.0,PT30M
35305,Wind generation,Wind Offshore,2019-01-17,28,4633.398,PT30M
35306,Wind generation,Wind Onshore,2019-01-17,28,4718.04,PT30M
35307,Solar generation,Solar,2019-01-17,28,3523.0,PT30M
35308,Wind generation,Wind Offshore,2019-01-17,28,4687.517,PT30M
35309,Wind generation,Wind Onshore,2019-01-17,28,4790.35,PT30M
35310,Solar generation,Solar,2019-01-17,39,0.0,PT30M
35311,Wind generation,Wind Offshore,2019-01-17,39,3385.296,PT30M
35312,Wind generation,Wind Onshore,2019-01-17,39,2036.497,PT30M
35313,Solar generation,Solar,2019-01-17,39,0.0,PT30M
35314,Wind generation,Wind Offshore,2019-01-17,39,3183.5690000000004,PT30M
35315,Wind generation,Wind Onshore,2019-01-17,39,1927.0620000000001,PT30M
35316,Solar generation,Solar,2019-01-17,39,0.0,PT30M
35317,Wind generation,Wind Offshore,2019-01-17,39,3222.797,PT30M
35318,Wind generation,Wind Onshore,2019-01-17,39,1890.611,PT30M
35319,Solar generation,Solar,2019-01-17,40,0.0,PT30M
35320,Wind generation,Wind Offshore,2019-01-17,40,3385.296,PT30M
35321,Wind generation,Wind Onshore,2019-01-17,40,2036.497,PT30M
35322,Solar generation,Solar,2019-01-17,40,0.0,PT30M
35323,Wind generation,Wind Offshore,2019-01-17,40,3183.5690000000004,PT30M
35324,Wind generation,Wind Onshore,2019-01-17,40,1927.0620000000001,PT30M
35325,Solar generation,Solar,2019-01-17,40,0.0,PT30M
35326,Wind generation,Wind Offshore,2019-01-17,40,3222.797,PT30M
35327,Wind generation,Wind Onshore,2019-01-17,40,1890.611,PT30M
35328,Solar generation,Solar,2019-01-18,5,0.0,PT30M
35329,Wind generation,Wind Offshore,2019-01-18,5,801.2719999999999,PT30M
35330,Wind generation,Wind Onshore,2019-01-18,5,1849.036,PT30M
35331,Solar generation,Solar,2019-01-18,6,0.0,PT30M
35332,Wind generation,Wind Offshore,2019-01-18,6,801.2719999999999,PT30M
35333,Wind generation,Wind Onshore,2019-01-18,6,1849.036,PT30M
35334,Solar generation,Solar,2019-01-18,17,118.0,PT30M
35335,Wind generation,Wind Offshore,2019-01-18,17,1232.798,PT30M
35336,Wind generation,Wind Onshore,2019-01-18,17,3444.532,PT30M
35337,Solar generation,Solar,2019-01-18,17,127.0,PT30M
35338,Wind generation,Wind Offshore,2019-01-18,17,1305.2830000000001,PT30M
35339,Wind generation,Wind Onshore,2019-01-18,17,3970.7059999999997,PT30M
35340,Solar generation,Solar,2019-01-18,18,323.0,PT30M
35341,Wind generation,Wind Offshore,2019-01-18,18,1232.798,PT30M
35342,Wind generation,Wind Onshore,2019-01-18,18,3444.532,PT30M
35343,Solar generation,Solar,2019-01-18,18,353.0,PT30M
35344,Wind generation,Wind Offshore,2019-01-18,18,1305.2830000000001,PT30M
35345,Wind generation,Wind Onshore,2019-01-18,18,3970.7059999999997,PT30M
35346,Solar generation,Solar,2019-01-18,29,698.0,PT30M
35347,Wind generation,Wind Offshore,2019-01-18,29,2226.703,PT30M
35348,Wind generation,Wind Onshore,2019-01-18,29,4542.1320000000005,PT30M
35349,Solar generation,Solar,2019-01-18,29,660.0,PT30M
35350,Wind generation,Wind Offshore,2019-01-18,29,2284.439,PT30M
35351,Wind generation,Wind Onshore,2019-01-18,29,4813.233,PT30M
35352,Solar generation,Solar,2019-01-18,29,856.0,PT30M
35353,Wind generation,Wind Offshore,2019-01-18,29,2411.854,PT30M
35354,Wind generation,Wind Onshore,2019-01-18,29,4938.111,PT30M
35355,Solar generation,Solar,2019-01-18,30,468.0,PT30M
35356,Wind generation,Wind Offshore,2019-01-18,30,2226.703,PT30M
35357,Wind generation,Wind Onshore,2019-01-18,30,4542.1320000000005,PT30M
35358,Solar generation,Solar,2019-01-18,30,416.0,PT30M
35359,Wind generation,Wind Offshore,2019-01-18,30,2284.439,PT30M
35360,Wind generation,Wind Onshore,2019-01-18,30,4813.233,PT30M
35361,Solar generation,Solar,2019-01-18,30,568.0,PT30M
35362,Wind generation,Wind Offshore,2019-01-18,30,2411.854,PT30M
35363,Wind generation,Wind Onshore,2019-01-18,30,4938.111,PT30M
35364,Solar generation,Solar,2019-01-18,31,242.0,PT30M
35365,Wind generation,Wind Offshore,2019-01-18,31,2615.348,PT30M
35366,Wind generation,Wind Onshore,2019-01-18,31,4990.644,PT30M
35367,Solar generation,Solar,2019-01-18,31,199.0,PT30M
35368,Wind generation,Wind Offshore,2019-01-18,31,2670.176,PT30M
35369,Wind generation,Wind Onshore,2019-01-18,31,5190.090999999999,PT30M
35370,Solar generation,Solar,2019-01-18,31,281.0,PT30M
35371,Wind generation,Wind Offshore,2019-01-18,31,2825.77,PT30M
35372,Wind generation,Wind Onshore,2019-01-18,31,5342.63,PT30M
35373,Solar generation,Solar,2019-01-18,33,0.0,PT30M
35374,Wind generation,Wind Offshore,2019-01-18,33,2903.8990000000003,PT30M
35375,Wind generation,Wind Onshore,2019-01-18,33,5165.587,PT30M
35376,Solar generation,Solar,2019-01-18,33,0.0,PT30M
35377,Wind generation,Wind Offshore,2019-01-18,33,2952.551,PT30M
35378,Wind generation,Wind Onshore,2019-01-18,33,5286.418000000001,PT30M
35379,Solar generation,Solar,2019-01-18,33,0.0,PT30M
35380,Wind generation,Wind Offshore,2019-01-18,33,3108.6820000000002,PT30M
35381,Wind generation,Wind Onshore,2019-01-18,33,5403.561,PT30M
35382,Solar generation,Solar,2019-01-18,34,0.0,PT30M
35383,Wind generation,Wind Offshore,2019-01-18,34,2903.8990000000003,PT30M
35384,Wind generation,Wind Onshore,2019-01-18,34,5165.587,PT30M
35385,Solar generation,Solar,2019-01-18,34,0.0,PT30M
35386,Wind generation,Wind Offshore,2019-01-18,34,2952.551,PT30M
35387,Wind generation,Wind Onshore,2019-01-18,34,5286.418000000001,PT30M
35388,Solar generation,Solar,2019-01-18,34,0.0,PT30M
35389,Wind generation,Wind Offshore,2019-01-18,34,3108.6820000000002,PT30M
35390,Wind generation,Wind Onshore,2019-01-18,34,5403.561,PT30M
35391,Solar generation,Solar,2019-01-18,46,0.0,PT30M
35392,Wind generation,Wind Offshore,2019-01-18,46,4004.3590000000004,PT30M
35393,Wind generation,Wind Onshore,2019-01-18,46,4943.005,PT30M
35394,Solar generation,Solar,2019-01-18,46,0.0,PT30M
35395,Wind generation,Wind Offshore,2019-01-18,46,4052.327,PT30M
35396,Wind generation,Wind Onshore,2019-01-18,46,4807.9890000000005,PT30M
35397,Solar generation,Solar,2019-01-18,46,0.0,PT30M
35398,Wind generation,Wind Offshore,2019-01-18,46,4160.258,PT30M
35399,Wind generation,Wind Onshore,2019-01-18,46,4770.388,PT30M
35400,Solar generation,Solar,2019-01-19,46,0.0,PT30M
35401,Wind generation,Wind Offshore,2019-01-19,46,1178.499,PT30M
35402,Wind generation,Wind Onshore,2019-01-19,46,1206.248,PT30M
35403,Solar generation,Solar,2019-01-19,46,0.0,PT30M
35404,Wind generation,Wind Offshore,2019-01-19,46,1331.1979999999999,PT30M
35405,Wind generation,Wind Onshore,2019-01-19,46,1166.035,PT30M
35406,Solar generation,Solar,2019-01-19,46,0.0,PT30M
35407,Wind generation,Wind Offshore,2019-01-19,46,1256.646,PT30M
35408,Wind generation,Wind Onshore,2019-01-19,46,1125.889,PT30M
35409,Solar generation,Solar,2019-01-19,47,0.0,PT30M
35410,Wind generation,Wind Offshore,2019-01-19,47,980.9830000000001,PT30M
35411,Wind generation,Wind Onshore,2019-01-19,47,1123.13,PT30M
35412,Solar generation,Solar,2019-01-19,47,0.0,PT30M
35413,Wind generation,Wind Offshore,2019-01-19,47,1079.129,PT30M
35414,Wind generation,Wind Onshore,2019-01-19,47,1041.758,PT30M
35415,Solar generation,Solar,2019-01-19,47,0.0,PT30M
35416,Wind generation,Wind Offshore,2019-01-19,47,1023.341,PT30M
35417,Wind generation,Wind Onshore,2019-01-19,47,1007.21,PT30M
35418,Solar generation,Solar,2019-01-20,2,0.0,PT30M
35419,Wind generation,Wind Offshore,2019-01-20,2,683.1239999999999,PT30M
35420,Wind generation,Wind Onshore,2019-01-20,2,825.26,PT30M
35421,Solar generation,Solar,2019-01-21,19,776.0,PT30M
35422,Wind generation,Wind Offshore,2019-01-21,19,334.12300000000005,PT30M
35423,Wind generation,Wind Onshore,2019-01-21,19,2807.5,PT30M
35424,Solar generation,Solar,2019-01-21,19,1068.0,PT30M
35425,Wind generation,Wind Offshore,2019-01-21,19,354.332,PT30M
35426,Wind generation,Wind Onshore,2019-01-21,19,2973.355,PT30M
35427,Solar generation,Solar,2019-01-21,39,0.0,PT30M
35428,Wind generation,Wind Offshore,2019-01-21,39,3325.6259999999997,PT30M
35429,Wind generation,Wind Onshore,2019-01-21,39,7456.132,PT30M
35430,Solar generation,Solar,2019-01-21,39,0.0,PT30M
35431,Wind generation,Wind Offshore,2019-01-21,39,3340.9120000000003,PT30M
35432,Wind generation,Wind Onshore,2019-01-21,39,7540.4169999999995,PT30M
35433,Solar generation,Solar,2019-01-21,39,0.0,PT30M
35434,Wind generation,Wind Offshore,2019-01-21,39,3340.138,PT30M
35435,Wind generation,Wind Onshore,2019-01-21,39,7531.8330000000005,PT30M
35436,Solar generation,Solar,2019-01-22,9,0.0,PT30M
35437,Wind generation,Wind Offshore,2019-01-22,9,4501.851,PT30M
35438,Wind generation,Wind Onshore,2019-01-22,9,4989.242,PT30M
35439,Solar generation,Solar,2019-01-22,29,1769.0,PT30M
35440,Wind generation,Wind Offshore,2019-01-22,29,2296.417,PT30M
35441,Wind generation,Wind Onshore,2019-01-22,29,3442.2459999999996,PT30M
35442,Solar generation,Solar,2019-01-22,29,1382.0,PT30M
35443,Wind generation,Wind Offshore,2019-01-22,29,1999.644,PT30M
35444,Wind generation,Wind Onshore,2019-01-22,29,3194.085,PT30M
35445,Solar generation,Solar,2019-01-22,29,1240.0,PT30M
35446,Wind generation,Wind Offshore,2019-01-22,29,1897.3629999999998,PT30M
35447,Wind generation,Wind Onshore,2019-01-22,29,3140.445,PT30M
35448,Solar generation,Solar,2019-01-23,28,3418.0,PT30M
35449,Wind generation,Wind Offshore,2019-01-23,28,1180.0919999999999,PT30M
35450,Wind generation,Wind Onshore,2019-01-23,28,1762.786,PT30M
35451,Solar generation,Solar,2019-01-23,28,3036.0,PT30M
35452,Wind generation,Wind Offshore,2019-01-23,28,902.403,PT30M
35453,Wind generation,Wind Onshore,2019-01-23,28,1638.5179999999998,PT30M
35454,Solar generation,Solar,2019-01-23,28,2234.0,PT30M
35455,Wind generation,Wind Offshore,2019-01-23,28,899.841,PT30M
35456,Wind generation,Wind Onshore,2019-01-23,28,1551.029,PT30M
35457,Solar generation,Solar,2019-01-24,20,928.0,PT30M
35458,Wind generation,Wind Offshore,2019-01-24,20,549.654,PT30M
35459,Wind generation,Wind Onshore,2019-01-24,20,1296.566,PT30M
35460,Solar generation,Solar,2019-01-24,20,945.0,PT30M
35461,Wind generation,Wind Offshore,2019-01-24,20,391.963,PT30M
35462,Wind generation,Wind Onshore,2019-01-24,20,1044.116,PT30M
35463,Solar generation,Solar,2019-01-24,41,0.0,PT30M
35464,Wind generation,Wind Offshore,2019-01-24,41,617.32,PT30M
35465,Wind generation,Wind Onshore,2019-01-24,41,1909.549,PT30M
35466,Solar generation,Solar,2019-01-24,41,0.0,PT30M
35467,Wind generation,Wind Offshore,2019-01-24,41,409.895,PT30M
35468,Wind generation,Wind Onshore,2019-01-24,41,1785.5710000000001,PT30M
35469,Solar generation,Solar,2019-01-24,41,0.0,PT30M
35470,Wind generation,Wind Offshore,2019-01-24,41,364.969,PT30M
35471,Wind generation,Wind Onshore,2019-01-24,41,1647.4779999999998,PT30M
35472,Solar generation,Solar,2019-01-25,8,0.0,PT30M
35473,Wind generation,Wind Offshore,2019-01-25,8,1789.043,PT30M
35474,Wind generation,Wind Onshore,2019-01-25,8,5938.794,PT30M
35475,Solar generation,Solar,2019-01-25,28,1393.0,PT30M
35476,Wind generation,Wind Offshore,2019-01-25,28,3842.2490000000003,PT30M
35477,Wind generation,Wind Onshore,2019-01-25,28,7181.387,PT30M
35478,Solar generation,Solar,2019-01-25,28,1213.0,PT30M
35479,Wind generation,Wind Offshore,2019-01-25,28,4019.147,PT30M
35480,Wind generation,Wind Onshore,2019-01-25,28,7542.701,PT30M
35481,Solar generation,Solar,2019-01-25,28,1227.0,PT30M
35482,Wind generation,Wind Offshore,2019-01-25,28,4097.327,PT30M
35483,Wind generation,Wind Onshore,2019-01-25,28,7683.514,PT30M
35484,Solar generation,Solar,2019-01-25,48,0.0,PT30M
35485,Wind generation,Wind Offshore,2019-01-25,48,3989.4629999999997,PT30M
35486,Wind generation,Wind Onshore,2019-01-25,48,7067.151,PT30M
35487,Solar generation,Solar,2019-01-25,48,0.0,PT30M
35488,Wind generation,Wind Offshore,2019-01-25,48,4584.838,PT30M
35489,Wind generation,Wind Onshore,2019-01-25,48,6999.047,PT30M
35490,Solar generation,Solar,2019-01-25,48,0.0,PT30M
35491,Wind generation,Wind Offshore,2019-01-25,48,4610.373,PT30M
35492,Wind generation,Wind Onshore,2019-01-25,48,7085.645,PT30M
35493,Solar generation,Solar,2019-01-26,18,301.0,PT30M
35494,Wind generation,Wind Offshore,2019-01-26,18,4075.711,PT30M
35495,Wind generation,Wind Onshore,2019-01-26,18,6685.658,PT30M
35496,Solar generation,Solar,2019-01-26,18,284.0,PT30M
35497,Wind generation,Wind Offshore,2019-01-26,18,4133.209,PT30M
35498,Wind generation,Wind Onshore,2019-01-26,18,6351.398,PT30M
35499,Solar generation,Solar,2019-01-26,38,0.0,PT30M
35500,Wind generation,Wind Offshore,2019-01-26,38,4973.124,PT30M
35501,Wind generation,Wind Onshore,2019-01-26,38,5487.191,PT30M
35502,Solar generation,Solar,2019-01-26,38,0.0,PT30M
35503,Wind generation,Wind Offshore,2019-01-26,38,4480.874,PT30M
35504,Wind generation,Wind Onshore,2019-01-26,38,5355.019,PT30M
35505,Solar generation,Solar,2019-01-26,38,0.0,PT30M
35506,Wind generation,Wind Offshore,2019-01-26,38,4578.629,PT30M
35507,Wind generation,Wind Onshore,2019-01-26,38,5565.329000000001,PT30M
35508,Solar generation,Solar,2019-01-27,6,0.0,PT30M
35509,Wind generation,Wind Offshore,2019-01-27,6,4323.282,PT30M
35510,Wind generation,Wind Onshore,2019-01-27,6,8774.981,PT30M
35511,Solar generation,Solar,2019-01-27,26,2885.0,PT30M
35512,Wind generation,Wind Offshore,2019-01-27,26,4332.238,PT30M
35513,Wind generation,Wind Onshore,2019-01-27,26,9049.666,PT30M
35514,Solar generation,Solar,2019-01-27,26,2543.0,PT30M
35515,Wind generation,Wind Offshore,2019-01-27,26,4331.6320000000005,PT30M
35516,Wind generation,Wind Onshore,2019-01-27,26,9102.632,PT30M
35517,Solar generation,Solar,2019-01-27,26,2451.0,PT30M
35518,Wind generation,Wind Offshore,2019-01-27,26,4338.135,PT30M
35519,Wind generation,Wind Onshore,2019-01-27,26,8850.62,PT30M
35520,Solar generation,Solar,2019-01-27,43,0.0,PT30M
35521,Wind generation,Wind Offshore,2019-01-27,43,5044.46,PT30M
35522,Wind generation,Wind Onshore,2019-01-27,43,7148.6,PT30M
35523,Solar generation,Solar,2019-01-27,43,0.0,PT30M
35524,Wind generation,Wind Offshore,2019-01-27,43,5007.113,PT30M
35525,Wind generation,Wind Onshore,2019-01-27,43,6633.605,PT30M
35526,Solar generation,Solar,2019-01-27,43,0.0,PT30M
35527,Wind generation,Wind Offshore,2019-01-27,43,4517.844,PT30M
35528,Wind generation,Wind Onshore,2019-01-27,43,6841.991,PT30M
35529,Solar generation,Solar,2019-01-28,17,468.0,PT30M
35530,Wind generation,Wind Offshore,2019-01-28,17,4564.666,PT30M
35531,Wind generation,Wind Onshore,2019-01-28,17,4604.456,PT30M
35532,Solar generation,Solar,2019-01-28,17,585.0,PT30M
35533,Wind generation,Wind Offshore,2019-01-28,17,4508.548,PT30M
35534,Wind generation,Wind Onshore,2019-01-28,17,4325.523,PT30M
35535,Solar generation,Solar,2019-01-28,37,11.0,PT30M
35536,Wind generation,Wind Offshore,2019-01-28,37,3233.97,PT30M
35537,Wind generation,Wind Onshore,2019-01-28,37,3498.844,PT30M
35538,Solar generation,Solar,2019-01-28,37,10.0,PT30M
35539,Wind generation,Wind Offshore,2019-01-28,37,3168.586,PT30M
35540,Wind generation,Wind Onshore,2019-01-28,37,3655.377,PT30M
35541,Solar generation,Solar,2019-01-28,37,0.0,PT30M
35542,Wind generation,Wind Offshore,2019-01-28,37,3289.7509999999997,PT30M
35543,Wind generation,Wind Onshore,2019-01-28,37,3917.86,PT30M
35544,Solar generation,Solar,2019-01-29,7,0.0,PT30M
35545,Wind generation,Wind Offshore,2019-01-29,7,2322.634,PT30M
35546,Wind generation,Wind Onshore,2019-01-29,7,3937.982,PT30M
35547,Solar generation,Solar,2019-01-29,27,896.0,PT30M
35548,Wind generation,Wind Offshore,2019-01-29,27,1789.1589999999999,PT30M
35549,Wind generation,Wind Onshore,2019-01-29,27,2395.301,PT30M
35550,Solar generation,Solar,2019-01-29,27,691.0,PT30M
35551,Wind generation,Wind Offshore,2019-01-29,27,2413.8579999999997,PT30M
35552,Wind generation,Wind Onshore,2019-01-29,27,3172.5890000000004,PT30M
35553,Solar generation,Solar,2019-01-29,27,645.0,PT30M
35554,Wind generation,Wind Offshore,2019-01-29,27,2520.888,PT30M
35555,Wind generation,Wind Onshore,2019-01-29,27,3256.295,PT30M
35556,Solar generation,Solar,2019-01-30,23,4341.0,PT30M
35557,Wind generation,Wind Offshore,2019-01-30,23,1420.619,PT30M
35558,Wind generation,Wind Onshore,2019-01-30,23,1713.3729999999998,PT30M
35559,Solar generation,Solar,2019-01-30,23,4417.0,PT30M
35560,Wind generation,Wind Offshore,2019-01-30,23,1576.8570000000002,PT30M
35561,Wind generation,Wind Onshore,2019-01-30,23,1828.443,PT30M
35562,Solar generation,Solar,2019-01-30,23,4395.0,PT30M
35563,Wind generation,Wind Offshore,2019-01-30,23,1507.251,PT30M
35564,Wind generation,Wind Onshore,2019-01-30,23,1835.1960000000001,PT30M
35565,Solar generation,Solar,2019-01-30,43,0.0,PT30M
35566,Wind generation,Wind Offshore,2019-01-30,43,691.2719999999999,PT30M
35567,Wind generation,Wind Onshore,2019-01-30,43,1043.087,PT30M
35568,Solar generation,Solar,2019-01-30,43,0.0,PT30M
