,RecordType,SettlementDate,SettlementPeriod,Zone,TimePublished,Quantity
37,DANF,20170918,38,N,20170918171500,37100
38,DANF,20170918,39,N,20170918174500,37675
39,DANF,20170918,40,N,20170918181500,38700
40,DANF,20170918,41,N,20170918184500,38107
41,DANF,20170918,42,N,20170918191500,36624
42,DANF,20170918,43,N,20170918194500,35160
43,DANF,20170918,44,N,20170918201500,32990
44,DANF,20170918,45,N,20170918204500,30789
45,DANF,20170918,46,N,20170918211500,28491
46,DANF,20170918,47,N,20170918214500,26577
47,DANF,20170918,48,N,20170918221600,24800
0,DANF,20170919,1,N,20170918224500,23400
1,DANF,20170919,2,N,20170918231500,22663
2,DANF,20170919,3,N,20170918234500,22500
3,DANF,20170919,4,N,20170919001500,22400
4,DANF,20170919,5,N,20170919004500,22019
5,DANF,20170919,6,N,20170919011500,21712
6,DANF,20170919,7,N,20170919014500,21672
7,DANF,20170919,8,N,20170919021500,21589
8,DANF,20170919,9,N,20170919024500,21700
9,DANF,20170919,10,N,20170919031500,21719
10,DANF,20170919,11,N,20170919034500,22322
11,DANF,20170919,12,N,20170919041500,23586
12,DANF,20170919,13,N,20170919044500,26493
13,DANF,20170919,14,N,20170919051500,29641
14,DANF,20170919,15,N,20170919054500,32841
15,DANF,20170919,16,N,20170919061500,34507
16,DANF,20170919,17,N,20170919064500,34900
17,DANF,20170919,18,N,20170919071500,34147
18,DANF,20170919,19,N,20170919071500,33800
19,DANF,20170919,20,N,20170919081500,33433
20,DANF,20170919,21,N,20170919084500,32885
21,DANF,20170919,22,N,20170919091500,32500
22,DANF,20170919,23,N,20170919094600,32170
23,DANF,20170919,24,N,20170919101500,31917
24,DANF,20170919,25,N,20170919104600,31194
25,DANF,20170919,26,N,20170919111500,30873
26,DANF,20170919,27,N,20170919114500,30734
27,DANF,20170919,28,N,20170919121600,30600
28,DANF,20170919,29,N,20170919124500,30640
29,DANF,20170919,30,N,20170919131500,30620
30,DANF,20170919,31,N,20170919134500,30760
31,DANF,20170919,32,N,20170919141500,31736
32,DANF,20170919,33,N,20170919144500,33081
33,DANF,20170919,34,N,20170919151500,34360
34,DANF,20170919,35,N,20170919154500,35381
35,DANF,20170919,36,N,20170919161500,36155
36,DANF,20170919,37,N,20170919164500,36700
37,DANF,20170919,38,N,20170919171500,37500
38,DANF,20170919,39,N,20170919174500,38118
39,DANF,20170919,40,N,20170919181500,38500
40,DANF,20170919,41,N,20170919184500,37541
41,DANF,20170919,42,N,20170919191500,36226
42,DANF,20170919,43,N,20170919194500,34513
43,DANF,20170919,44,N,20170919201500,32491
44,DANF,20170919,45,N,20170919204500,30552
45,DANF,20170919,46,N,20170919211500,28380
46,DANF,20170919,47,N,20170919214500,26205
47,DANF,20170919,48,N,20170919221500,24700
0,DANF,20170920,1,N,20170919224500,23100
1,DANF,20170920,2,N,20170919231500,22221
2,DANF,20170920,3,N,20170919234500,21600
3,DANF,20170920,4,N,20170920001500,21700
4,DANF,20170920,5,N,20170920004500,21378
5,DANF,20170920,6,N,20170920011500,21080
6,DANF,20170920,7,N,20170920014500,20911
7,DANF,20170920,8,N,20170920021500,20840
8,DANF,20170920,9,N,20170920024500,21000
9,DANF,20170920,10,N,20170920031500,21094
10,DANF,20170920,11,N,20170920034500,21814
11,DANF,20170920,12,N,20170920041500,23038
12,DANF,20170920,13,N,20170920044500,25627
13,DANF,20170920,14,N,20170920051500,28588
14,DANF,20170920,15,N,20170920054500,31889
15,DANF,20170920,16,N,20170920061500,33696
16,DANF,20170920,17,N,20170920064500,34300
17,DANF,20170920,18,N,20170920071500,34082
18,DANF,20170920,19,N,20170920071500,34200
19,DANF,20170920,20,N,20170920081500,34027
20,DANF,20170920,21,N,20170920084500,33483
21,DANF,20170920,22,N,20170920091500,33000
22,DANF,20170920,23,N,20170920094500,32713
23,DANF,20170920,24,N,20170920101500,32368
24,DANF,20170920,25,N,20170920104500,32264
25,DANF,20170920,26,N,20170920111500,31945
26,DANF,20170920,27,N,20170920114500,32192
27,DANF,20170920,28,N,20170920121500,32083
28,DANF,20170920,29,N,20170920124500,32068
29,DANF,20170920,30,N,20170920131500,32000
30,DANF,20170920,31,N,20170920134500,32014
31,DANF,20170920,32,N,20170920141500,32863
32,DANF,20170920,33,N,20170920144500,34015
33,DANF,20170920,34,N,20170920151500,34969
34,DANF,20170920,35,N,20170920154500,35808
35,DANF,20170920,36,N,20170920161500,36142
36,DANF,20170920,37,N,20170920164500,36500
37,DANF,20170920,38,N,20170920171500,36800
38,DANF,20170920,39,N,20170920174500,37305
39,DANF,20170920,40,N,20170920181500,38000
40,DANF,20170920,41,N,20170920184500,37010
41,DANF,20170920,42,N,20170920191500,35430
42,DANF,20170920,43,N,20170920194600,33938
43,DANF,20170920,44,N,20170920201500,31971
44,DANF,20170920,45,N,20170920204500,29972
45,DANF,20170920,46,N,20170920211500,27740
46,DANF,20170920,47,N,20170920214600,25513
47,DANF,20170920,48,N,20170920221500,23900
0,DANF,20170921,1,N,20170920224500,22600
1,DANF,20170921,2,N,20170920231500,22020
2,DANF,20170921,3,N,20170920234500,21800
3,DANF,20170921,4,N,20170921001500,21700
4,DANF,20170921,5,N,20170921004500,21251
5,DANF,20170921,6,N,20170921011500,20910
6,DANF,20170921,7,N,20170921014500,20639
7,DANF,20170921,8,N,20170921021500,20539
8,DANF,20170921,9,N,20170921024500,20500
9,DANF,20170921,10,N,20170921031500,20631
10,DANF,20170921,11,N,20170921034500,21358
11,DANF,20170921,12,N,20170921041500,22518
12,DANF,20170921,13,N,20170921044500,25293
13,DANF,20170921,14,N,20170921051500,28779
14,DANF,20170921,15,N,20170921054500,32032
15,DANF,20170921,16,N,20170921061500,33594
16,DANF,20170921,17,N,20170921064500,34100
17,DANF,20170921,18,N,20170921071500,33909
18,DANF,20170921,19,N,20170921071500,34100
19,DANF,20170921,20,N,20170921081500,34057
20,DANF,20170921,21,N,20170921084500,33866
21,DANF,20170921,22,N,20170921091500,33600
22,DANF,20170921,23,N,20170921094500,33423
23,DANF,20170921,24,N,20170921101500,33346
24,DANF,20170921,25,N,20170921104500,33429
25,DANF,20170921,26,N,20170921111500,33493
26,DANF,20170921,27,N,20170921114500,33326
27,DANF,20170921,28,N,20170921121600,33203
28,DANF,20170921,29,N,20170921124500,33180
29,DANF,20170921,30,N,20170921131500,33100
30,DANF,20170921,31,N,20170921134500,33108
31,DANF,20170921,32,N,20170921141600,33841
32,DANF,20170921,33,N,20170921144500,34877
33,DANF,20170921,34,N,20170921151500,35705
34,DANF,20170921,35,N,20170921154500,36407
35,DANF,20170921,36,N,20170921161500,36591
36,DANF,20170921,37,N,20170921164500,36800
37,DANF,20170921,38,N,20170921171500,37400
38,DANF,20170921,39,N,20170921174500,37561
39,DANF,20170921,40,N,20170921181500,37800
40,DANF,20170921,41,N,20170921184500,36896
41,DANF,20170921,42,N,20170921191500,35399
42,DANF,20170921,43,N,20170921194500,33983
43,DANF,20170921,44,N,20170921201600,32085
44,DANF,20170921,45,N,20170921204500,30146
45,DANF,20170921,46,N,20170921211500,27963
46,DANF,20170921,47,N,20170921214500,25775
47,DANF,20170921,48,N,20170921221600,24200
0,DANF,20170922,1,N,20170921224500,22500
1,DANF,20170922,2,N,20170921231500,21666
2,DANF,20170922,3,N,20170921234500,21900
3,DANF,20170922,4,N,20170922001500,21800
4,DANF,20170922,5,N,20170922004500,21604
5,DANF,20170922,6,N,20170922011500,21293
6,DANF,20170922,7,N,20170922014500,21075
7,DANF,20170922,8,N,20170922021500,21119
8,DANF,20170922,9,N,20170922024500,21500
9,DANF,20170922,10,N,20170922031500,21714
10,DANF,20170922,11,N,20170922034600,22402
11,DANF,20170922,12,N,20170922041500,23613
12,DANF,20170922,13,N,20170922044500,26519
13,DANF,20170922,14,N,20170922051600,29044
14,DANF,20170922,15,N,20170922054500,32149
15,DANF,20170922,16,N,20170922061500,33697
16,DANF,20170922,17,N,20170922064500,34200
17,DANF,20170922,18,N,20170922071500,33320
18,DANF,20170922,19,N,20170922071500,32900
19,DANF,20170922,20,N,20170922081500,32261
20,DANF,20170922,21,N,20170922084500,31726
21,DANF,20170922,22,N,20170922091500,31200
22,DANF,20170922,23,N,20170922094500,31061
23,DANF,20170922,24,N,20170922101500,31036
24,DANF,20170922,25,N,20170922104600,29445
25,DANF,20170922,26,N,20170922111500,29253
26,DANF,20170922,27,N,20170922114600,29120
27,DANF,20170922,28,N,20170922121500,29000
28,DANF,20170922,29,N,20170922124500,29081
29,DANF,20170922,30,N,20170922131500,29057
30,DANF,20170922,31,N,20170922134500,29106
31,DANF,20170922,32,N,20170922141500,29762
32,DANF,20170922,33,N,20170922144500,30979
33,DANF,20170922,34,N,20170922151500,32139
34,DANF,20170922,35,N,20170922154500,33116
35,DANF,20170922,36,N,20170922161500,33792
36,DANF,20170922,37,N,20170922164500,34200
37,DANF,20170922,38,N,20170922171500,34800
38,DANF,20170922,39,N,20170922174500,35618
39,DANF,20170922,40,N,20170922181500,35600
40,DANF,20170922,41,N,20170922184500,34794
41,DANF,20170922,42,N,20170922191500,33491
42,DANF,20170922,43,N,20170922194500,32064
43,DANF,20170922,44,N,20170922201500,30565
44,DANF,20170922,45,N,20170922204500,29018
45,DANF,20170922,46,N,20170922211500,27239
46,DANF,20170922,47,N,20170922214500,25545
47,DANF,20170922,48,N,20170922221500,23800
0,DANF,20170923,1,N,20170922224600,22500
1,DANF,20170923,2,N,20170922231600,21732
2,DANF,20170923,3,N,20170922234500,21300
3,DANF,20170923,4,N,20170923001500,21000
4,DANF,20170923,5,N,20170923004500,20606
5,DANF,20170923,6,N,20170923011600,20247
6,DANF,20170923,7,N,20170923014500,19915
7,DANF,20170923,8,N,20170923021500,19810
8,DANF,20170923,9,N,20170923024500,19719
9,DANF,20170923,10,N,20170923031500,19600
10,DANF,20170923,11,N,20170923034500,20057
11,DANF,20170923,12,N,20170923041500,20613
12,DANF,20170923,13,N,20170923044500,22057
13,DANF,20170923,14,N,20170923051500,22857
14,DANF,20170923,15,N,20170923054500,24352
15,DANF,20170923,16,N,20170923061500,25813
16,DANF,20170923,17,N,20170923064500,27435
17,DANF,20170923,18,N,20170923071500,28400
18,DANF,20170923,19,N,20170923071500,28800
19,DANF,20170923,20,N,20170923081500,28712
20,DANF,20170923,21,N,20170923084500,28587
21,DANF,20170923,22,N,20170923091500,28373
22,DANF,20170923,23,N,20170923094500,28259
23,DANF,20170923,24,N,20170923101500,27879
24,DANF,20170923,25,N,20170923104500,27883
25,DANF,20170923,26,N,20170923111500,27515
26,DANF,20170923,27,N,20170923114500,27017
27,DANF,20170923,28,N,20170923121600,26699
28,DANF,20170923,29,N,20170923124500,26700
29,DANF,20170923,30,N,20170923131600,26746
30,DANF,20170923,31,N,20170923134600,26873
31,DANF,20170923,32,N,20170923141600,26713
32,DANF,20170923,33,N,20170923144500,27457
33,DANF,20170923,34,N,20170923151500,28539
34,DANF,20170923,35,N,20170923154500,29568
35,DANF,20170923,36,N,20170923161500,30600
36,DANF,20170923,37,N,20170923164500,31222
37,DANF,20170923,38,N,20170923171500,31700
38,DANF,20170923,39,N,20170923174500,32059
39,DANF,20170923,40,N,20170923181600,32600
40,DANF,20170923,41,N,20170923184500,32069
41,DANF,20170923,42,N,20170923191500,30766
42,DANF,20170923,43,N,20170923194500,29564
43,DANF,20170923,44,N,20170923201600,28209
44,DANF,20170923,45,N,20170923204500,26802
45,DANF,20170923,46,N,20170923211500,25373
46,DANF,20170923,47,N,20170923214500,23739
47,DANF,20170923,48,N,20170923221600,22300
0,DANF,20170924,1,N,20170923224500,20900
1,DANF,20170924,2,N,20170923231500,20533
2,DANF,20170924,3,N,20170923234600,20000
3,DANF,20170924,4,N,20170924001600,19500
4,DANF,20170924,5,N,20170924004500,19083
5,DANF,20170924,6,N,20170924011500,18802
6,DANF,20170924,7,N,20170924014500,18577
7,DANF,20170924,8,N,20170924021600,18436
8,DANF,20170924,9,N,20170924024500,18313
9,DANF,20170924,10,N,20170924031500,18300
10,DANF,20170924,11,N,20170924034500,18418
11,DANF,20170924,12,N,20170924041500,18638
12,DANF,20170924,13,N,20170924044500,19381
13,DANF,20170924,14,N,20170924051500,19631
14,DANF,20170924,15,N,20170924054500,20563
15,DANF,20170924,16,N,20170924061500,21653
16,DANF,20170924,17,N,20170924064500,23176
17,DANF,20170924,18,N,20170924071500,24100
18,DANF,20170924,19,N,20170924071500,25249
19,DANF,20170924,20,N,20170924081600,26001
20,DANF,20170924,21,N,20170924084500,26500
21,DANF,20170924,22,N,20170924091500,26600
22,DANF,20170924,23,N,20170924094500,26344
23,DANF,20170924,24,N,20170924101500,26249
24,DANF,20170924,25,N,20170924104500,25936
25,DANF,20170924,26,N,20170924111500,25832
26,DANF,20170924,27,N,20170924114500,25694
27,DANF,20170924,28,N,20170924121500,25500
28,DANF,20170924,29,N,20170924124500,25779
29,DANF,20170924,30,N,20170924131500,25936
30,DANF,20170924,31,N,20170924134500,26496
31,DANF,20170924,32,N,20170924141500,27283
32,DANF,20170924,33,N,20170924144500,28341
33,DANF,20170924,34,N,20170924151500,29661
34,DANF,20170924,35,N,20170924154500,30933
35,DANF,20170924,36,N,20170924161600,31800
36,DANF,20170924,37,N,20170924164500,32043
37,DANF,20170924,38,N,20170924171500,32500
38,DANF,20170924,39,N,20170924174500,33261
39,DANF,20170924,40,N,20170924181500,34100
40,DANF,20170924,41,N,20170924184500,33334
41,DANF,20170924,42,N,20170924191500,32101
42,DANF,20170924,43,N,20170924194500,30816
43,DANF,20170924,44,N,20170924201600,29148
44,DANF,20170924,45,N,20170924204500,27574
45,DANF,20170924,46,N,20170924211500,25791
46,DANF,20170924,47,N,20170924214500,23951
47,DANF,20170924,48,N,20170924221500,22500
0,DANF,20170925,1,N,20170924224500,21600
1,DANF,20170925,2,N,20170924231600,20966
2,DANF,20170925,3,N,20170924234500,20700
3,DANF,20170925,4,N,20170925001600,20700
4,DANF,20170925,5,N,20170925004500,20479
5,DANF,20170925,6,N,20170925011500,20139
6,DANF,20170925,7,N,20170925014500,19858
7,DANF,20170925,8,N,20170925021500,19885
8,DANF,20170925,9,N,20170925024600,20000
9,DANF,20170925,10,N,20170925031500,20257
10,DANF,20170925,11,N,20170925034500,20952
11,DANF,20170925,12,N,20170925041500,22201
12,DANF,20170925,13,N,20170925044500,25630
13,DANF,20170925,14,N,20170925051500,28651
14,DANF,20170925,15,N,20170925054500,32168
15,DANF,20170925,16,N,20170925061600,34371
16,DANF,20170925,17,N,20170925064500,35480
17,DANF,20170925,18,N,20170925071500,35600
18,DANF,20170925,19,N,20170925071500,35900
19,DANF,20170925,20,N,20170925081500,35796
20,DANF,20170925,21,N,20170925084500,35604
21,DANF,20170925,22,N,20170925091500,35400
22,DANF,20170925,23,N,20170925094500,35331
23,DANF,20170925,24,N,20170925101500,35307
24,DANF,20170925,25,N,20170925104600,34978
25,DANF,20170925,26,N,20170925111600,34731
26,DANF,20170925,27,N,20170925114500,34475
27,DANF,20170925,28,N,20170925121500,34274
28,DANF,20170925,29,N,20170925124500,34314
29,DANF,20170925,30,N,20170925131500,34283
30,DANF,20170925,31,N,20170925134600,34200
31,DANF,20170925,32,N,20170925141600,34771
32,DANF,20170925,33,N,20170925144600,35729
33,DANF,20170925,34,N,20170925151500,36649
34,DANF,20170925,35,N,20170925154600,37451
35,DANF,20170925,36,N,20170925161500,37819
36,DANF,20170925,37,N,20170925164500,38200
37,DANF,20170925,38,N,20170925171500,38100
38,DANF,20170925,39,N,20170925174500,39500
39,DANF,20170925,40,N,20170925181600,39317
40,DANF,20170925,41,N,20170925184500,38081
41,DANF,20170925,42,N,20170925191500,36586
42,DANF,20170925,43,N,20170925194600,34972
43,DANF,20170925,44,N,20170925201500,32969
44,DANF,20170925,45,N,20170925204500,30895
45,DANF,20170925,46,N,20170925211500,28660
46,DANF,20170925,47,N,20170925214500,26517
47,DANF,20170925,48,N,20170925221500,24800
0,DANF,20170926,1,N,20170925224500,23700
1,DANF,20170926,2,N,20170925231600,22932
2,DANF,20170926,3,N,20170925234500,22800
3,DANF,20170926,4,N,20170926001500,22700
4,DANF,20170926,5,N,20170926004500,22329
5,DANF,20170926,6,N,20170926011500,21984
6,DANF,20170926,7,N,20170926014500,21774
7,DANF,20170926,8,N,20170926021500,21667
8,DANF,20170926,9,N,20170926024500,21800
9,DANF,20170926,10,N,20170926031500,21851
10,DANF,20170926,11,N,20170926034500,22549
11,DANF,20170926,12,N,20170926041500,23788
12,DANF,20170926,13,N,20170926044500,26415
13,DANF,20170926,14,N,20170926051500,29414
14,DANF,20170926,15,N,20170926054500,32751
15,DANF,20170926,16,N,20170926061500,34545
16,DANF,20170926,17,N,20170926064500,35100
17,DANF,20170926,18,N,20170926071500,34629
18,DANF,20170926,19,N,20170926071500,34500
19,DANF,20170926,20,N,20170926081500,34364
20,DANF,20170926,21,N,20170926084500,33851
21,DANF,20170926,22,N,20170926091500,33400
22,DANF,20170926,23,N,20170926094500,33113
23,DANF,20170926,24,N,20170926101500,32767
24,DANF,20170926,25,N,20170926104600,32665
25,DANF,20170926,26,N,20170926111500,32772
26,DANF,20170926,27,N,20170926114500,32352
27,DANF,20170926,28,N,20170926121600,32000
28,DANF,20170926,29,N,20170926124500,32080
29,DANF,20170926,30,N,20170926131500,32181
30,DANF,20170926,31,N,20170926134500,32528
31,DANF,20170926,32,N,20170926141500,33297
32,DANF,20170926,33,N,20170926144500,34501
33,DANF,20170926,34,N,20170926151500,35404
34,DANF,20170926,35,N,20170926154500,36102
35,DANF,20170926,36,N,20170926161500,36365
36,DANF,20170926,37,N,20170926164500,36500
37,DANF,20170926,38,N,20170926171500,37000
38,DANF,20170926,39,N,20170926174500,38098
39,DANF,20170926,40,N,20170926181500,38500
40,DANF,20170926,41,N,20170926184500,37223
41,DANF,20170926,42,N,20170926191500,35611
42,DANF,20170926,43,N,20170926194500,33912
43,DANF,20170926,44,N,20170926201500,31827
44,DANF,20170926,45,N,20170926204500,29971
45,DANF,20170926,46,N,20170926211500,27852
46,DANF,20170926,47,N,20170926214500,25486
47,DANF,20170926,48,N,20170926221500,23800
0,DANF,20170927,1,N,20170926224500,22800
1,DANF,20170927,2,N,20170926231500,21833
2,DANF,20170927,3,N,20170926234500,21700
3,DANF,20170927,4,N,20170927001500,21700
4,DANF,20170927,5,N,20170927004500,21253
5,DANF,20170927,6,N,20170927011500,20867
6,DANF,20170927,7,N,20170927014500,20566
7,DANF,20170927,8,N,20170927021500,20586
8,DANF,20170927,9,N,20170927024500,20600
9,DANF,20170927,10,N,20170927031500,20650
10,DANF,20170927,11,N,20170927034600,21239
11,DANF,20170927,12,N,20170927041600,22582
12,DANF,20170927,13,N,20170927044500,25817
13,DANF,20170927,14,N,20170927051500,28675
14,DANF,20170927,15,N,20170927054500,31948
15,DANF,20170927,16,N,20170927061600,33648
16,DANF,20170927,17,N,20170927064600,33800
17,DANF,20170927,18,N,20170927071500,33508
18,DANF,20170927,19,N,20170927071500,33600
19,DANF,20170927,20,N,20170927081500,33209
20,DANF,20170927,21,N,20170927084500,32863
21,DANF,20170927,22,N,20170927091500,32700
22,DANF,20170927,23,N,20170927094600,32394
23,DANF,20170927,24,N,20170927101500,32196
24,DANF,20170927,25,N,20170927104600,32039
25,DANF,20170927,26,N,20170927111500,31734
26,DANF,20170927,27,N,20170927114600,31500
27,DANF,20170927,28,N,20170927121600,31535
28,DANF,20170927,29,N,20170927124500,31715
29,DANF,20170927,30,N,20170927131500,31728
30,DANF,20170927,31,N,20170927134600,31769
31,DANF,20170927,32,N,20170927141500,32561
32,DANF,20170927,33,N,20170927144500,33793
33,DANF,20170927,34,N,20170927151500,34816
34,DANF,20170927,35,N,20170927154500,35448
35,DANF,20170927,36,N,20170927161500,35778
36,DANF,20170927,37,N,20170927164500,36000
37,DANF,20170927,38,N,20170927171500,36300
38,DANF,20170927,39,N,20170927174500,37600
39,DANF,20170927,40,N,20170927181600,38584
40,DANF,20170927,41,N,20170927184500,37048
41,DANF,20170927,42,N,20170927191500,35214
42,DANF,20170927,43,N,20170927194500,33547
43,DANF,20170927,44,N,20170927201500,31405
44,DANF,20170927,45,N,20170927204500,29324
45,DANF,20170927,46,N,20170927211500,27228
46,DANF,20170927,47,N,20170927214600,25168
47,DANF,20170927,48,N,20170927221600,23500
0,DANF,20170928,1,N,20170927224500,22400
1,DANF,20170928,2,N,20170927231600,21834
2,DANF,20170928,3,N,20170927234600,21600
3,DANF,20170928,4,N,20170928001500,21900
4,DANF,20170928,5,N,20170928004500,21660
5,DANF,20170928,6,N,20170928011500,21387
6,DANF,20170928,7,N,20170928014500,21175
